Date,CHROMATIC
20130102,0.455597353371294
20130103,0.17958935074847698
20130104,-3.870031244062672
20130107,0.556660598884353
20130108,3.182871174799763
20130109,-0.41975692937890025
20130110,-0.5938690886136335
20130111,-2.0648956017105204
20130114,1.0683801966918485
20130115,-1.5391259371844925
20130116,-1.6328056896277736
20130117,-0.12909071979342496
20130118,0.03311758261093678
20130121,-1.2257217696546854
20130122,-0.1548903027648525
20130123,-5.851028734953762
20130124,-2.0420039360461444
20130125,1.0808980400846986
20130128,-5.249537851665433
20130129,0.4824863924708461
20130130,-5.819849410170792
20130131,3.0815008935675383
20130201,-2.109394216566068
20130204,0.023150722497741527
20130205,-1.680817717536709
20130206,0.6336851429077781
20130207,-1.2783546638430219
20130208,-2.961071841661621
20130211,-4.905245283341286
20130212,0.7666630220475246
20130213,0.3478685037285595
20130214,0.7935650835344477
20130215,5.28534541546656
20130218,20.462376018472447
20130219,10.665221061158878
20130220,9.929258341361177
20130221,7.87292645971117
20130222,4.667503479230256
20130225,3.4649081560830783
20130226,2.483750294516255
20130227,4.720729772811775
20130228,3.306877419754425
20130301,4.514681705716136
20130304,2.6402508092815378
20130305,5.727551934986063
20130306,6.036390207082449
20130307,5.488762531582951
20130308,5.756198745882726
20130311,4.868342199391429
20130312,4.231854828855495
20130313,3.3473165887472787
20130314,4.577247105218085
20130315,4.001201560927259
20130318,3.8092353107063532
20130319,3.0843730191115837
20130320,2.766510965267779
20130321,3.498231303279856
20130322,3.6053786026352657
20130325,4.019715086510917
20130326,4.860002458035271
20130328,5.7776836377597665
20130401,6.564165314738828
20130402,6.102353835883753
20130403,3.6341505967034458
20130404,2.8691002449721825
20130405,4.52060733819832
20130408,4.060411794938005
20130409,3.3351149123932804
20130410,4.2836852120204085
20130411,4.845272689880733
20130412,3.5267073025606877
20130415,4.6870222660127325
20130416,5.1032668594449175
20130417,4.927400635227207
20130418,4.956100647617413
20130422,4.321065972096461
20130423,4.568200419892244
20130425,4.7979069543899096
20130426,3.7165129949373927
20130429,4.419018920495549
20130430,4.956908133728785
20130502,4.357818283971669
20130503,3.5061697227710713
20130506,4.852945119726571
20130507,5.348655122936869
20130508,5.204869787625707
20130509,4.170282795608626
20130510,4.481224454090757
20130511,5.138408052164545
20130513,2.8060318097579042
20130514,3.9249756082478426
20130515,5.952646254654192
20130516,0.8147305480662086
20130517,-4.019909735793259
20130520,4.381232842107091
20130521,3.039675056754935
20130522,3.3205397115867985
20130523,2.1814015818334695
20130524,4.430261531651204
20130527,-4.510436338168892
20130528,-4.5543705425530225
20130529,-4.746686807664902
20130530,-1.329564410923769
20130531,2.3645827040072636
20130603,3.4463056887991157
20130604,4.6595359834338215
20130605,0.6519698364920541
20130606,-2.6845462279194834
20130607,-5.421162902172738
20130610,3.6000148764281557
20130611,-0.8999153662280515
20130612,-4.775387383122632
20130613,-3.926797202175144
20130614,-2.7135334749542976
20130617,-1.3686649571850562
20130618,3.248418526749479
20130619,3.3812057784610845
20130620,-1.1057946634145044
20130621,-3.736114543008684
20130624,2.4454877629635443
20130625,-2.0938878435862973
20130626,2.830369686384299
20130627,1.4067143468601633
20130628,-3.309819075500499
20130701,0.4790567870068468
20130702,-0.29076258385637566
20130703,1.8168998649717516
20130704,-3.6371114365433845
20130705,-1.4175698172843578
20130708,3.5093563903434557
20130709,-0.695792583481454
20130710,5.0368613563492035
20130711,0.5952407063952072
20130712,1.1754977080623537
20130715,1.566364345013695
20130716,-10.188434310886176
20130717,-9.906066355054632
20130718,-6.47892743013023
20130719,-7.565418302768997
20130722,4.62942168413601
20130723,0.13581556867214878
20130724,2.198858584684178
20130725,2.9058628218173785
20130726,3.2989844176795833
20130729,2.471295961769645
20130730,-4.137615480152347
20130731,-1.0758210591080504
20130801,3.8704436120821772
20130802,3.4638372187351276
20130805,-2.7239741656818257
20130806,-5.353795661157646
20130807,2.353553321496848
20130808,0.16654369674029001
20130812,-1.0313094995808783
20130813,-4.041128241103329
20130814,-4.370199181250449
20130816,-5.94609010506072
