Date,SAMBHAAV
20130301,0.9569965917692758
20130307,3.7189988963116294
20130308,4.360178463241992
20130313,2.0134065653085536
20130314,4.017416365438588
20130315,3.0738142390748493
20130318,2.935094556005022
20130401,29.13504034473715
20130403,3.395213708111741
20130404,3.6454029573493583
20130405,-4.80173798948324
20130425,1.6000946457384968
20130603,-5.164322866416333
20130610,-3.841621643616701
20130611,-4.858732659538357
20130612,-4.852416685468947
20130613,-4.620506794267581
20130614,-1.417552230466176
20130617,-2.5186821306336284
20130618,-4.242885955678396
20130624,-4.986028381198368
20130729,3.0414934350343916
20130801,3.354555320617785
20130913,-3.435685289394453
20130924,3.726970651619812
20131024,3.391962158956936
20131025,-3.3144314640343997
20131121,2.21993753546466
20131126,3.6203186144872253
20131204,3.5929762436602033
20131209,5.794230481109313
20131210,4.711312308246534
20131211,4.386711210573644
20131212,3.95544729410456
20131216,5.482936675420381
20131217,-4.594960918669508
20131218,1.5448780651390328
20131220,-2.7625626181543756
20131230,4.678161791324542
20140117,4.052527065161769
20140120,6.59028511922144
20140122,-4.523061312872277
20140123,-4.784251848205994
20140124,-5.414077254080912
20140127,-5.693780117796171
20140129,5.032848802689301
20140131,-3.2087464994462493
20140203,-5.125507508819526
20140204,4.536881643800367
20140205,-3.5171225534626696
20140206,-3.314287821201827
20140207,-3.551377826513699
20140210,0.1642683215507919
20140211,0.5424368974175982
20140212,0.6628256557091315
20140213,3.265448229512082
20140214,-2.9100217418001724
20140217,0.7033682846694598
20140218,0.9593540830790983
20140219,1.1729456665943931
20140220,-0.35142074067021684
20140221,1.3025039631889594
20140224,0.673266804144543
20140225,-3.1552350791017485
20140226,0.8995693563611189
20140228,-2.33833806173451
20140630,-80.1677933231491
20140701,-0.9019762940413432
20140702,-1.984143364389213
20140703,-3.3821697438471077
20140704,0.9428578647103358
20140707,0.9082846549688159
20140708,-7.388438954026695
20140709,2.5793184081220786
20140710,2.3522200543580087
20140711,-2.2542480842548325
20140714,2.4463573663517337
20140718,4.067041945279675
20140721,4.439858993979737
20140723,0.38206197020241434
20140725,3.007240604767533
20140806,3.6588950410397554
20140807,-0.034978988331313805
20140812,1.7016308764068688
20140820,4.8016874497417685
20140822,5.155084442880712
20140825,-4.880463213457721
20140826,0.14750379876104075
20140828,-4.1082715983250635
20140902,1.2771015571464512
20140903,5.586957357615489
20140904,0.26390120002110656
20140905,3.1436495654555476
20140908,2.111800916515414
20140910,4.373937206780389
20140911,5.447815263863261
20140912,3.1373452271401963
20140922,3.4494366699213552
20140923,-4.546900043702702
20140929,0.9998861406514186
20140930,0.5467997266570281
20141009,4.563438118148048
20141017,0.20605482370292671
20141022,4.360440211197856
20141027,-0.04439427169011583
20141028,0.8482923264063086
20141031,2.324363115415671
20141103,0.4401320244833637
20141114,-1.7813159857153877
20141119,-2.8690851490353917
20141121,0.6550827372150986
20141125,-0.5008372278241459
20141209,-1.272631298189676
20150205,2.644023557633373
20150209,-3.868457461003479
20150210,-1.4904502555371706
20150211,-0.7881708459817593
