Date,TIMKEN
20130102,0.7336712876302589
20130103,-0.43898059032569486
20130104,2.023221826645894
20130107,-0.3297888678905495
20130108,0.8084568483191619
20130109,-0.5401434568713654
20130110,0.9627311018717452
20130111,0.3206047149589579
20130114,2.8125458429069656
20130115,0.16147113910377786
20130116,-0.018908240531138154
20130117,-0.3272627892481121
20130118,0.3672600610722686
20130121,-1.4212356934423298
20130122,0.3445896739519133
20130123,1.6237970572397156
20130124,0.13926519274126803
20130125,0.29209676509795224
20130128,0.5252812220416612
20130129,1.510709942152378
20130130,0.2352096418220247
20130131,1.4808584387365165
20130201,-0.12932352173586362
20130204,-0.031465870520920564
20130205,1.5341778460994653
20130206,0.22423682739799983
20130207,2.4037690057192744
20130208,1.9157259228643126
20130211,-3.4730729409673855
20130212,-0.9184052556055061
20130213,2.56528820123233
20130214,2.216918578457159
20130215,1.907426949921019
20130218,-0.7436944199153184
20130219,-2.110197011643356
20130220,-1.0974242971099994
20130221,0.5844933890491459
20130222,2.637111286679361
20130225,0.04319734604852765
20130226,1.905041531608174
20130227,0.10173898083430588
20130228,1.306806770726729
20130301,0.18361209888518004
20130304,2.554676129730564
20130305,1.3996386788447728
20130306,0.2208597798359927
20130307,1.185465726679158
20130308,5.783849338677027
20130311,0.7369053817995195
20130312,-0.07615110529631447
20130313,3.7003835724546805
20130314,1.1075260035017878
20130315,-16.020450985819522
20130318,1.7618340508115313
20130319,2.449951539358782
20130320,0.7524506692892617
20130321,3.264046026893639
20130322,3.176112116620745
20130325,-5.482977318925368
20130326,1.8691253007199666
20130328,2.6717132646894948
20130401,-4.739604185641869
20130402,0.1495291324263488
20130403,-2.4655591164958213
20130404,-6.220414719952306
20130405,0.926670780567397
20130408,0.20376075901871163
20130409,-0.5582216064267608
20130410,-3.017913435677374
20130411,2.8029323791864797
20130412,-0.08047470976146387
20130415,-0.5288382599670016
20130416,0.2963920099727447
20130417,1.413584448300101
20130418,1.1275819087073131
20130422,-6.48469254188194
20130423,-0.7566571244691362
20130425,1.2081343640126603
20130426,-0.03873849177551647
20130429,0.20821166119238552
20130430,0.4948818955204068
20130502,0.39826618893533994
20130503,-1.4260239285462726
20130506,-2.5263021338640117
20130507,1.4989114228324967
20130508,-0.45534396980325337
20130509,1.9276837520619772
20130510,0.7400207946969646
20130511,0.7308036389702885
20130513,-2.289598086965141
20130514,1.3527393863315689
20130515,0.806994626187846
20130516,0.9129631260077511
20130517,0.018863734233067628
20130520,0.5478903719351073
20130521,-0.3840423931754553
20130522,0.34470494589646306
20130523,0.39552571054085073
20130524,-1.4854596720052
