Date,SNOWMAN
20140926,-0.157824079489153
20140929,1.8766469536961181
20140930,3.492728491924046
20141001,1.2930537572672915
20141007,0.6701990952497328
20141008,1.2920858794728383
20141009,-2.9740080063143703
20141010,-0.08472813419067271
20141013,2.1456723347404836
20141014,0.9915785370874783
20141016,2.0400078063832052
20141017,-4.775903798736873
20141020,-3.2882927131936186
20141021,-2.538006446380348
20141022,-13.718843020518111
20141023,-0.06621701959956017
20141027,4.12161745115956
20141028,-8.628618566682768
20141029,2.1282896857069074
20141030,-4.030603427197667
20141031,8.087632012873097
20141103,2.9658345647477127
20141105,1.8508454155378629
20141107,1.9011871561721814
20141110,0.5166934987202395
20141111,-2.3364672211646202
20141112,-6.695476596618617
20141113,-4.386693198021572
20141114,2.7433079206888182
20141117,-14.567397536932324
20141118,-4.2829956831946525
20141119,6.721406072230919
20141120,0.022274132403232116
20141121,4.26375602473392
20141124,-2.588862386755215
20141125,2.9825653785761395
20141126,0.455627169080261
20141127,0.5493228512199457
20141128,-1.505030118709587
20141201,2.1198028481361146
20141202,0.2601030139624142
20141203,2.7164886166783653
20141204,0.5644666551720198
20141205,3.5547864518500405
20141208,-0.04439796683687958
20141209,-2.5725505881379265
20141210,0.4987349226015647
20141211,-4.508012547495035
20141212,2.1249539528599146
20141215,0.9272673430668368
20141216,0.5823508093575955
20141217,0.5576673556012617
20141218,-4.231401507773549
20141219,-1.0208096293619613
20141222,1.4980847778675215
20141223,2.0394513412192357
20141224,2.0718447517352456
20141226,-0.7210133110706649
20141229,2.35025565965513
20141230,0.7063141688291942
20141231,-4.602132001723244
20150102,2.475145324338193
20150105,1.1630824002186109
20150106,0.3982343038497076
20150107,0.8781915748294089
20150108,0.46900869619487007
20150109,0.49323002007490724
20150112,-1.6620688761228348
20150113,1.426494386035569
20150114,-5.729308326262433
20150115,0.9339187315540123
20150116,-0.8801284385402024
20150119,0.05490327423682617
20150120,1.698757166418567
20150121,0.9357701487763475
20150122,1.335705538683174
20150123,0.77278765595956
20150127,-3.002216146526223
20150128,-0.44138807727268015
20150129,1.3401228887394352
20150130,2.3772282121064157
20150202,1.8503641851902097
20150203,-0.15772005093438712
20150204,0.6175091608201924
20150205,1.3293112992239493
20150206,-0.13789088433906516
20150209,1.5198582694537928
20150210,5.285442017722498
20150211,0.1035407528620409
20150212,1.4121304963288202
20150213,-4.090050266454775
20150216,0.597222392329992
20150218,3.249468390028133
20150219,1.8667592888892393
20150220,-9.561247477073154
20150223,1.1264546932814574
20150224,1.4310375657439063
20150225,-0.7321152192467405
20150226,-2.536330322718708
20150227,0.3691426485884748
20150228,-1.823311669462036
20150302,2.9587597472610496
20150303,1.0639936938596632
20150304,1.0290990929862418
20150305,1.3185326233180983
20150309,0.9232262190332565
20150310,0.31396083785535533
20150311,-1.7860276695299844
20150312,0.10818264334103656
20150313,1.2034867428318259
20150316,-0.1456068334444931
20150317,-0.6282052281515013
20150318,-2.211331068379208
20150319,1.7408685579463938
20150320,0.8631934372179804
20150323,0.4216678290277849
20150324,-0.10456542461195684
20150325,0.18169809047391183
20150326,-2.1650616747729816
20150327,-0.9693615267213622
20150330,-2.454313702553411
20150331,-2.502644283917236
20150401,2.401512089739939
20150406,1.1535216701589306
20150407,-0.8009612552150007
20150408,-2.283089745194628
20150409,0.8648955048402576
20150410,-0.28178513854096554
20150413,-1.3453399180324106
20150415,1.6899182530852597
20150416,1.6502448861890213
20150417,-0.10866669324673173
20150420,-0.01552407771400377
20150421,-0.6681292193130567
20150422,-1.2333174764713852
20150423,-2.152520527813881
20150424,0.9662114557986996
20150427,-1.3966083960694577
20150428,-0.468103607648122
20150429,-3.69350346567638
20150430,0.25340615052922694
20150504,1.6996028793236522
20150505,-4.205587138279087
20150506,1.32669004385152
20150507,3.0139458764035023
20150508,0.21234912736880918
20150511,0.5445037695378818
20150512,0.6600027630257004
20150513,0.8530623030499435
20150514,0.48584455272531357
20150515,-1.973259523212532
20150518,1.6562595601681693
20150519,0.5687004506392235
20150520,-0.4323392890288124
20150521,0.24954017259378203
20150522,-0.32258291524758187
20150525,-0.43325199551216403
20150526,-0.3679204606809583
20150527,-0.23393212599744906
20150528,-1.7695027646025479
20150529,0.853851349381083
20150601,-2.9736142751527144
20150602,-0.5404251718112432
20150603,0.11361004009847075
20150604,1.0787870472468581
20150605,-2.5293753153639607
20150608,-0.6956427945354162
20150609,-1.2846515254006012
20150610,-1.4577453774964744
20150611,-2.4404990952431866
20150612,-3.9597679388673517
20150615,1.201235833680977
20150616,-0.32530177958948947
20150617,-1.135168546886025
20150618,-3.943071270247726
20150619,1.6495121236251775
20150622,1.488483486637101
20150623,-2.862366777827627
20150624,1.8136401766839563
20150625,-3.25657701865548
20150626,-0.020726103477617636
20150629,1.3652649762807734
20150630,-0.9366512050558957
20150701,0.833174990494065
20150702,0.9974650191743506
20150703,2.0976742438377327
20150706,0.582603320385898
20150707,0.5462393532712253
20150708,0.43860303629727326
20150709,-0.801282897522795
20150710,-1.770768010896572
20150713,1.6690044615694495
20150714,-2.0144100747074147
20150715,2.6720593935499513
20150716,0.1387109312538981
20150717,-5.204169794549924
20150720,-5.068559487137591
20150721,1.2995499227232639
20150722,-3.4431895771403576
20150723,3.606136754043847
20150724,1.464364549137299
20150727,2.0402495302011965
20150728,0.13804730622505385
20150729,-0.5515903382627996
20150730,-1.1925028704994987
20150731,-1.2718393692266736
