Date,SUNDARAM
20130301,-0.15145530717737396
20130304,1.5123947929960269
20130305,1.0295098510436729
20130306,-1.2077064579352572
20130307,-8.248946327218233
20130308,1.7900637761612321
20130311,0.8667677876817343
20130312,0.6549947593690015
20130313,-0.4759854417824422
20130314,-0.38286610561324375
20130315,-0.1762246319832324
20130318,-1.2794524195526273
20130319,-1.1307698068117353
20130320,-0.1328422141495107
20130321,-0.3086653402113372
20130322,0.5561492773794915
20130325,-0.9504623613588772
20130326,1.7522805550568772
20130328,0.4001045163856507
20130401,1.3877738918906255
20130402,-0.6959112025055829
20130403,-1.5570159940868844
20130404,-1.7228773005431488
20130405,-1.993829427361443
20130408,-2.065971047627091
20130409,1.7040335971897544
20130410,-3.3705609326752377
20130411,-0.31907104979581746
20130412,0.43032795260207624
20130415,-1.1227339429931789
20130416,0.8847574433143427
20130417,-5.040049125820277
20130418,0.6477491828508469
20130422,0.00973139963511832
20130423,-0.35389186038218123
20130425,0.8541010514476831
20130426,-0.25930933153977953
20130429,-0.9850018032786798
20130430,0.3896345411088428
20130502,-2.8361868353255746
20130503,0.002135345988547366
20130506,-0.5698986173319985
20130507,0.30161649544963154
20130508,1.1361734132260262
20130509,0.23764585805030575
20130510,1.2365927930817022
20130511,0.6378138895923198
20130513,0.3098125420167468
20130514,0.6861821504418687
20130515,1.564265478696303
20130516,-0.6080618007972693
20130517,0.4333381882714874
20130520,-0.6114167968896825
20130521,-0.08644188522367013
20130522,0.2758422921523491
20130523,-1.3076099431560868
20130524,-0.633589462493714
20130527,-0.4830813586423859
20130528,1.5900471055814551
20130529,-0.42547399612044584
20130530,-0.5646634801910639
20130531,-0.41999834329777963
20130603,-0.39243439723296464
20130604,0.8437575470427814
20130605,-0.34823636490594106
20130606,-0.6445164445522914
20130607,0.46382340261704214
20130610,1.2228268983878583
20130611,-0.4188347376693977
20130612,-0.9709634504855547
20130613,0.20832715354791387
20130614,0.21159803016986012
20130617,-0.20060527241376824
20130618,-0.18463474022995113
20130619,0.14722669779882308
20130620,-0.8704373732533096
20130621,2.500122240495573
20130624,-2.45054384338568
20130625,1.4856187805294923
20130626,0.7336972392340995
20130627,-0.6639506604494034
20130628,-3.4202276115850956
20130701,0.4633162338777153
20130702,0.33301750038589806
20130703,0.14884545097050528
20130704,-0.03936705086272296
20130705,0.12453699718837527
20130708,-1.957830627947527
20130709,0.354223228655321
20130710,0.5926782801991498
20130711,0.09805002896541448
20130712,0.34934145524667104
20130715,0.3734816905412504
