Date,PFOCUS
20130102,0.7051607753687701
20130103,-3.889043312152798
20130104,3.3358758001666677
20130107,-0.29751322509194256
20130108,-2.501716095654654
20130109,2.264014042428805
20130110,0.11620211786458967
20130111,3.0097992427926545
20130114,-1.0035519838423212
20130115,-0.953509596369124
20130116,2.210258384085125
20130117,0.14285373200409107
20130118,-1.1645849120391483
20130121,-3.1023774025710456
20130122,0.30526505192907194
20130123,-2.3086406269803845
20130124,-0.13483635491711343
20130125,-7.208445035034504
20130128,-3.8368128060961793
20130129,4.288178624853977
20130130,1.0693469150002213
20130131,-0.7668824885479554
20130201,1.0686357612157806
20130204,0.8158100173418582
20130205,1.541106703138108
20130206,-0.6800346053325143
20130207,1.1310856156937739
20130208,0.17069213579486864
20130211,0.3376983561827286
20130212,2.0465001846540076
20130213,-1.4987242142753623
20130214,-1.5184971395882996
20130215,1.2965315510557531
20130218,3.0086613904003032
20130219,0.13612604340275425
20130220,0.23298253232840624
20130221,-1.136213885611839
20130222,-3.595959497280964
20130225,1.8120577152512893
20130226,-1.351624182058656
20130227,0.23538571169274397
20130228,-0.28089711224156
20130301,-0.11115526236447448
20130304,-2.2125271292469084
20130305,0.2211144724393389
20130306,1.0619272887593314
20130307,-0.14163982307635037
20130308,-0.022453572418839274
20130311,1.6952512835860367
20130312,-0.06833122230185606
20130313,0.008507622878520804
20130314,0.08976295049631727
20130315,-0.5749197310139276
20130318,-0.4836795260028848
20130319,-1.0046220405368405
20130320,-1.4837279425128913
20130321,-0.8395482476802762
20130322,-0.6823339204625234
20130325,-1.70779422460792
20130326,0.9378205069059056
20130328,0.126796983226521
20130401,3.5340783231751307
20130402,-0.5520760119707722
20130403,1.3058902734296116
20130404,-0.9592869154798352
20130405,-1.6436644132081202
20130408,-0.22605172676574392
20130409,0.16582214774991044
20130410,0.4933255207638112
20130411,0.32293131853200735
20130412,0.28765332535756083
20130415,1.2926125299215534
20130416,-1.8091279749708704
20130417,0.8806197180701425
20130418,1.1616031330804937
20130422,0.6329909649539955
20130423,0.21154158707418366
20130425,1.2767925683906558
20130426,-0.048687024422925496
20130429,0.9367960163168857
20130430,-2.0666673871114947
20130502,1.1356540448496606
20130503,-0.8079192634137109
20130506,0.42645961443337094
20130507,3.426072399556675
20130508,2.3714074541910803
20130509,0.27635784465419766
20130510,-4.0904542301977616
20130511,0.844037960033825
20130513,2.095898101746388
20130514,0.6072737318591617
20130515,-1.6697891328129955
20130516,3.231270858865196
20130517,0.08068524753181733
20130520,0.34103086402937494
20130521,-0.5515622705215448
20130522,0.2742009613653784
20130523,-0.5860146430867428
20130524,0.6065775943994514
20130527,-0.17957433012592128
20130528,1.4908309823731685
20130529,-0.1680252919404741
20130530,0.23707959568941359
20130531,-3.8354250766770823
20130603,2.541251475261077
20130604,-0.774806000407943
20130605,0.1624052281158273
20130606,-1.0817146209256931
20130607,3.402676946565032
20130610,-5.023808643298828
20130611,-0.5873470948574981
20130612,-0.9242221717318233
20130613,-1.7220993201083785
20130614,-3.852717135864312
20130617,-3.0297510192606945
20130618,-1.2074000287285644
20130619,-1.6372580509784678
20130620,1.1457828114306579
20130621,0.35774969292036274
20130624,3.787048258166994
20130625,1.3143905842571804
20130626,-0.2586181990863776
20130627,2.42991809250603
20130628,3.1498962689547456
20130701,0.670167979685276
20130702,1.5062808497057762
20130703,-1.017688239751827
20130704,0.9017572257218336
20130705,1.1729332116984426
20130708,-3.012895300236237
20130709,-0.7921726733181018
20130710,-0.4823146414412086
20130711,0.2875427147729035
20130712,2.91791704657748
20130715,-0.248109884443378
20130716,-0.26900575642271907
20130717,0.13600291562792804
20130718,0.9995771825507971
20130719,0.8475477951771657
20130722,0.5656547351181456
20130723,1.722860381468571
20130724,-1.0150410896906563
20130725,-2.2975091626678874
20130726,1.021362535089311
20130729,-0.14706585437142983
20130730,-0.7492688212308141
20130731,6.144110032901011
20130801,-2.5751421317768397
20130802,-1.735941723153807
20130805,1.9387038623628512
20130806,1.7565820060539181
20130807,0.17957814101868974
20130808,-3.2362533049358273
20130812,1.6719284672949413
20130813,1.9486529214748114
20130814,3.4357179965666456
20130816,-3.4499038877700325
20130819,-1.5140825399559104
20130820,2.659491191545109
20130821,-1.1060109240472895
20130822,-0.6443115303136424
20130823,1.288007343202002
20130826,-0.7210348456004687
20130827,0.5570385348431848
20130828,-0.7532495255238381
20130829,1.6285105054679883
20130830,0.43514095459572893
20130902,-0.39508050007059325
20130903,2.567769677751013
20130904,1.714132710563774
20130905,3.670769004304515
20130906,2.0016182852848123
20130910,-2.599103214004216
20130911,3.315955375469767
20130912,1.5446456668543278
20130913,2.8174127864964276
20130916,-1.5639197231066841
20130917,-0.05264273231515626
20130918,-3.4349168924312634
20130919,-4.107143105056983
20130920,2.9589023527266014
20130923,-5.166838063605059
20130924,0.46603093843000915
20130925,0.8396411939557238
20130926,1.1465142851946168
20130927,3.369955836626604
20130930,0.6634153106809421
20131001,1.1808335657536868
20131003,3.0586889729326945
20131004,-0.47892136226765125
20131007,-1.9734357745485718
20131008,-2.3874133495664425
20131009,1.2476372351540013
20131010,-1.2156061345925182
20131011,2.2964064378467155
20131014,0.5606682927554243
20131015,0.08373311004752582
20131017,-2.3891696881356816
20131018,-5.443760813936313
20131021,-10.501695149390912
20131022,5.917674573346805
20131023,4.435760973884209
20131024,-2.4418756469082803
20131025,-1.6099123902295398
20131028,2.229558094759171
20131029,1.239010057927968
20131030,-2.6141402865581203
20131031,2.0389565455104965
20131101,-1.1970049827514764
20131103,-0.7575390424227142
20131105,4.773676290808252
20131106,-0.32118147164629884
20131107,2.4631862486826264
20131108,0.21293287550427864
20131111,2.4914288500393464
20131112,1.8328455106096326
20131113,-7.551513663656093
20131114,-0.7031001926086453
20131118,5.196544849699615
20131119,1.1418452247893063
20131120,2.3219267128460106
20131121,-0.3554808959025543
20131122,1.9868376519913291
20131125,3.190646888906479
20131126,0.05313829518563784
20131127,3.0730766069498263
20131128,1.6714626009791163
20131129,0.7694824929281888
20131202,6.988414653151058
20131203,1.2613655393177217
20131204,0.5542748307118691
20131205,-1.4410881092611625
20131206,-5.988415838436539
20131209,-0.5898311385134475
20131210,2.9670638179694917
20131211,-6.3552017103259955
20131212,4.249972815400714
20131213,-0.690063218213238
20131216,1.0754693859710907
20131217,-0.8296159801150318
20131218,2.619567634452639
20131219,-0.6712400709539048
20131220,-3.6323190291008665
20131223,-5.239742099249683
20131224,1.4369304821683748
20131226,2.290017115755349
20131227,3.3527119630615845
20131230,0.2261586050918839
20131231,-0.8686762614755981
20140102,0.5006100575768038
20140103,-0.858026247442968
20140106,-0.010377305468428188
20140107,-12.165286503180802
20140108,-11.2468553738547
20140109,7.201122310394916
20140110,2.667021297081154
20140113,-0.8862334345097826
20140114,2.4309500896771103
20140115,0.2635321087477812
20140116,0.9124666245610715
20140117,2.994247937779309
20140120,-0.568190334093003
20140121,-1.8738792886183293
20140122,-0.9408584278821354
20140123,-5.587043778000994
20140124,4.5717038349643735
20140127,1.7833560619615811
20140128,0.9183309882061499
20140129,-0.8238848834163278
20140130,0.2788929412534136
20140131,-2.9645168813789033
20140203,1.6204714891374772
20140204,0.7471750857292867
20140205,-0.7412334519073616
20140206,-0.3056918633611711
20140207,1.0438396107578742
20140210,1.532634143351273
20140211,0.36487482500977003
20140212,0.6188399017158501
20140213,-0.6139041517629816
20140214,0.9196015476616091
20140217,-0.09718096314669733
20140218,3.4407995970506255
20140219,0.5076227034637735
20140220,-0.19053630880102707
20140221,-3.427497069111033
20140224,2.7387967088358813
20140225,-0.8906817769946667
20140226,0.8348644142394088
20140228,-0.21103667906330337
20140303,1.0383974843165626
20140304,-0.8183292465300835
20140305,1.3638086608516353
20140306,0.09256322834809017
20140307,2.432981065022786
20140310,0.4137664175172766
20140311,-1.3503312577976236
20140312,-0.7080410739770199
20140313,1.5399134959275742
20140314,0.5860875631750657
20140318,2.309085557790846
20140319,-0.5663516972627232
20140320,1.0221304495782402
20140321,2.3109300459528024
20140322,-1.072729733374893
20140324,0.5848868742544928
20140325,0.6279562902607968
20140326,0.4755520990351807
20140327,0.9222522849212497
20140328,0.7164066119347146
20140331,0.48640069797550634
20140401,-0.6225573498156911
20140402,-1.959659662611478
20140403,2.6487217093819795
20140404,1.5872599490725163
20140407,0.814690692151794
20140409,-3.056593223530485
20140410,-0.6331356626441043
20140411,-3.539152814307764
20140415,1.3907093084907578
20140416,3.814401312215154
20140417,-0.24108050105051126
20140421,0.6226832435041284
20140422,2.628011664077974
20140423,2.2261776124332866
20140425,-2.2235599551856837
20140428,0.8693332712384723
20140429,1.5901188828573696
20140430,-0.1245122725964698
20140502,1.473413404694659
20140505,-0.23351037110237438
20140506,0.1909219428869457
20140507,0.26212231444440937
20140508,2.213690616908105
20140509,0.8733485937479688
20140512,0.22045973146889736
20140513,3.800073837271583
20140514,0.012408340041454746
20140515,-0.5635189218843044
20140516,2.1608649025352986
20140519,-8.707586466730541
20140520,1.6292404251386992
20140521,-2.290982445247221
20140522,1.6279242413455586
