Date,ORBTEXP
20131105,0.036568796765028444
20131106,0.3843143178290069
20131107,-0.13969019186434556
20131108,-6.749134155003285
20131111,2.0397210887000794
20131112,0.3994931475793437
20131113,2.8348347690728994
20131114,1.0568223435270632
20131118,-0.04112029639790349
20131119,4.4507120295868186
20131120,-1.5846364416809138
20131121,3.366766894561647
20131122,-0.3295300380073516
20131125,0.9075292226560525
20131126,-2.558740510190954
20131127,-3.4027955707792477
20131128,0.1038520458525718
20131129,-0.7151151771044988
20131202,0.7108260297823719
20131203,0.9330720738635367
20131204,-0.6779806214664421
20131205,2.647376549027504
20131206,0.8355149377862858
20131209,4.078680355798269
20131210,0.4103689075719454
20131211,-2.4004871917816937
20131212,-0.011974386199324644
20131213,-4.031307066881669
20131216,1.2816408994818824
20131217,-1.9388166612447537
20131218,1.9718024738327864
20131219,-0.9398309140221207
20131220,0.8919120938642021
20131223,0.6438759953996444
20131224,1.2814051476034094
20131226,0.4083997184918
20131227,0.9219709654633299
20131230,0.9589553764335339
20131231,-2.10319350257019
20140102,-0.42946934878884546
20140103,3.2822086372543464
20140106,2.1342159939123966
20140107,0.08254522552862725
20140108,1.857371730261539
20140109,-1.0834458315345132
20140110,-1.0947544558616327
20140113,-0.21949569839784444
20140114,0.8073297771963123
20140115,1.9169066514488367
20140116,-2.3945629596045723
20140117,-1.5301683636610754
20140120,1.2883961432529787
20140121,1.4701234990868317
20140122,-0.24957652613416909
20140123,-0.10262315347496942
20140124,0.5244121375758519
20140127,0.6937932867548817
20140128,-2.618729347586932
20140129,-0.24498986199854889
20140130,-3.09181009653664
20140131,0.588754816640617
20140203,1.846140772600346
20140204,0.3197696808005308
20140205,-1.678741088063477
20140206,-0.27642935256981793
20140207,-0.33335172328370755
20140210,1.6783175893687057
20140211,0.7089371668603411
20140212,0.04244365829195548
20140213,-0.28048936807365726
20140214,2.6973200287029804
20140217,-1.7455322738867334
20140218,-0.6394283742377682
20140219,-1.9133522363437128
20140220,-0.3815388939766612
20140221,1.3718750940346789
20140224,-0.2505717226789359
20140225,-1.0506355329128783
20140226,3.361176984105537
20140228,1.141694302045202
20140303,-16.241184122211255
20140304,-10.32778678756378
20140305,8.386209762819648
20140306,1.0499356431833577
20140307,0.7751950701906907
20140310,6.667905963645932
20140311,4.256777571458313
20140312,-4.775649381189593
20140313,-3.219024970701841
20140314,2.0540054743082186
20140318,-2.325944641187638
20140319,1.2481851870280323
20140320,0.7987635632902896
20140321,2.5129944975322576
20140322,0.7028000098343425
20140324,-1.630364714321035
20140325,0.8360444804093996
20140326,2.374585202004364
20140327,-2.561431065189514
20140328,-1.1977328791883952
20140331,-1.586715199017421
20140401,-0.3376848918900611
20140402,7.730626724752862
20140403,-1.5444487223928334
20140404,-0.14687549719221205
20140407,1.3071240488487774
20140409,1.7290443142742062
20140410,-10.52131121949707
20140411,2.4833255425418646
20140415,0.13237082578806492
20140416,-0.14626043254683418
20140417,-15.525849601468426
20140421,-1.1212826212371287
20140422,8.534866754068611
20140423,-0.9874465366645238
20140425,-3.3622936525947686
20140428,-0.8776942204391138
20140429,0.1926404593442592
20140430,-1.1532173617710606
20140502,3.085156481539292
20140505,-0.015695698234969524
20140506,0.4753674797265432
