Date,PANACEABIO
20130102,0.8359078170238867
20130103,1.6336467479552659
20130104,0.4092552129336152
20130107,-0.23942016092178908
20130108,0.5505961926089472
20130109,1.3890798085582605
20130110,0.9947617969811275
20130111,-1.1838870959699124
20130114,2.3333969917178887
20130115,-1.0271690667997566
20130116,2.942193965113665
20130117,-1.0511771069064912
20130118,-0.0862310672446568
20130121,-3.138853686925006
20130122,-1.6506155136724532
20130123,-0.4250822985836442
20130124,-2.9110506596687515
20130125,3.2163176105541043
20130128,-8.244830799678885
20130129,0.9990600286164919
20130130,0.041930132105450796
20130131,-14.65898469554163
20130201,2.3352488302619623
20130204,4.120475919813954
20130205,0.6734196715583927
20130206,-12.561118872733386
20130207,1.8454215489313683
20130208,1.2721923618828281
20130211,3.2411103007022515
20130212,1.3606952331499242
20130213,-0.8383047716237971
20130214,-0.14094378877919445
20130215,-1.2035565752325534
20130218,-8.401010665742175
20130219,-6.142537023298867
20130220,2.818741178472603
20130221,-2.3969481419092777
20130222,-7.2204560957964
20130225,-1.0042559598210192
20130226,6.450608269231676
20130227,-2.976985317242162
20130228,-0.1008112493303106
20130301,2.3356766566487117
20130304,-10.24316932541049
20130305,3.5883251905509326
20130306,-0.5756855556333604
20130307,0.08392520059914543
20130308,2.881685744377508
20130311,2.0064098231330556
20130312,-0.42050950214214583
20130313,-1.66669761291963
20130314,2.6914574535445004
20130315,1.3719943547021551
20130318,-1.3803024900401297
20130319,-0.9005246858114425
20130320,3.1724769948413343
20130321,4.205854806506541
20130322,-3.2697830101454577
20130325,1.5626197391493655
20130326,-0.09240010948962407
20130328,2.9244108161185025
20130401,-2.2974997792463414
20130402,-0.7087401661218353
20130403,0.3608269663469711
20130404,1.0917921820253351
20130405,-1.0133780509956634
20130408,1.331126183991964
20130409,-0.3469411547009401
20130410,0.4613320225683042
20130411,0.9557649923136905
20130412,-2.3775219537200103
20130415,3.0235117015059267
20130416,1.5261390142222
20130417,-2.6892238310726757
20130418,1.2695591067091507
20130422,1.6291622959299903
20130423,0.6399530123055827
20130425,2.1567579437378184
20130426,0.4469934301580538
20130429,-0.2437879679117727
20130430,3.017709305103391
20130502,0.36045447490187815
20130503,-0.12764430082968892
20130506,1.826811619581777
20130507,-2.231549197779562
20130508,1.1496518717308692
20130509,0.5029092703518201
20130510,0.8153665295459377
20130511,-1.6040111688211114
20130513,1.3556521018919043
20130514,1.5779246791661854
20130515,2.982134774020208
20130516,3.7672792982336687
20130517,1.1092002474173812
20130520,-0.797336229040681
20130521,2.862667377704601
20130522,1.7482991630437177
20130523,3.687269997083493
20130524,1.2854724089856384
20130527,-1.3043072381051308
20130528,-0.12835637198897015
20130529,0.9409680841391639
20130530,0.19709002703458098
20130531,1.5249992241243167
20130603,3.874313373531769
20130604,-0.036559499108471505
20130605,-0.31530438740175876
20130606,0.9709920827230012
20130607,1.6989104041635688
20130610,-0.7012055857914511
20130611,2.010293612728732
20130612,-2.4323711986432675
20130613,-0.24101980990827498
20130614,-0.6168743089761601
20130617,-19.58074960377073
20130618,-17.557028586285487
20130619,1.9426209357532382
20130620,6.841388256040476
20130621,5.925696108190689
20130624,3.3795125404883795
20130625,-0.4557314075218947
20130626,1.5228967399727371
20130627,1.2318784620354144
20130628,2.376121998944898
20130701,-8.78102478699665
20130702,-4.080006901288851
20130703,2.248335687838861
20130704,-0.0530614452633259
20130705,3.299980433958783
20130708,-2.416841199936533
20130709,1.8529079591305224
20130710,-5.614888378430552
20130711,3.1744058509212083
20130712,1.5539680382972845
20130715,-0.08494577286940896
20130716,0.3254512925711308
20130717,-1.5279650196942738
20130718,2.3469881641370485
20130719,1.0155678647657267
20130722,4.71872807874652
20130723,-1.9380141256891272
20130724,0.5248329788545365
20130725,-0.018943629714798904
20130726,-0.5362719974026127
20130729,2.996714244862546
