Date,ASHIMASYN
20130102,0.9511409539093054
20130103,0.7831501197794819
20130104,-1.362666555979501
20130107,-3.7696706725061824
20130108,0.08810122010223387
20130109,1.4695063349739477
20130110,3.9717372755607605
20130111,4.004348313633743
20130114,2.2870381975122056
20130115,-3.2206527623834664
20130116,4.092287776250033
20130117,-10.002802775842671
20130118,-1.074492440478397
20130121,-0.5424867490538501
20130122,4.19882255538966
20130123,-0.15207222599602255
20130124,3.211958453722513
20130125,7.7049920670881935
20130128,1.5452737010030815
20130129,-2.5783857561928487
20130130,1.8115030428123424
20130131,-7.360008763864616
20130201,-0.006044553444891073
20130204,-3.7888605206877615
20130205,5.892835406917353
20130206,4.13024149173464
20130207,0.25273987577748835
20130208,-0.6143937215746366
20130211,-7.457544994147241
20130212,0.1739154881842262
20130213,-1.1167697415354012
20130214,3.5607902660911295
20130215,6.159275825315317
20130218,1.0756840312710227
20130219,-8.255959550723695
20130220,1.9496282176231197
20130221,2.316123149044219
20130222,-3.645881818070377
20130225,6.131795218832337
20130226,-3.5623828098243226
20130227,-9.647540369790164
20130228,8.053973895804972
20130301,3.7424985218087214
20130304,-1.2219124567878061
20130305,-1.824459381246276
20130306,3.763881616525647
20130307,1.1794400440267907
20130308,-0.44558718782457873
20130311,-7.384019209243718
20130312,7.269110055264322
20130313,8.71096017412314
20130314,-4.963036423520127
20130315,2.38501898297082
20130318,2.5365353586722845
20130319,-11.735963670344882
20130320,0.6767623320683018
20130321,-8.212088368248635
20130322,13.389406846376952
20130325,2.277953232383742
20130326,3.8305441937920652
20130328,1.9449304054285108
20130401,-6.371453912116241
20130402,6.647175192157531
20130403,-5.084093354108783
20130404,1.5073804143643441
20130405,-12.230211214365076
20130410,14.346845718120084
20130416,15.830649580496994
20130418,-9.485411671851427
20130425,-2.069840609537871
20130426,8.622996701549045
20130503,-6.798157712072804
20130506,0.8080299312383292
20130509,9.248639056477034
20130510,-2.436435356320241
20130513,3.7572342207736353
20130514,-4.429547501691515
20130517,-19.45606131601011
20130520,13.334627126781472
20130522,-4.146031046167772
20130523,-15.487839147196865
20130524,12.83663668609098
20130528,-18.229343211891152
20130529,6.679707834988551
20130530,8.165861085691596
20130604,10.03979059120658
20130610,-18.286662498292984
20130611,-2.905715734966435
20130612,1.017202875897546
20130613,-0.6459785811377419
20130614,-19.190130554400834
20130618,3.9832358929512686
20130619,-7.941578603345972
20130620,2.1146830101743683
20130905,26.168410617395494
20130906,2.0865527801338137
20130910,-3.1588471291475977
20130912,4.800827040374967
20130913,2.8322823137558406
20130917,-3.3733431123977193
20130918,4.029396062763197
20130920,1.4822488327451782
20130926,-2.814617648363182
20131014,-2.264141105505536
20131022,4.256557293444916
20131024,-3.7898600631853383
20131025,-0.3764804254203067
20131028,0.0700748651401064
20131029,-1.2535315284043718
20131031,-2.8267590047714886
20131105,2.427154096545243
20131106,5.3407590149769035
20131107,-0.5596867330783082
20131108,-3.21744267756846
20131112,3.1879804524024675
20131113,-2.6064867753419803
20131114,-3.7703861447336964
20131118,-3.188941136058199
20131119,-3.906940997691521
20131120,3.6711599349018345
20131126,3.687232493532763
20131128,0.023606087421648603
20131129,5.047277660246526
20131202,-1.2505353220264372
20131203,4.557466681183016
20131204,2.556071445626511
20131206,-3.155857627128537
20131209,-3.772425292760084
20131210,1.8947504038599168
20131212,-3.0592607933778995
20131213,4.367344064763909
20131216,3.5292273997785335
20131220,-2.625115163812768
20131224,-1.1053553583734885
20131227,-2.855728434497504
20131230,0.06916680629843497
20131231,-3.702413680593411
20140102,-1.506571849655279
20140103,-2.2982157531272653
20140106,1.2197024456995036
20140107,-2.2565253484168704
20140109,-5.566962001884399
20140110,-4.464756741317965
20140113,0.9972127385495394
20140114,-3.787981518074551
20140115,-2.2133954311105604
20140116,3.863384809904712
20140303,25.540821234207403
20140304,-3.640989167055684
20140305,0.46218535444467507
20140306,5.270319163754358
20140307,-9.952965437166966
20140310,-3.5029211630359094
20140311,1.5312145799852594
20140312,8.239918591431376
20140313,-0.6903599562885145
20140314,-2.4397873051898746
20140318,8.397087559711293
20140319,-6.324326805072445
20140320,-9.055971462003273
20140321,2.3976159421309267
20140324,7.673746476208387
20140325,-0.6519858871728246
20140326,3.7196287241680066
20140327,-3.594961609269577
20140328,-6.799833558569653
20140331,5.144367600584415
20140401,-3.8351756178044347
