Date,MADRASFERT
20130102,0.905200136554139
20130103,1.1102602995926605
20130104,-0.186240654958299
20130107,-3.1008022784482985
20130108,-2.0075254390794757
20130109,0.4295374161239549
20130110,-0.018105019458081406
20130111,2.8344190971626766
20130114,2.4339830047502353
20130115,1.1061870379251153
20130116,-2.0340149846425044
20130117,2.5015546903844004
20130118,-1.9401807454024733
20130121,-1.069687164209304
20130122,-0.4491752877581616
20130123,-0.4350590050448313
20130124,-0.6744526795833634
20130125,0.3804462481181461
20130128,2.359748216460409
20130129,-1.0338066002014252
20130130,-0.3940655861327909
20130131,0.8435822397908379
20130201,0.5107063486544826
20130204,-1.8619267071011798
20130205,2.4252149818098325
20130206,0.46455626964100505
20130207,-0.9924781246676566
20130208,-0.3041621795127415
20130211,0.2971772459512881
20130212,-0.44510513110907096
20130213,-2.2573902103884755
20130214,10.753567254231701
20130215,-1.9276718538087123
20130218,-1.4996330875585024
20130219,-0.08224254190813673
20130220,3.4515959066458013
20130221,-2.810392195016099
20130222,0.1699007657885554
20130225,-0.5394469660673513
20130226,-4.2291549270459905
20130227,-2.833957857394332
20130228,7.264532118798322
20130301,-1.1658840155871528
20130304,0.6335797050013752
20130305,-1.2780683138614175
20130306,-2.761575769034079
20130307,0.4991053569442409
20130308,2.8861701370686657
20130311,2.364512694097563
20130312,2.085784048750803
20130313,-3.3693310766783027
20130314,2.496349017516598
20130315,-0.26530078912554456
20130318,-0.7333240448967604
20130319,0.301548066716256
20130320,-4.340790826149957
20130321,0.6252559425891007
20130322,-3.9174492723231458
20130325,0.6024840731685357
20130326,2.8538449480172305
20130328,-2.637113230737767
20130401,-0.4765762815530601
20130402,0.7137244299220895
20130403,-2.3101183374461396
20130404,-5.550775036238438
20130405,3.890902902234406
20130408,-0.5365578546687328
20130409,5.974997405018597
20130410,1.2624238888515937
20130411,-0.025810530407268273
20130412,2.7886067528490357
20130415,0.1329849171285694
20130416,1.360854570414743
20130417,-8.048855496605976
20130418,3.2763833282854433
20130422,1.4379998744091456
20130423,3.672284093228159e-05
20130425,-6.651390774563109
20130426,2.429178761063655
20130429,0.8821284145748471
20130430,2.1888124085149716
20130502,0.40121636020509294
20130503,13.42579400838186
20130506,9.523518430777381
20130507,0.5676766350399616
20130508,-2.6271783438335774
20130509,-1.2862173162886126
20130510,-3.383117258288784
20130511,0.7216708259795861
20130513,0.8367938781282247
20130514,2.55890097925411
20130515,0.6068921667182479
20130516,0.7121559232985775
20130517,-0.46057619166228625
20130520,-4.1187085412501725
20130521,-4.9538069813870536
20130522,3.7059996285705554
20130523,-2.07159879883369
20130524,-0.9160939313158349
20130527,-3.878162936494705
20130528,-0.179252331085463
20130529,-1.5754043133145528
20130530,2.3382929494393374
20130531,1.7001638787794007
20130603,-3.1641263757824802
20130604,2.220978399135721
20130605,-1.87684382933253
20130606,0.16803050969972536
20130607,-2.485116224360586
20130610,1.0626115196985673
20130611,0.17832512139709467
20130612,0.9789222191982812
20130613,-0.8366570699559355
20130614,0.1616616154991224
20130617,1.2522903468367024
20130618,-0.470920128384295
20130619,-0.1528848998749095
20130620,0.20816664824490116
20130621,-3.665491611508215
20130624,0.6897949250280657
20130625,-0.7341340226933842
20130626,-0.4175738069117397
20130627,0.2274629023323314
20130628,1.46361507129635
20130701,-1.4420403351774596
20130702,-4.5871990714547115
20130703,-0.14811589955296078
20130704,2.4399566579857463
20130705,3.1531865052000314
20130708,-0.5102790656628
20130709,0.28526834853962946
20130710,-1.5781049830077136
20130711,-1.596069903771767
20130712,1.1361737237345948
20130715,-13.862864269792695
20130716,-3.5355979331335945
20130717,-0.09815235480023721
20130718,4.124059304009803
20130719,0.5710984100881298
20130722,3.5549624810225167
20130723,1.5633870902921032
20130724,2.0826968736250544
20130725,0.5294015730504924
20130726,-2.1991524160321014
20130729,1.8298216916221572
20130730,-4.288453128143005
20130731,-1.2874899654246823
20130801,1.5553252208262158
20130802,2.985695277926874
20130805,-0.8081646351685665
20130806,-0.8980745264343994
20130807,-0.6507378334522611
20130808,-4.665201680416436
20130812,-0.222304142544143
20130813,-0.7869179862538802
20130814,5.039739788316251
20130816,-0.15295457147448577
20130819,-3.766663871459027
20130820,-0.10762807596387114
20130821,-0.8403375306722218
20130822,-2.410968826577362
20130823,-18.773892034213286
20130826,6.874553613748754
20130827,4.554904795268518
20130828,-3.1957014553373746
20130829,0.5982855404702034
20130830,-1.95302783035394
20130902,2.2360977886964153
20130903,-0.4757295285159282
20130904,-1.4608599526861201
20130905,-4.372893303085238
20130906,4.873850499460634
20130910,-0.9174998673014354
20130911,-1.7613878661679896
20130912,-2.2635836697531966
20130913,2.3566264415163714
20130916,-0.9101706502478136
20130917,2.2883330321465905
20130918,-2.6574896524745846
20130919,-2.3174105964076652
20130920,3.2192026493151804
20130923,0.14764290621482212
20130924,3.541958965680576
20130925,-0.15610750262270406
20130926,-1.0551979701665202
20130927,2.684523183287953
20130930,-2.7107236327364728
20131001,2.3485856465985497
20131003,2.7514187357786986
20131004,-0.050595284985344005
20131007,-1.8470227096360567
20131008,-1.2142058263665794
20131009,-0.5340883964509417
20131010,0.7389477586380461
20131011,0.635284018372611
20131014,3.5025610574194834
20131015,-0.8768662480265926
20131017,-1.6304675143538527
20131018,-2.029596504816009
20131021,2.296444343187913
20131022,4.087690723292186
20131023,-0.19592434102870543
20131024,-2.348380693998421
20131025,4.03347400906108
20131028,-0.7293838745362968
20131029,1.4012300626805718
20131030,1.2531369685871043
20131031,-4.429048449910865
20131101,5.046119263278463
20131103,0.727546902226091
20131105,-4.253170224184183
20131106,1.3575393525405062
20131107,6.385213874378474
20131108,-2.8634963453788114
20131111,0.7564977403514557
20131112,0.5459090531499478
20131113,0.43565686619264987
20131114,-8.71090915740017
20131118,0.3182321775064174
20131119,0.2473861797977659
20131120,2.9670540650690005
20131121,0.7217481899588796
20131122,-3.373595538505544
20131125,3.4793051794930507
20131126,-2.4954044121082792
20131127,-4.870047916982542
20131128,4.639030225580807
20131129,-0.0984940262879781
20131202,-0.42094194566176
20131203,0.6335923512058287
20131204,3.114812994909757
20131205,5.5672133422387216
20131206,-0.34096956882317697
20131209,-6.243171892615125
20131210,0.40445231199392584
20131211,-1.20284880203844
20131212,1.4020739623975573
20131213,0.34204975466847753
20131216,-0.45098870238783
20131217,0.30925213479769587
20131218,0.6661055803051033
20131219,1.5811302839788097
20131220,1.5263167469906336
20131223,-0.46476973968725277
20131224,2.2029285973884845
20131226,0.8365115391061622
20131227,1.8634791502724317
20131230,2.6158749023376875
20131231,0.6931537235966783
20140102,0.96072072504208
20140103,-0.44755740504942676
20140106,-3.8960771462519013
20140107,5.151130322215593
20140108,2.102159335348039
20140109,-1.4985524701687887
20140110,-1.3280158977808676
20140113,1.2413064048282
20140114,-1.3373806772299217
20140115,1.6820585978462141
20140116,0.2257425918621958
20140117,-5.4097811975614984
20140120,1.8581626520366323
20140121,1.588462438587086
20140122,-5.635936886758262
20140123,3.667675403126381
20140124,-1.2009012135319386
20140127,1.4990500486883898
20140128,-3.40514747230991
20140129,-0.8489454734820371
20140130,-3.206282886689137
20140131,1.5577455020528583
20140203,0.8738250758019175
20140204,0.9790749320228342
20140205,-1.0176731573222506
20140206,0.5952357336282268
20140207,-0.12937143316619848
20140210,1.8920897774493664
20140211,-0.6350190472327956
20140212,1.0087835444407027
20140213,-1.6163637800159865
20140214,-5.487331962685463
20140217,-5.467721663308629
20140218,2.163533125404294
20140219,0.3887245205905871
20140220,-1.6973947044934947
20140221,0.04665720858496192
20140224,-1.1055653423962692
20140225,1.4402652264842963
20140226,-0.015348219859050216
