Date,SUPERHOUSE
20140926,0.26837664662707605
20140929,-5.341234131724426
20140930,-1.9878032960284069
20141001,-4.240422799763219
20141007,1.6869374630362326
20141008,3.8917849769744937
20141009,-1.784243666488155
20141010,1.281227314284097
20141013,-1.111224232575474
20141014,1.1621979453080384
20141016,5.147071781874378
20141017,3.66105147263875
20141020,-2.7876040340345742
20141021,-0.22353775649707502
20141022,-1.503221755573587
20141023,0.17920943678020795
20141027,-1.0881360781723652
20141028,3.4905593246285216
20141029,0.8502588578534747
20141030,0.33167198555451877
20141031,3.1318005525549744
20141103,-0.06289360282177259
20141105,-0.024311344838736204
20141107,-4.630309217209387
20141110,-2.918569512115627
20141111,0.7381258244027025
20141112,4.592193739709704
20141113,0.38029868800032657
20141114,1.5986071512222155
20141117,3.82865713783872
20141118,-0.8628512854896565
20141119,1.163044166076578
20141120,0.3339274556404834
20141121,1.651991794941895
20141124,0.3405613880848832
20141125,0.04741551053747317
20141126,-0.36264960108346345
20141127,-4.7857636151433205
20141128,1.5409049431166664
20141201,1.704715529913421
20141202,-0.0627253008925803
20141203,-0.3165513857804112
20141204,1.6595909461216622
20141205,0.3616190458738535
20141208,-0.13895278500033847
20141209,0.7776967208901175
20141210,2.1570905620767205
20141211,-0.1450463172773956
20141212,-1.5128213857322028
20141215,5.892610370670227
20141216,1.2381617136164742
20141217,-1.1463079911541447
20141218,-6.397895134443298
20141219,0.21242831692868225
20141222,1.7463795938809585
20141223,-1.3758832075161633
20141224,-0.42202699205682526
20141226,1.0201534369923166
20141229,0.9140324816215195
20141230,0.5586774885732081
20141231,-1.051063964982828
20150102,1.563407389258749
20150105,-3.0063405514616357
20150106,0.5722014031730165
20150107,0.7970456513231412
20150108,-14.803741745251566
20150109,-0.5098033684011372
20150112,-3.4016596581374094
20150113,2.821988774224915
20150114,3.0014249140341933
20150115,2.717587239705346
20150116,-4.660020577341697
20150119,-2.3075916063535744
20150120,0.5977638290907286
20150121,1.8011352680289174
20150122,0.1256195760426076
20150123,-1.4427493641506826
20150127,0.6181386943654648
20150128,3.908486632191938
20150129,1.7378606678482833
20150130,1.1363988353203582
20150202,0.5682354323961171
20150203,0.9522298499263286
20150204,1.1817627035094769
20150205,-1.0230673394885832
20150206,3.0602989229510866
20150209,-0.9272535022800779
20150210,-2.0308606607303803
20150211,1.9129195754997386
20150212,-2.8994384553071972
20150213,0.28617208876172684
20150216,4.757629234757278
20150218,1.8305947591507432
20150219,-0.9533707392439499
20150220,-4.4826054258306165
20150223,1.218272926041537
20150224,-0.35777693064748317
20150225,1.5026071747739986
20150226,-1.8491928473889412
20150227,-2.7162520266468615
20150228,-2.378710299354606
20150302,-5.4379914336903745
20150303,2.7888535204771663
20150304,-2.309714132368191
20150305,2.5555289787489235
20150309,0.2834237051648727
20150310,-0.3895948965221833
20150311,1.050374990790242
20150312,1.1208210685104174
20150313,-0.32668590146951826
20150316,0.9129741416078971
20150317,1.4696613699668664
20150318,1.3128368192925386
20150319,-0.9302116105878664
20150320,-0.47451649209349833
20150323,-1.097930268673338
20150324,-0.9360623941813886
20150325,0.34488634358794235
20150326,3.4738198523991
20150327,-2.9452185568478457
20150330,1.2920044334960235
20150331,2.547410192141827
20150401,-0.1621799131549313
20150406,0.7724400962124036
20150407,1.2820967737658695
20150408,-0.1257109066748916
20150409,-5.550149159074972
20150410,0.6985079634802606
20150413,2.3447393411929425
20150415,-0.8407689941026383
20150416,0.8333316682336926
20150417,-1.7805197746754649
20150420,1.0865591032721156
20150421,-0.3333307125079185
20150422,3.7951118187304105
20150423,-1.2152297186712795
20150424,-4.700523964293915
20150427,1.7169963643652384
20150428,0.06960527158397078
20150429,2.121053882417744
20150430,-1.3329945416623976
20150504,1.5029144461111512
20150505,-1.158387975129871
20150506,-0.5598674955352552
20150507,-1.2379925172318587
20150508,1.6365663556469658
20150511,1.2761053705992693
20150512,0.3770648905620271
20150513,1.4632073372866432
20150514,-3.517893018046387
20150515,1.0364260439812694
20150518,0.8724544602054098
20150519,0.09252382967462058
20150520,-0.612364317877818
20150521,-0.6597060095699919
20150522,1.1297889681097777
20150525,-0.07383004868881687
20150526,1.6077989097940673
20150527,-0.8906491690286096
20150528,-0.5196291610848933
20150529,1.106636064394519
20150601,10.37668534964922
20150602,-0.24892862058121756
20150603,-1.1659236422882353
20150604,-0.8030372593704912
20150605,1.424374989528837
20150608,0.7940061480425324
20150609,0.693033214635457
20150610,1.6716687068821063
20150611,0.8821291363517654
20150612,2.1747511508275754
20150615,1.8728705338011404
20150616,1.0681860067965763
20150617,-1.9222059617989857
20150618,2.876440477633386
20150619,-9.694657235694802
20150622,0.0012226171953098053
20150623,0.7963898564976013
20150624,0.5344745631553854
20150625,-0.38779766846242714
20150626,1.3684586025428336
20150629,2.490475093481016
20150630,-0.5514739240569448
20150701,-1.4371103705978754
20150702,1.537222132121515
20150703,0.03448703400685077
20150706,-2.8521779899838475
20150707,0.30119469473942967
20150708,-1.5518753508633172
20150709,-0.6253330347860718
20150710,-1.0714996722822205
20150713,-5.440985535558404
20150714,-1.8162384733939394
20150715,-6.885672456581547
20150716,2.500084093686482
20150717,0.3514787430947466
20150720,1.9111052993743054
20150721,4.802170577489141
20150722,-3.8108418030912006
20150723,-0.16570401335863139
20150724,-10.866345463145894
20150727,-1.1886318727549214
20150728,2.299857231778491
20150729,3.449456605315354
20150730,4.4718173524169105
20150731,-1.3578312268121902
20150803,-14.914803810552009
20150804,2.073127296141423
20150805,4.887488900860576
20150806,1.5576176917704583
20150807,0.37460394788746204
20150810,3.8027876556209974
20150811,-0.5585707076611093
20150812,0.48856901429632993
20150813,-1.8508402854828399
20150814,8.337254923070537
20150817,8.06295472249834
20150818,0.668662419525781
20150819,-1.1955153004823353
20150820,4.918763531603545
20150821,-0.2449064073649243
20150824,0.6460290359978078
20150825,-0.8055142634240411
20150826,2.2501369566882774
20150827,0.3698147761583854
20150828,-3.8010155095112
20150831,-1.5874047071852555
20150901,0.4225601422511138
20150902,-0.7080994806187144
20150903,1.463364697893492
20150904,0.14409692535927876
20150907,2.3904242608143313
20150908,0.7694510707549503
20150909,-0.15378087370690396
20150910,0.5228042270818316
20150911,-2.9229688025404617
20150914,-1.4224984886349716
20150915,0.04110364434788455
20150916,2.026895806637191
20150918,-0.20741938348701217
20150921,1.7866633572095678
20150922,-0.7700907392249274
20150923,-3.380741146970701
20150924,1.0637880791418066
20150928,-1.5719308508554741
20150929,0.5485083114002357
20150930,2.5222871372494566
20151001,0.38007020054445767
20151005,-1.7210600619716794
20151006,-1.3235605013035658
20151007,3.638137451888823
20151008,-5.504541993223713
20151009,1.283762108588117
20151012,-2.2876662282990465
20151013,2.172821806466449
20151014,2.6217197314078815
20151015,-1.7342102235418937
20151016,0.3093107328022813
20151019,-2.1456731598569942
20151020,-0.23118056716832458
20151021,1.2101823011491466
20151023,1.2713624723861987
20151026,-2.5356252926219414
20151027,0.010528401951258495
20151028,1.1923047226354409
20151029,-0.6394026238641394
20151030,2.2529019769441394
20151102,-0.4206406232634113
20151103,0.5995610876780135
20151104,-2.158048375458489
20151105,0.7485345437343409
20151106,-1.3244581263649975
20151109,2.0923878927227206
20151110,-3.1489602682304048
20151111,-1.7421685730041754
20151113,-1.8415426600775255
20151116,3.7785672645478803
20151117,0.7506227174877828
