Date,ENERGYDEV
20130102,0.39034167564889927
20130103,-3.440255602801593
20130104,1.6980012905461934
20130107,3.322324584418254
20130108,3.023441456925317
20130109,6.9209254632541395
20130110,-2.7194501806869864
20130111,1.110576689058365
20130114,2.339508920064398
20130115,-0.9498962324049244
20130116,-4.391733794945324
20130117,1.8711314146398488
20130118,-3.2279740856605654
20130121,-0.4086394996693705
20130122,1.3748718125612291
20130123,0.7976674871473983
20130124,1.5443299525503438
20130125,-5.781558146863016
20130128,1.723594301913121
20130129,-1.2572736516791045
20130130,1.6255999348431245
20130131,-0.9471143696234691
20130201,0.2732566990237486
20130204,1.3286336104845131
20130205,-0.06465745715537341
20130206,-1.7246669612364083
20130207,2.4361658874191168
20130208,2.287300542077543
20130211,-1.8298891977454015
20130212,-1.8731686097148632
20130213,-0.14572598105763704
20130214,-1.0146686595880932
20130215,-0.5715619868956954
20130218,2.7701903686120275
20130219,-1.3538975838188314
20130220,1.4487552298956006
20130221,-3.465402339267965
20130222,1.2104357418298797
20130225,-1.1293618392958165
20130226,3.908603244062448
20130227,0.4205962836373556
20130228,-3.9128409719046218
20130301,1.8455523880317684
20130304,4.726049457725199
20130305,-0.0860660394703279
20130306,3.5555769150732823
20130307,0.5799453001239296
20130308,2.0849495164437
20130311,2.0375124559325375
20130312,-1.9342915066351731
20130313,0.4172598294000315
20130314,3.4848361365021323
20130315,-10.339275208423077
20130318,2.4533622565572517
20130319,-1.1903346621455309
20130320,9.005575531308239
20130321,2.5093864906867314
20130322,1.8759598202071501
20130325,1.7127062314673152
20130326,0.5439624105475718
20130328,-0.0034151767713822556
20130401,-7.999714897757473
20130402,0.024505900687438853
20130403,1.739493501448808
20130404,-6.689112935485101
20130405,-0.14264790536587119
20130408,-2.112624615595103
20130409,-1.9574355508410934
20130410,-1.8437434074703838
20130411,-7.85798079326781
20130614,16.909842375529323
20130617,-6.0383339393923965
20130618,-5.879248343248477
20130619,2.6085755310878636
20130620,-5.188145756605613
20130621,2.1202474494259236
20130624,2.7450445223044473
20130625,-0.5928843340859082
20130626,4.083741609628848
20130627,-1.1664198401804273
20130628,4.371983364186574
20130701,-1.4836829332827834
20130702,3.9818025300733875
20130703,4.426344142145804
20130704,2.8505686476555114
20130705,-2.7468492602299857
20130711,0.26918761570840455
