Date,LT
20130102,0.7407844491010361
20130103,1.5414579251004312
20130104,0.9947074778417095
20130107,2.286569536898882
20130108,1.439732516481211
20130109,0.5512668472056859
20130110,-0.15494226432494063
20130111,0.0806999611180399
20130114,0.3228509435770297
20130115,0.1357706603780895
20130116,-0.4079388334966615
20130117,2.131783385455262
20130118,-0.10735042777774506
20130121,-1.396412310942908
20130122,-0.17254038545075423
20130123,-1.1662399559713084
20130124,-3.703676728959175
20130125,0.10621482166561114
20130128,0.5674468527857572
20130129,-0.9762287710278437
20130130,2.0698137170455237
20130131,1.707893071624785
20130201,0.22166032234416178
20130204,-1.19771392613695
20130205,-0.6207972718093278
20130206,1.4310663076460055
20130207,-0.044655098596017684
20130208,-2.0386804722732723
20130211,1.7388629531653876
20130212,-0.19100346090777331
20130213,0.12286835073815772
20130214,1.2162366868263321
20130215,-0.05668167186307527
20130218,-1.1521654202589722
20130219,1.545705218055944
20130220,0.30530629890655514
20130221,-0.029802019031164306
20130222,-0.5524909227142318
20130225,1.5932671731810917
20130226,0.5717185210121489
20130227,-2.360317005839871
20130228,-0.21985040194161964
20130301,-2.2642295053201122
20130304,1.4047577856889903
20130305,-0.362480298987893
20130306,-1.755114992522578
20130307,-1.7567744902539189
20130308,-0.9910207947183762
20130311,-0.9941444350887028
20130312,-0.07100999134497821
20130313,-0.8795418534475985
20130314,-0.5938344826617246
20130315,0.02971435809817269
20130318,-1.2045438291021942
20130319,0.21726559209665552
20130320,0.05066141721830286
20130321,1.5418582743759908
20130322,-0.9176020675261315
20130325,1.8644013225401734
20130326,1.8051898001028797
20130328,-0.5973067055848342
20130401,-1.473757057601563
20130402,0.11921017187464966
20130403,2.0531978148880023
20130404,-0.8407279033550579
20130405,0.7887951973719793
20130408,1.837039241315574
20130409,-1.0878004080129264
20130410,-0.8643074611818133
20130411,-1.591601865703634
20130412,1.1728863392627953
20130415,-1.1893642303319456
20130416,-0.9481181581575955
20130417,-0.009359348253515892
20130418,-2.0535490942625216
20130422,-1.7486383261371201
20130423,1.6044820745202941
20130425,0.1048849286281125
20130426,-2.7280760709916514
20130429,2.0055832141760934
20130430,1.3482698368148522
20130502,-0.9821559719358355
20130503,-1.5870519418839564
20130506,1.444683480639325
20130507,-0.245644700889998
20130508,1.0020509065299927
20130509,-0.49552214256240107
20130510,0.6071588420505334
20130511,0.35918422625322616
20130513,0.3485519245328996
20130514,0.3327138815465858
20130515,-1.4220598686045416
20130516,-0.31985349857368583
20130517,-1.5273947199562985
20130520,-0.538207581573626
20130521,0.029424083267713952
20130522,4.844023547191582
20130523,3.3935830943816
20130524,-2.2559558602320346
20130527,1.1996583923816897
20130528,1.4736716614400973
20130529,-0.15697215563129963
20130530,1.2588152456280615
20130531,-0.5564563855484872
20130603,0.5274707962816677
20130604,-1.8276437168859665
20130605,-0.17845612909963193
20130606,-0.9852571986405658
20130607,0.356425297105988
20130610,-0.49577505243148756
20130611,-2.4678211741917506
20130612,-0.030468066806750016
20130613,-1.5186959443768724
20130614,-1.6886978830554846
20130617,-0.21837244595863892
20130618,1.566508441142674
20130619,0.38083278466091675
20130620,-0.3268159756088962
20130621,-0.5355362326966491
20130624,0.14014132877423524
20130625,-1.0390398142509358
20130626,0.42974729379910925
20130627,1.6381349334299071
20130628,-1.2523663234367817
20130701,-0.302986160720101
20130702,0.6988766119617411
20130703,0.22227560114324163
20130704,0.4229125893534109
20130705,-0.02376370107326048
20130708,0.0609676311639068
20130709,-1.222651398588447
20130710,0.14570844789141923
20130711,33.637468937720996
20130712,-2.3472240516675944
20130715,-0.061968589792551265
20130716,2.224549006828232
20130717,0.011857011818521224
20130718,-0.4398322159813213
20130719,0.9311816802081546
20130722,6.958978564192509
20130723,0.4365255915111735
20130724,2.257657711137872
20130725,-0.0795930981406221
20130726,-0.10667218706303683
20130729,-1.1614493161955348
20130730,-3.6161205959349436
20130731,1.336441363321709
20130801,-1.6336394054932268
20130802,-0.06506416907362134
20130805,2.2786901898624694
20130806,-0.48016898160482624
20130807,3.0195098259132607
20130808,0.9815253909650354
20130812,-0.877893793619615
20130813,0.9847043668522025
