Date,ZENTEC
20150330,6.340816003804669
20150331,0.4772248136116304
20150401,4.471792911997822
20150406,-11.09994283552036
20150407,-6.984770382606342
20150408,1.6080812853915059
20150409,-13.55684830273629
20150410,2.100333416654655
20150413,4.229271974764066
20150415,-0.2575174444516071
20150416,2.167209535828995
20150417,-1.238558098512844
20150420,3.0319354223523227
20150421,-0.2593236688048599
20150422,0.8349789036080907
20150423,1.918550115100225
20150424,3.447139693784581
20150427,5.4438634051654855
20150428,6.663397920964817
20150429,-3.9741570592186513
20150430,-5.186129933653668
20150504,-1.4127252836603192
20150505,-4.139027749392652
20150506,0.362542124783908
20150507,2.282166516432045
20150508,1.4591858578916825
20150511,2.132153670770001
20150512,1.0292159964413186
20150513,-0.19674568988288432
20150514,1.2916203317386963
20150515,2.8954200453977594
20150518,-3.206442180399149
20150519,2.9085118985642557
20150520,0.4414883669306576
20150521,-1.06892989401292
20150522,0.4512661316731302
20150525,-5.6269659095136335
20150526,-5.186589086765491
20150527,-5.735892513590838
20150528,-6.004157596537653
20150529,-3.688165906373828
20150601,-5.558894088244867
20150602,-1.2008214147195428
20150603,0.2479495734997439
20150604,-5.076271532351027
20150605,0.2712857385953026
20150608,-1.1805413243418545
20150707,-6.367393503192991
20150708,2.5086861188674745
20150709,-4.380052628852762
20150710,2.565906919394823
20150713,2.2547367138488004
20150714,-3.3417554807887013
20150715,-2.9612007536703358
20150716,-4.316919273003629
20150717,-4.587525844302263
20150720,4.210215498433463
20150721,-1.5647504099911747
20150722,-2.4380294141941894
20150723,1.900946079592614
20150724,-0.3054705245401296
20150727,1.3975209677894656
20150728,5.151450687964902
20150729,-2.8749309632528486
20150730,3.634101172389977
20150731,-1.6980929386877368
20150803,3.1678911530688425
20150804,2.049530720778065
20150805,-1.9495116770015715
20150806,-3.4483187275330165
20150807,4.356125535928944
20150810,0.8258921739952362
20150811,0.7306594845162961
20150812,3.8490503682747033
20150813,0.7010895006245703
20150814,-0.3343519545339757
20150817,-2.370481978951468
20150818,-0.4968151214495746
20150819,-1.1812628715941647
20150820,0.8387864217050063
20150821,1.6598015275943718
20150824,-4.361219597783773
20150825,2.809197612479547
20150826,8.310128612684165
20150827,0.03664384196133774
20150828,0.38618898508823873
20150831,1.5078635343209674
20150901,-0.8717393702927385
20150902,1.2770013079853637
20150903,-2.3939598032566165
20150904,-0.6080439616048867
20150907,0.5497412297066706
20150908,-2.4774377109143026
20150909,2.1830654594673344
20150910,1.6972097858258743
20150911,-1.7994615620745544
20150914,-0.7008677273516857
20150915,0.6591401934699733
20150916,0.3401095601475586
20150918,-0.666280327719937
20150921,2.051817724844318
20150922,-0.4579405961221732
20150923,-0.14328591860255302
20150924,0.6644778483769139
20150928,-5.605424613450767
20150929,1.6182193149165025
20150930,-2.5116139663452874
20151001,5.2016595773365815
20151005,2.0620334200067387
20151006,-3.0840566520722956
20151007,-1.3790966901541313
20151008,-9.662726787626603
20151009,3.988054294589986
20151012,-0.5138877650267075
20151013,0.6972356794540615
20151014,1.5874562893770792
20151015,2.6558235762930757
20151016,-0.10718701567429734
20151019,-3.2357239644257243
20151020,1.1427568514580022
20151021,1.521610702242605
20151023,0.8686828160475157
