Date,STINDIA
20130301,0.20038562752492303
20130306,0.7052856659018439
20130307,-4.631963996333955
20130308,0.13979900626256658
20130312,-4.797473887781217
20130313,0.1402592879169644
20130315,-4.171669989203263
20130320,4.890019073222136
20130325,-0.048073358882785966
20130328,0.6966402877823166
20130403,2.8261452260085127
20130404,4.886745687082957
20130405,5.092057562594477
20130418,3.110792411354398
20130614,-3.1111812738942968
20130619,-4.527861804898352
20130625,0.38980647514138167
20130626,-2.2891860729885303
20131105,5.336168810135084
20131206,4.690465894467375
20131213,5.367857277900917
20140124,4.928067060610238
20140221,4.961221146427856
20140310,5.03595549852419
20140613,11.356965192828978
20140616,-2.9388326159668265
20140617,-4.06401376388314
20140618,-3.8721308865222714
20140619,-4.065482382280145
20140620,-2.252695243917536
20140623,5.238244248315155
20140624,5.651585017631268
20140625,5.455826784245043
20140627,5.50602606456205
20140808,8.74437463322925
20140821,4.9524526821340675
20140826,3.9701690803077323
20140828,-2.8687182125697053
20140905,5.663045476133706
20140908,6.5404222480369185
20140909,-3.813800718738774
20140915,-2.825421526977736
20140916,-2.543322027511337
20140918,5.9187931228859165
20140923,1.7736954294348324
20140925,-0.6444336328883975
20140926,-4.4990487197723
20140930,-4.204224404484263
20141001,3.0648528996705298
20141008,4.884768388177219
20141009,0.8813106295892688
20141014,4.424589568623896
20141017,4.604000217834275
20141021,0.07233700423982986
20141027,5.2022156148656435
20141028,3.489390321766646
20141029,4.185784107684385
20141031,-4.277134530251387
20141103,-3.6617953788129993
20141105,4.499980361678985
20141107,0.018811122686663358
20141110,0.28088423471577517
20141113,-4.358777892213266
20141114,-1.6791071149279955
20141118,0.6047172753338559
20141120,-5.014431067553589
20141121,4.283044493082157
20141128,3.3634426466474547
20141201,-0.3116786979319269
20141202,4.607437816384089
20141203,-3.308335871386533
20141208,-4.6840287188442575
20141209,0.9745888952277615
20141210,-4.407634894477301
20141211,3.3378612185626535
20141212,3.2024527133676757
20141216,-3.3121747220478674
20141218,6.053307228759384
20141219,1.1572562717540007
20141222,3.504607097855769
20141223,-5.064382803541867
20141224,1.4593604443887283
20141230,4.729613421276845
20150102,-3.865985637718705
20150105,-3.7477133213188116
20150109,2.856919929602171
20150112,4.918172440143112
20150119,-4.112974781983071
20150121,-5.289998956766748
20150122,-4.532412887689232
20150123,-1.3268916812937313
20150203,-4.764130672760879
20150204,-4.581821894541583
20150206,-5.540609920476243
20150210,-4.439223640635138
20150211,-3.7050621869536284
20150216,-4.473608454733583
20150601,2.0430190638698376
20150609,-2.350322535462703
20150703,5.397657779521736
20150716,0.20207075119924855
20150720,1.2965457221428522
20150724,1.2187873713243553
20150728,1.068984207522965
20150730,-3.8174428887073164
20150731,4.903107769877677
20150803,0.7193723899737567
20150804,5.261803077496234
20150805,-0.3230303493512422
20150807,5.3074229464578355
20150810,3.9649178543476875
20150811,-4.928978416528432
20150812,-0.6690874560793126
20150813,-4.736509606446597
20150817,-5.15552736820891
20150819,-3.899049363448377
20150820,4.4083315763279165
20150824,-6.558028112810472
20150826,5.130144311274792
20150901,-5.1863752964298895
20150907,3.934593744602952
20151019,0.7827931079151488
20151023,-4.991007829417501
20151029,-4.833141459186647
20151030,-4.789649981571839
20151102,-4.868280497147635
20151104,-4.298353486313719
20151106,-0.6486849322903209
20151113,0.18565659972043885
20151118,5.193150435526305
20151119,5.279293531691155
20151127,-4.4518252358162025
20151130,3.9276124241929686
20151201,-4.373191351726995
20151202,-4.14257057879071
20151203,-4.4489382042921415
20151204,1.3021548433762336
20151207,0.48358754448044794
20151208,0.16950641085645538
20151211,-4.845056019769785
20151214,-4.5198908914789815
20151215,-4.136878764427292
20151216,-4.934004801816623
20151217,-4.284083300108817
20151218,-4.158883075402622
20151221,-4.258930795499396
20151222,-4.424417171104446
20151223,-4.945232348356025
20151224,-4.575668653228867
20151228,-4.738996620195689
20151229,-5.038514211312494
20151230,-4.502331171627795
20151231,-4.59419486054107
20160104,-4.20180363892615
20160215,19.27551086488105
20160229,5.533045127983719
20160316,4.771868806773235
20160321,4.627162401920905
20160405,5.3508599253068425
20160406,6.091641628398218
20160413,4.764041101076831
20160421,4.589174878340425
20160422,5.04315819199325
20160425,2.0270090486323245
20160426,-3.459427480612794
20160427,0.13328618582684484
20160428,0.34810322688889844
20160502,5.04380492689234
20160505,5.207056170815982
20160506,4.873706331351299
20160509,5.089369281056967
20160513,4.555505611042617
20160517,3.9239434087617844
20160518,3.9715337867818308
20160519,2.0833549943602803
20160525,3.106045105637088
20160601,4.318074859838867
