Date,SMLISUZU
20130102,0.8864420972155247
20130103,0.7722809557070407
20130104,-3.0956412075069246
20130107,-1.7395053494600703
20130108,-1.134592651123464
20130109,0.725105073887433
20130110,1.2744242275075084
20130111,0.04025367841342642
20130114,2.977851513747098
20130115,-0.7320339777565167
20130116,1.4125293322277057
20130117,0.28922465315850865
20130118,-0.5716635767271261
20130121,0.07322352951560296
20130122,-0.9805920497396341
20130123,-0.027095371629312637
20130124,-0.5597245058686298
20130125,1.52276024197326
20130128,-0.14272785699158674
20130129,0.11715105885307292
20130130,-0.6283281292565941
20130131,3.879832019450682
20130201,-0.06581822823387301
20130204,1.3643680047186477
20130205,-1.7795389391632643
20130206,1.2528945648781376
20130207,-1.6437237236660867
20130208,-1.6406113230352504
20130211,-0.5506261392056799
20130212,0.8780309418600053
20130213,0.1890021311187871
20130214,0.020258040699081548
20130215,8.230722860518444
20130218,2.4891746639506884
20130219,-1.052617704133121
20130220,1.4189508698310997
20130221,0.35693778166914214
20130222,-2.9395381978094104
20130225,-0.14459011755512285
20130226,3.6737886985479067
20130227,-1.674348999355041
20130228,1.928777723839643
20130301,-0.8576677849360936
20130304,0.06345905184506817
20130305,-0.31750283261753065
20130306,2.9679097574158626
20130307,-0.35613909276105793
20130308,-0.24411017146887692
20130311,-0.9669265713721713
20130312,3.34851532377916
20130313,1.5788637798982035
20130314,-0.7984894568842886
20130315,0.516327963460961
20130318,1.7735845364087461
20130319,2.6954159491839533
20130320,1.0104244004420062
20130321,-2.3287298649325523
20130322,-3.5429646441339564
20130325,0.35426011015594994
20130326,2.734728113753529
20130328,-2.7828060720728374
20130401,-1.2666862045610154
20130402,0.5507755941743844
20130403,-4.50193728645881
20130404,-1.069768407815329
20130405,2.9302011862119306
20130408,-0.185623591084232
20130409,-3.8240665114319006
20130410,1.0926698373247845
20130411,1.4963231640939334
20130412,0.27525536110019244
20130415,0.668217893115959
20130416,2.640514219365139
20130417,-2.3615853366399304
20130418,-0.793153655603225
20130422,2.190596385908371
20130423,-2.9249016651850632
20130425,0.5805560731347893
20130426,0.4336245244346413
20130429,0.8225753949193444
20130430,0.8808812185055579
20130502,0.23221984102584856
20130503,-1.1404573309509634
20130506,1.6148709003658817
20130507,-3.0804407806990994
20130508,-5.992820283651048
20130509,-3.5610750056692075
20130510,1.396405176382245
20130513,2.8850957687249803
20130514,3.30239044692381
20130515,0.3913529102527633
20130516,0.7495459134299602
20130517,2.546142194256594
20130520,0.07905505922969852
20130521,-2.0273668832725957
20130522,-1.0362179797007878
20130523,-0.7839001311704783
20130524,0.1459694010946082
20130527,0.7205864454699205
20130528,0.47867518133798886
