Date,SARLAPOLY
20130102,0.830532618869142
20130103,0.3930898507694442
20130104,2.9770078893353866
20130107,1.754319729098137
20130108,3.6557098417923095
20130109,-2.011827706698636
20130110,1.3010802388763598
20130111,-3.5355195613043624
20130114,-0.5431307166017421
20130115,0.13629650043277922
20130116,0.11914800258924063
20130117,0.09338934872357749
20130118,-1.435314018342753
20130121,-2.144361771002957
20130122,4.4172437848013395
20130123,-4.372655467232735
20130124,-3.295696789071812
20130125,5.0580268545793805
20130128,1.268168273413619
20130129,-0.23736443312412792
20130130,-0.225215006197096
20130201,-5.279599423068417
20130204,2.092782484724973
20130205,-3.1508887362320515
20130206,-7.955320874718912
20130207,-3.40800040464652
20130208,2.8442536421713602
20130211,-0.656643651267011
20130212,-0.8635345096696576
20130213,2.537685411637553
20130214,0.19608739926648355
20130215,-3.0122724029493275
20130218,2.6190726852250217
20130220,3.1898329912251775
20130225,2.2472743439311307
20130226,-2.1151499137314316
20130227,0.3880724070484591
20130228,-1.2236416904070824
20130301,0.08923090133437561
20130304,-6.505811603223154
20130305,1.3375292867264326
20130306,3.0041618834873924
20130307,-2.077164403303222
20130308,6.9011019642847
20130311,-5.689861916381244
20130312,4.814781120184028
20130313,1.4026290265194623
20130314,-2.157390331793728
20130315,-3.8627507402154757
20130318,-0.7015503941101034
20130319,2.1852905821407815
20130320,3.0255209930594473
20130321,-0.9585857803749173
20130322,2.168362229628409
20130325,1.2858030702346075
20130326,0.2653456319151308
20130328,1.2857343601285922
20130401,-6.746031841124163
20130402,6.736367558920708
20130403,-11.926881598773123
20130404,6.707650061709572
20130405,-9.05527446840567
20130425,4.6959166651264495
20130429,-0.666594384194789
20130430,-0.3097196637117495
20130523,-1.7666926587736391
20130530,0.20931386030453042
20130531,1.7756720203774101
20130610,-0.32044204565064016
20130628,-0.9779532977077277
20130703,-4.565269462067089
20130704,0.6118903505243874
20130715,-4.399826299902349
20130716,0.09233647474436169
20130724,-3.184388222129706
20130725,3.547691245675871
20130726,-2.5737490435503325
20130729,2.306612582936503
20130730,1.6356395925139982
20130808,-0.14887668765300055
20130820,3.7881001842720963
20130910,-2.125645884677184
20130913,-4.686779753233762
20130926,0.4889016271735436
20131108,0.1775801816704936
20131113,0.5872491284245249
20131202,-1.273655173645956
20131203,0.183388883232
20131212,2.860596291899509
20131227,0.5461688441243964
20131230,-4.499998697494081
20131231,0.4651126182030588
20140115,-0.967478839666767
20140120,-4.223819071800737
20140122,-0.17679999549857717
20140123,-0.9674737633408301
20140124,-0.16114107499807817
20140128,4.42325788615742
20140131,0.9934095240094433
20140205,0.4787722358125429
20140206,-0.014383911386495613
20140207,0.14409423422160106
20140211,-0.12235520930031117
20140218,-0.6987666263010945
20140219,0.9248035982834264
20140220,-4.304053569724138
20140221,3.2725562126808416
20140225,4.289282622743217
20140307,-9.885849742633642
20140310,6.07684369020307
20140312,-2.2757649052453646
20140313,1.6165615455958557
20140314,-0.4029818463271209
20140318,6.39303306898231
20140319,1.5275161245599365
20140320,-7.012802318564096
20140327,9.322193680614651
20140328,-8.99606755564277
20140331,0.9462052230813535
20140401,1.0640243674606038
20140404,-4.828054921948459
20140407,-5.057691253976489
20140409,2.335766071233877
20140410,2.288334975243785
20140411,-1.1273172816647115
20140415,0.4400197308321059
20140416,-1.6135443601463355
20140417,-0.5366765235412894
20140421,0.5570709169195065
20140422,0.3790834631262138
20140423,-2.0119277682402603
20140425,1.324182225722856
20140428,-4.9636653473768115
20140429,-0.0005199328090738781
20140430,-6.345940217017869
20140502,4.489457918277958
20140505,-7.361436757386492
20140506,4.64677875603116
20140507,-0.6902828038181278
20140508,-3.21056971908076
20140509,-0.7099723922355743
20140512,2.622554119229064
20140513,7.74597652300601
20140514,2.6176026971727833
20140515,1.929548656934454
20140516,2.8580830835203224
20140519,-1.0818403376269035
20140520,7.747584342882869
20140522,1.3566178493232512
20140523,-3.097739572530829
20140527,-4.514929191376443
20140528,8.839180905794041
20140529,-14.342273383037224
20140530,3.403575118543321
20140602,-0.9335485273053461
20140603,1.262093926552298
20140604,1.57495696515856
20140605,-4.700345896505559
20140606,5.173057685816319
20140610,2.9748322912700544
20140612,-4.835257781485771
20140616,7.159828403758969
20140618,0.16594569218461608
20140619,-6.303991447810274
20140623,2.7882231077400013
20140624,2.400129073614667
20140626,0.14254707108325804
20140627,1.0837428335979657
20140630,-4.258556510103127
20140701,5.330115999253524
20140702,-10.804267072768404
20140703,-3.692433438761074
20140704,1.449515545690735
20140707,-16.526102725832775
20140708,-0.18285841980367135
20140709,-1.5336238905751016
20140710,0.7105221443986944
20140711,-6.419128097298896
20140714,-1.920518160833402
20140715,5.471379702551476
20140716,2.472622165034345
20140717,-0.5551748876237947
20140718,1.2113178737760428
20140721,-1.6855626702969944
20140722,0.4465598847393641
20140723,-3.9664471726082797
20140724,-6.763445004666839
20140725,-2.3947907920936693
20140728,2.699166220563312
