Date,GHCL
20130102,0.9292322129184449
20130103,-0.18713494150887944
20130104,1.571166616255626
20130107,0.15954475507980526
20130108,0.4301791172184376
20130109,-0.6751299772205186
20130110,0.6656766294862434
20130111,-1.6022944446593739
20130114,0.40275813246786063
20130115,0.4897061534673383
20130116,-0.9787423618563715
20130117,-0.15688065617585137
20130118,-0.7514802035347574
20130121,0.08257097873371677
20130122,-0.7897952464725368
20130123,-0.44763979302802387
20130124,-0.560662434734867
20130125,0.8000413305750411
20130128,0.7695711654046611
20130129,-0.04836691313526234
20130130,-0.08754232668147902
20130131,0.10998858305767689
20130201,-0.7880377610221916
20130204,-1.0290820554108353
20130205,-0.6379883551345658
20130206,0.15962787093129938
20130207,-0.7752123028400271
20130208,-0.5690235549905673
20130211,-1.247206986017185
20130212,-0.16674548777256654
20130213,0.13741067102607554
20130214,-0.9890915678682174
20130215,-0.3640494524725958
20130218,0.8658191087204159
20130219,1.4421639157096648
20130220,0.637483257045188
20130221,-1.4334633581166267
20130222,-0.0661168019439824
20130225,-0.48226891365268953
20130226,-1.170048888788142
20130227,0.08467978799115872
20130228,-0.295128308454777
20130301,1.6632218164922103
20130304,-2.9730905755998385
20130305,1.5087406467481377
20130306,1.4785223832216035
20130307,0.7638966455105802
20130308,1.081353789143706
20130311,0.9079180872699621
20130312,-1.039110446491243
20130313,-0.7194517400336787
20130314,0.2537823554049747
20130315,-0.3671789368810225
20130318,-0.4037049908096672
20130319,-1.4366108637043442
20130320,-1.0628048179899154
20130321,-1.2630898755727706
20130322,-0.9433780170979422
20130325,0.3710055042843324
20130326,-1.0959457553394867
20130328,2.5064942479805232
20130401,1.865300109755567
20130402,1.4723193639564578
20130403,-0.5966159539727621
20130404,-1.6249158454443033
20130405,0.761356448088193
20130408,-0.9501418674889331
20130409,-0.45041210377239976
20130410,-0.10674081038608392
20130411,1.2244197555546918
20130412,-1.1221064310562776
20130415,0.5900077483734305
20130416,0.7071420852071637
20130417,0.3987473433827553
20130418,1.2846338479764254
20130422,-0.5472256384459793
20130423,1.0759556971471986
20130425,0.6112215209240933
20130426,0.6112027649808964
20130429,2.234558276592608
20130430,1.484930609763742
20130502,1.0975675923147763
20130503,-1.966332925720872
20130506,0.6386584128174524
20130507,1.3074134743011072
20130508,0.86862829833355
20130509,0.5076670057893721
20130510,0.1532194528908527
20130511,-0.29405757191131865
20130513,-0.09866796290791424
20130514,-0.6570188238336656
20130515,1.7578169271437893
20130516,-0.04265268706151723
20130517,0.03549864652339699
20130520,-0.2123151642968343
20130521,-0.9647758350243423
20130522,0.3234879262127414
20130523,-0.3306304026778405
20130524,-0.4944119622526119
20130527,-2.1977316217662572
20130528,0.6932859404196714
20130529,1.5724590203933313
20130530,0.20049680492059602
20130531,-0.07191721465914958
20130603,0.5379087842892595
20130604,0.4935430162814563
20130605,-0.7802972323275736
20130606,0.19799843359114333
20130607,-0.003775044187848995
20130610,0.16392044528604066
20130611,0.044955529210992884
20130612,-0.6165728734230673
20130613,0.5557666554917253
20130614,0.4429463369288831
20130617,-2.076825420774573
20130618,0.15896941589391467
20130619,1.322169799901951
20130620,-0.06636953767797538
20130621,0.6503151700216937
20130624,-0.20569114538704802
20130625,1.1019138322967954
20130626,0.5669670939260993
20130627,0.2731915890267279
20130628,0.927474581436678
20130701,0.6860116543630259
20130702,0.07343815009168081
20130703,0.6745899537083668
20130704,1.0265190767633934
20130705,-0.38964943976297073
20130708,-0.11598221674681758
20130709,0.8584644367876797
20130710,0.043092809027793166
20130711,0.6311694050861308
20130712,-0.6702249108568153
20130715,0.21012881680672135
20130716,0.2976208212167928
20130717,-0.11224260936508457
20130718,1.053820820004377
20130719,0.734093166026236
20130722,0.6254760608267982
20130723,-0.9534706329883517
20130724,-0.7276305212958138
20130725,-1.9995882606449094
20130726,0.6419086431174083
20130729,0.8017385944588421
20130730,1.8440013056780387
20130731,0.8102547201573982
20130801,-0.26559377336058276
20130802,1.082762771031065
20130805,-0.21694406923581072
20130806,-1.154576927963139
20130807,0.4067303910928134
20130808,-1.3009673167166391
20130812,-0.665143952458561
20130813,0.9472288899223282
20130814,0.8842634186000985
20130816,-2.6743699772999165
20130819,0.4962160831430418
20130820,-0.6442417786775206
20130821,-1.0535080333725448
20130822,0.08766486014761676
20130823,0.5910260362830104
20130826,-0.5623797538323146
