Date,TBZ
20130102,0.8200947741567872
20130103,-2.141421599953571
20130104,-0.27492271524332756
20130107,-0.39802915706268965
20130108,2.100816282757805
20130109,1.516301325884495
20130110,2.6394522450422446
20130111,-0.9960809196686206
20130114,-4.269387444309494
20130115,0.2225811911121358
20130116,1.6551092148045767
20130117,-3.031429024401292
20130118,2.500013932822864
20130121,-0.30012307678352346
20130122,-0.12469000481910264
20130123,0.8911276292167909
20130124,3.047908136073426
20130125,2.0406820827492655
20130128,-4.422750600422967
20130129,-0.25056049651239937
20130130,-3.1842708618016498
20130131,2.1074852829671347
20130201,-0.009618591186845826
20130204,-1.8474991493377986
20130205,1.7470224253705806
20130206,0.8332175204206609
20130207,3.8523247754389343
20130208,3.7556800401322743
20130211,4.355742134027511
20130212,-0.21172190838368596
20130213,-0.417044179816167
20130214,-1.7855738127113576
20130215,1.6120407136183308
20130218,0.08703496637369734
20130219,-3.085982530971239
20130220,2.6805085423404185
20130221,0.6195064352216102
20130222,1.766301758422434
20130225,-5.195738658427083
20130226,-1.739334762864539
20130227,-0.01249758852328639
20130228,-2.2031582393270286
20130301,0.15813244680091382
20130304,-2.5169207735427666
20130305,-3.6327187481836014
20130306,-3.4921614277547137
20130307,-1.9343604719119316
20130308,-4.1339918845036765
20130311,-2.934534460821307
20130312,-8.081329580663668
20130313,2.2451737036118518
20130314,-0.26029824171597377
20130315,-3.075021283025301
20130318,-2.466870674958649
20130319,-1.6088675235324545
20130320,-2.066763980580375
20130321,-1.3937898474488732
20130322,10.395014864323814
20130325,-3.3925442997344013
20130326,5.319361426995848
20130328,-4.8181935675558165
20130401,1.358527834725291
20130402,2.181557172919452
20130403,-0.9044812674791498
20130404,2.6131104022683727
20130405,1.6762213088158744
20130408,-2.8225308379319007
20130409,-1.2781049537450135
20130410,-1.8375033771101126
20130411,1.1537153996079668
20130412,0.10180932377732899
20130415,0.3951042369052743
20130416,0.7071038825752985
20130417,0.1498651631397825
20130418,-1.7792917499706045
20130422,-0.7667942796201044
20130423,-0.10037701238248808
20130425,2.9817544790983423
20130426,-1.787752119772253
20130429,-0.5327217033346328
20130430,4.038342379010115
20130502,-3.4360165568742715
20130503,0.362759805714594
20130506,-1.1570417511499769
20130507,-0.8468461308138905
20130508,-1.52161777741867
20130509,0.3997239069922814
20130510,1.89092605546193
20130511,-0.39117719579901666
20130513,-2.0341735616583057
20130514,2.0178200197574596
20130515,2.3183292129004247
20130516,0.8175825415561275
20130517,-2.667377037782699
20130520,-1.5680462447739902
20130521,-13.667138494748924
20130522,2.5286084162435865
20130523,0.8712472509921274
20130524,0.38763902170653824
20130527,-6.089624994723359
20130528,3.2651003796854523
20130529,-3.429080699422882
20130530,0.992417995429835
20130531,3.1937592505187657
20130603,-4.087005651900921
20130604,0.39858840736890677
20130605,-0.1726371777866475
20130606,-0.07533525329271465
20130607,-0.6964356422622635
20130610,-0.6518892844276489
20130611,7.442422211365499
20130612,9.536069806027548
20130613,-4.7123650708597244
20130614,-0.32936666880184373
20130617,-0.009288856758596004
20130618,-1.9627196769319162
20130619,1.5514910188541282
20130620,1.3473709321977583
20130621,1.1159728053989197
20130624,5.422631780583334
20130625,0.9663568723859447
20130626,-0.7260607250082531
20130627,1.5030287060653622
20130628,1.3449395273557532
20130701,-3.4446469241149744
20130702,1.62978159352813
20130703,0.6593648081735903
