Date,NOIDATOLL
20130102,0.3181589381411747
20130103,0.44333064509716447
20130104,1.0007179053356916
20130107,-0.7058545210292635
20130108,0.6762206138061503
20130109,-1.3770883327314913
20130110,0.3682701471325242
20130111,0.4203210912844589
20130114,-2.121998128451266
20130115,0.47045290623785896
20130116,-0.4995221930152218
20130117,0.3343624095336937
20130118,0.6273813614203607
20130121,0.3295049032394929
20130122,-1.7013693951966857
20130123,0.2215451674122605
20130124,0.43602480490234985
20130125,-0.8711253294801881
20130128,0.5394063798276949
20130129,-0.2865932475853091
20130130,1.376052661241171
20130131,0.1402578561921293
20130201,-0.007327759709008869
20130204,0.4202025212321466
20130205,-0.37886529270469715
20130206,0.09942848067462695
20130207,-2.2878337574987473
20130208,0.47805563572610843
20130211,1.0498279308511436
20130212,-3.8613555185901305
20130213,-0.7084479577410867
20130214,-1.1856507919762915
20130215,-1.6270717769447087
20130218,1.4320540365702223
20130219,0.45698633874569033
20130220,0.2829328688094609
20130221,-1.3105980049980954
20130222,-0.5211743947282278
20130225,-0.24359521804230566
20130226,1.3081644336635052
20130227,-0.42588721636167814
20130228,-0.5080230597879061
20130301,4.023797366431909
20130304,-1.152293364317969
20130305,0.867804759424097
20130306,-0.35222226235179677
20130307,-1.0324333096794966
20130308,0.45311745873237047
20130311,2.2364874492406774
20130312,-8.15357208523094
20130313,6.085623860673372
20130314,0.029730389235090665
20130315,0.7244403886854262
20130318,-0.5185654315594079
20130319,-1.0014287304840872
20130320,0.567889424581641
20130321,-0.8382219565412227
20130322,0.9868050250457189
20130325,-0.29112328894479245
20130326,-0.27282608124865654
20130328,1.1778757679060166
20130401,-5.584609663829136
20130402,-0.40576775293353506
20130403,0.013880218890600815
20130404,-0.10086297649840503
20130405,1.5851127270023406
20130408,-0.3238147859983325
20130409,-1.3818342835486672
20130410,0.1330603814925918
20130411,0.9764855733900633
20130412,0.5976015359509567
20130415,0.07823083769551706
20130416,0.054134304531311524
20130417,-0.3238507092539116
20130418,0.21892661848524028
20130422,-0.31970717532245907
20130423,-2.3644188490793274
20130425,0.11209591879387698
20130426,-4.020115178896422
20130429,-0.5853641997595823
20130430,3.618772177135241
20130502,-2.5506247288165875
20130503,0.9467857970875517
20130506,-1.0981347597599056
20130507,-0.06311780815537987
20130508,-0.4838859916608177
20130509,-0.5473958216450129
20130510,0.532345518761771
20130511,0.45600224308070814
20130513,-2.270958919243156
20130514,-0.5451649470699382
20130515,0.5991437925862496
20130516,0.8352635684915483
20130517,1.2666485229627549
20130520,-0.3276859950627766
20130521,-0.06287586475144052
