Date,CCCL
20130102,0.4753503880224442
20130103,-10.127557655205003
20130104,-5.135082857631959
20130107,-12.061466662252595
20130108,0.9337904414428364
20130109,1.0092925563629442
20130110,-1.5305766781224144
20130111,5.123656459599185
20130114,0.2606400134095082
20130115,-3.751533081906994
20130116,2.4998085560362284
20130117,-2.352512844137235
20130301,30.93991135412079
20130304,-3.9711370283329313
20130305,-0.5326524317669052
20130306,4.941989529927239
20130307,1.1631827732783322
20130308,0.6577798979290477
20130311,1.953932015617116
20130312,0.57669878653793
20130313,-2.7939834685462
20130314,1.3791638792115317
20130315,-3.1365660341795247
20130318,0.12459408130080885
20130319,1.5488305544917487
20130320,-6.759213831070901
20130321,2.0857957560916462
20130322,-5.681271716604963
20130325,2.0460113796309214
20130326,-0.10038208308343326
20130328,-1.406469040158579
20130401,2.711359318997562
20130402,-2.511956408265814
20130403,-4.843533470634918
20130404,-5.694675041887791
20130405,-1.8355579298241518
20130408,3.933415042019858
20130409,-0.8477423416739591
20130410,0.021485946472445783
20130411,2.9556644800048253
20130614,21.30631810861344
20130617,-3.7217716532148017
20130618,-4.507721896837942
20130619,-0.8124030887147131
20130620,1.214353107198063
20130621,-2.628597233153615
20130624,1.4394609780520575
20130625,-2.20087760577459
20130626,-1.407697435622127
20130627,0.8551720466473649
20130628,4.8818727747643935
20130701,-2.501518155383208
20130702,3.124502239727903
20130703,0.03841458118880947
20130704,-1.3301275978579354
20130705,3.1203409836121687
20130708,3.347219426726986
20130709,2.712579370020448
20130710,1.0989010636845684
20130711,-6.7922516233966235
20130712,-0.5368322396070664
20130715,1.047174568774631
20130716,0.9853152826322298
20130717,5.885657655583236
20130718,5.3065050438672525
20130719,-0.8365189760155061
20130722,-4.8314621492539604
20130723,-2.362950597320119
20130724,3.7272424727201265
20130725,2.976485288165316
20130726,-0.24021615806572116
20130729,-6.340370730762519
20130730,3.4159642258184633
20130731,4.140407973427951
20130801,0.5134899989897124
20130802,-1.0420810521433483
20130805,2.1707598240266
20130806,7.946204120327046
20130807,-1.7272258392181252
20130808,4.694305447855691
20130812,3.9809206947503535
20130813,-7.48286411765954
20130814,0.44500776358842725
20130816,5.615028300307873
20130819,-0.4722027757441086
20130820,5.807130468092198
20130821,-5.630398965493919
20130822,-5.288429161558348
20130823,-4.0853051520876855
20130826,9.816306249319878
20130827,3.08860280200039
20130828,3.661821930542321
20130829,1.188727085350394
20130830,-1.2995013391161374
20130902,1.5001244280366974
20130903,-0.8208533972074252
20130904,3.45378223121185
20130905,8.853479671809652
20130906,0.5288579338901104
20130910,-14.014602155998357
20130911,1.868037569745967
20130912,2.282556912117865
20130913,3.6974799971745087
20130916,-0.7947993515281163
20130917,3.4444469527070702
20130918,1.5504268657118563
20130919,1.9080229951084233
20130920,-10.365841566579473
20130923,4.4643119477116855
20130924,-6.386392677070348
20130925,-0.8674982023648328
20130926,2.582459049126414
20130927,4.252117461059064
20130930,1.6367479949654333
20131001,-3.8266904835228077
20131003,1.8919591278237917
20131004,-0.25634227716360697
20131007,-1.2535038306546182
20131008,4.71122741442699
20131009,1.1490273628812626
20131010,1.1767767838484218
20131011,-3.702871929929807
20131014,2.4587446000479174
20131015,0.07652517717083307
20131017,1.7023407690844703
20131018,-3.1528125344616855
20131021,11.222213746060511
20131022,9.863887560431131
20131023,-2.5601585818050725
20131024,3.9342078522969004
20131025,-1.050481363380954
20131028,10.984801028992115
20131029,2.9292187557126788
20131030,20.670819405149004
20131031,-9.568878242123114
20131101,-7.852644475331525
20131103,-4.063230737288812
20131105,-2.0939148522877
20131106,-3.584557535338556
20131107,-4.629746980564278
20131108,4.436895739754482
20131111,3.4643715475229957
20131112,3.7551374472937606
20131113,3.781301540639789
20131114,-3.56646971973056
20131118,2.026785637088669
20131119,3.622960954632138
20131120,3.9023726164855095
20131121,2.4049583437061335
20131122,0.8479389352795388
20131125,-3.080493540020896
20131126,-5.543337955606626
20131127,-4.020982528009662
20131128,-2.3540952655770644
20131129,-4.191284425838245
20131202,-0.18623126614650198
20131203,-3.5341161984307004
20131204,-3.838977020436417
20131205,0.9226114005601526
20131206,-2.6067340040783042
