Date,MCDHOLDING
20130102,0.650644158185253
20130103,1.6636236138371565
20130104,0.9520513943752731
20130107,1.7220940865983159
20130108,2.335960294977321
20130109,0.3706822768075192
20130110,-0.02290948970480966
20130111,0.8535483283242031
20130114,2.4791415062031303
20130115,-0.9983949607915552
20130116,0.6152862064313283
20130117,-0.26798038978428373
20130118,-0.511652514849082
20130121,-4.401739854948315
20130122,0.45839953345089635
20130123,0.7645138695816323
20130124,0.48277778325479614
20130125,1.418073669180911
20130128,-1.195118079049076
20130129,1.5536263225863123
20130130,0.05610422963903239
20130131,0.037454364331591966
20130201,-0.8342118699563295
20130204,1.3099100796899164
20130205,-5.982963089283939
20130206,2.410023643653451
20130207,-2.785319421170157
20130208,1.8883973736761495
20130211,2.2742954121205696
20130212,3.17263755970647
20130213,7.554529485655841
20130214,4.038151167886978
20130215,3.2311781090610268
20130218,2.615890125397828
20130219,-3.9990809486158003
20130220,0.8859899650695496
20130221,2.356273408092802
20130222,-1.1467173983886825
20130225,2.3060390961313058
20130226,1.0426266439389629
20130227,-1.8692862135426362
20130228,-3.280096181268102
20130301,1.690703605573008
20130304,2.116512569348992
20130305,-4.2252333408497424
20130306,-0.6442757014794476
20130307,3.06183577303354
20130308,-0.14729473078797128
20130311,-3.163801975739378
20130312,3.744651936222771
20130313,-0.6103123978574267
20130314,-1.1880716172071213
20130315,4.750066971067318
20130318,-0.9050548402446749
20130319,-0.23209814619466163
20130320,4.6197882789220035
20130321,2.82331374122373
20130322,6.228247384584963
20130325,-0.9635958899035897
20130326,1.3041369731127324
20130328,6.033462223413162
20130401,-1.6739350666155404
20130402,-2.6274451673425694
20130403,-0.561074758409446
20130404,0.3628584887633939
20130405,1.4926575307340282
20130408,-0.5428832381061747
20130409,1.3234300882498473
20130410,-0.08651172477460067
20130411,1.505464826867509
20130412,1.103977118236871
20130415,-0.19347677570117106
20130416,1.8626452852320772
20130417,-2.0085175205465973
20130418,-0.028098894218453574
20130422,2.954258067648026
20130423,0.8662243661049034
20130425,0.47227484737577985
20130426,-2.1035831882901825
20130429,0.06430782755555986
20130430,2.454145652696405
20130502,0.300705429649893
20130503,-1.620326668579839
20130506,0.2920097915413324
20130507,1.8352152521915848
20130508,3.1921889980136595
20130509,2.5797798061052726
20130510,-1.193867104012854
20130511,0.6303839662495714
20130513,-1.3136550151785122
20130514,1.319862139931848
20130515,-3.2089190059655515
20130516,1.6904299803738005
20130517,5.723118698169081
20130520,0.6191213476365578
20130521,-3.026534904121059
20130522,-0.286866331541902
20130523,1.7757436868837835
20130524,-9.818147650493678
20130527,-0.08396475100814049
20130528,2.222198187562643
20130529,0.030022132844676308
20130530,2.066558450661679
20130531,1.0673551444104796
20130603,1.4477207708423312
20130604,0.8996700230889265
20130605,0.5305687797141657
20130606,0.8394088745195469
20130607,0.934763502027139
20130610,8.413109116074668
20130611,6.853877628499485
20130612,1.6997133555918986
20130613,-4.663956018838812
20130614,2.8633971821116546
20130617,1.432615184541611
20130618,3.4169864447418594
20130619,-2.1845614187786335
20130620,-2.1354333271417274
20130621,-0.25024304321019003
20130624,2.880370695758602
20130625,3.7618057682099844
20130626,3.776711667634797
20130627,4.48007728969562
20130628,-0.5878506932872651
20130701,-3.3184533446909645
20130702,-4.939419023084084
20130703,-3.7292721472694446
20130704,1.015706351594496
20130705,-9.13965424069214
20130708,-7.106414199009669
20130709,-6.6900135483259255
20130710,1.416854263352315
20130711,6.908972701985185
20130712,4.329348843954905
20130715,-6.503553033832595
20130716,3.353818495136072
20130717,7.520430887250339
20130718,-6.569148127856329
20130719,-5.210593506215069
20130722,-7.748043578326841
20130723,5.429226511186812
20130724,2.1444529046893686
20130725,-6.8702488879666435
20130726,2.4926660358016375
20130729,0.11406345293747233
20130730,4.709498541682865
20130731,-0.8193705237188829
20130801,2.663940336241481
20130802,4.5896072859478165
20130805,3.38875196167501
20130806,4.107312647713981
20130807,-8.332810080901474
20130808,-1.1684828378586314
20130812,2.301833807125125
20130813,-8.523639430989498
20130814,-9.208183371415158
20130816,-1.443059531449566
20130819,3.581742356733343
20130820,-4.27626810299446
20130821,3.686862820301613
20130822,5.568294362368686
20130823,4.8581090633034645
20130826,-1.5506339683153876
20130827,2.9843281934098633
20130828,-0.840540406516327
20130829,-0.004212769315625267
20130830,2.703191291552483
20130902,-4.225980421639407
20130903,-1.5497724827738733
20130904,-2.420597801415852
20130905,-0.45766998691975136
20130906,-1.0758957787148211
20130910,3.028837274181451
20130911,-0.6370422221119365
20130912,2.018011595781492
20130913,-2.218546026230092
20130916,-1.4921136999821991
20130917,3.43051628511921
20130918,1.14657945773528
20130919,-0.8025019743011124
20130920,-0.023338787211752976
20130923,-0.7360040575823307
20130924,-10.017911687473314
20130925,-10.107706991037226
20130926,9.321086403009254
20130927,-5.132354551908867
20130930,1.064335812099232
20131001,3.2493353282845154
20131003,-7.852994503776774
20131004,2.4249388964000658
20131007,-0.17064990890302878
20131008,2.9220900293119714
20131009,1.3812558326589874
20131010,2.131617179856131
20131011,1.2795812545919956
20131014,-0.8758292583823661
20131015,1.3622297281876956
20131017,1.7139140389107883
20131018,2.5487592074924135
20131021,-2.7004492958368287
20131022,-0.012721315194622163
20131023,1.697320393573839
20131024,-4.156093006452636
20131025,-11.071029619573583
20131028,-10.905711173261587
20131029,-0.243107163467411
20131030,2.2518276677033575
20131031,2.9690023677576445
20131101,3.9581979494444752
20131103,1.0396531418575434
20131105,0.5814616568862403
20131106,-4.029677666198942
20131107,3.503514385183437
20131108,4.656757341995687
20131111,-0.03945241579237413
20131112,0.41097067287120614
20131113,-0.3047042741241224
20131114,2.514091026096043
20131118,2.029350868951648
20131119,3.0643402114704394
20131120,1.590297975020401
20131121,2.2467544472259995
20131122,0.35663121225656186
20131125,0.2612666576161624
20131126,-0.8655558877811433
20131127,0.372548303199434
20131128,3.714809361583182
20131129,-1.06907925362041
20131202,3.0829806253963685
20131203,1.1233312943001827
20131204,1.1462551758232813
20131205,0.5251709144560877
20131206,0.5386845695097666
20131209,-1.0119627057539953
20131210,-0.12916496820519452
20131211,-0.6557689799664713
20131212,-4.896411279476192
20131213,0.011393875565434586
20131216,-5.465043122171019
20131217,-5.448783706921219
20131218,-3.4641746326290623
20131219,-4.646926395799063
20131220,-3.5361925950540956
20131223,-2.4042839813962114
20131224,-3.3182707285894923
20131226,-2.857933479857625
20131227,-4.83470441931612
20131230,-4.01161793272332
20131231,-4.025749569749522
20140102,-7.487991428892407
20140103,5.3130918949904835
20140106,6.448918819642323
20140107,5.831520866212728
20140108,5.8136922089801555
20140109,3.60235553816944
20140110,2.7654740549803343
20140113,-5.2639240451976335
20140114,-5.478435296213208
20140115,4.019695076397971
20140116,1.6705503724031194
20140117,-0.20877607373763318
20140120,-4.518979832763078
20140121,-4.482970311778133
20140122,-2.779773266573989
20140123,3.9336245656276247
20140124,0.30676360314627793
20140127,0.03185310807064967
20140128,-0.07423960586637618
20140129,-4.7234197330684795
20140130,2.3048454427880127
20140131,-2.8339544554619573
20140203,2.0940526271318096
20140204,1.2356730058213345
20140205,1.357820494616046
20140206,-1.2627193717750347
20140207,-1.0120193033139693
20140210,0.11746594085699058
20140211,-1.1915246652729896
20140212,-3.8284648768539458
20140213,1.106382829055786
20140214,2.4894397717333194
20140217,0.08997960832059071
20140218,-1.6019397750324562
20140219,2.0343562048227524
20140220,0.5841435394735193
20140221,2.600317643554057
20140224,2.7140226983427054
20140225,1.3044745199716203
20140226,3.101343770859167
20140228,-2.536724243903694
20140303,1.7262976277257027
20140304,2.967926162977661
20140305,-4.240258123852353
20140306,-2.7683105103527357
20140307,-3.789451887253385
20140310,-1.9157728344128302
20140311,-0.43288950352855404
20140312,0.7788043864330136
20140313,3.85200528949649
20140314,-2.2080083196149474
20140318,3.9228343086189694
20140319,-3.8423858755216123
20140320,-1.3366431159120546
20140321,6.374360895530163
20140322,-2.9925598466134566
20140324,1.4394516668552388
20140325,3.397386827037537
20140326,0.9541382769359039
20140327,0.14703650911168764
20140328,-2.3453642221401045
20140331,5.587190851182401
20140401,-1.624715815364462
20140402,5.244083228934426
20140403,-3.476559034919329
20140404,1.7233762533027623
20140407,1.328398977055865
20140409,7.454961522096777
20140410,-1.9552880200730662
20140411,1.26083087987986
20140415,-10.323431101660496
20140416,-6.738671881109232
20140417,6.789848154808691
20140421,0.40187167195232254
20140422,2.2453294728574997
20140423,-1.032041406765157
20140425,0.7990164423147421
20140428,-4.285271505989999
20140429,2.8500311335468376
20140430,-0.20365381195002463
20140502,-0.48201563121267876
20140505,-2.3604321250764677
20140506,-2.59792700208813
20140507,2.7934132250015047
20140508,0.4422789820422052
20140509,3.226089354421207
20140512,-1.4255834476705247
20140513,1.2410117387318849
20140514,1.5437489741464256
20140515,0.27075759439201597
20140516,-0.3391077673030021
20140519,8.01156899002865
20140520,4.740326683798478
20140521,-7.554795823825444
20140522,2.175339849608218
20140523,1.3975949856846148
20140526,-5.4167438725652195
20140527,-1.6930554111816876
20140528,2.8776982609230326
20140529,1.5571703946081743
20140530,0.8765454449298428
20140602,4.8734493526117895
20140603,2.122889255057921
20140604,0.5072051155420767
20140605,1.187213535433263
20140606,2.2190511709574916
20140609,-8.651825989129605
20140610,-3.877437499589679
20140611,-20.359909122691942
20140612,-5.4738926019817615
20140613,5.067034363274069
20140616,9.324233715594254
20140617,-0.491032234634063
20140618,2.9961161159156746
20140619,3.206878755495018
20140620,3.2946474755753066
20140623,3.606001832852367
20140624,-2.225548494501287
20140625,-3.570283613565378
20140626,3.511511860656785
20140627,0.5229567175376831
20140630,2.0830475663188377
20140701,-3.634775016991734
20140702,-4.029007499033317
20140703,2.2800975565739767
20140704,-1.193787428277226
20140707,0.70601851101794
20140708,0.4453406034760894
20140709,3.74565352676545
20140710,0.11978737335257417
20140711,0.8033046787556613
20140714,0.6843498157235217
20140715,-5.171010920053339
20140716,0.11037700073879941
20140717,3.200334600387651
20140718,0.23525933116452355
20140721,0.1906831955161079
20140722,0.9784746131323083
20140723,-0.04816096486267374
20140724,-2.694738148306593
20140725,0.6108257999536457
20140728,-1.3876822607131774
20140730,0.11756237413651116
20140731,1.192953868960735
20140801,1.0561639569774002
20140804,-2.3333494332180695
20140805,4.386964814743174
20140806,0.21347276786440933
20140807,1.230113029898357
20140808,4.102034707089895
20140811,4.899311737518364
20140812,-4.063185426156142
