Date,DPL
20130102,41.93243902123363
20130103,34.68961689482578
20130104,38.01694000621837
20130107,38.66880403765623
20130108,37.3048797160146
20130109,40.390846733633445
20130110,39.04666276332219
20130111,35.50613707127295
20130114,37.05283116433622
20130115,37.11829868914537
20130116,37.19372489035517
20130117,34.29106522537348
20130118,36.056662148689014
20130121,32.70083723482764
20130122,37.52240148964149
20130123,36.2080079969764
20130124,36.93033372985346
20130125,38.30307324479144
20130128,41.70653185052988
20130129,42.30461117191606
20130130,34.87087621318811
20130131,39.65189872614753
20130201,38.42579065714424
20130204,38.72982803677995
20130205,34.95947716200197
20130206,38.97546304301965
20130207,35.83446039038118
20130208,37.041356412395395
20130211,36.27246310033021
20130212,39.1344157802092
20130213,41.865605057807784
20130214,36.91933231507518
20130215,28.454428736722264
20130218,43.17750659709698
20130219,42.60450043473833
20130220,40.97953444929323
20130221,32.86338661608998
20130222,37.8188095829487
20130225,35.26209743326199
20130226,30.02430590067306
20130227,37.5318454271221
20130228,41.12229245462558
20130301,41.03615191321201
20130304,32.614587125694136
20130305,39.55122265267898
20130306,45.06766605580021
20130307,42.43422255247374
20130308,42.22395161291545
20130311,37.53752957394857
20130312,40.0829828555685
20130313,31.656041582515552
20130314,38.77906684767743
20130315,37.95092732876328
20130318,39.11163996867208
20130319,36.51006093627539
20130320,40.66376865537812
20130321,33.90076893507548
20130322,33.89278853121205
20130325,39.13065277247453
20130326,38.02798308158145
20130328,43.724648656646835
20130401,45.209475453525364
20130402,38.629414823338045
20130403,34.81737076053735
20130404,36.02501062054532
20130405,39.80727268286814
20130408,36.58016176654035
20130409,35.76730373979037
20130410,29.704150047863852
20130411,38.109695493278444
20130412,32.50070711959341
20130415,36.564008115909
20130416,36.022197427776106
20130417,41.77993815847851
20130418,39.23721631592673
20130422,26.85320947630508
20130423,43.0795664192449
20130425,34.78515254473012
20130426,38.222614190213115
20130429,34.29657880552146
20130430,45.00110498475591
20130502,32.78373821182417
20130503,32.106331044551595
20130506,40.472764222007676
20130507,39.38241360537254
20130508,41.52330278506661
20130509,42.09632708609316
20130510,38.388810125436734
20130511,40.924864921273056
20130513,33.91102890869189
20130514,25.596078035276427
20130515,41.484298068559355
20130516,41.90817891940583
20130517,38.07718237274845
20130520,40.075940505876275
20130521,37.34452708140215
20130522,38.445975664783155
20130523,37.22033253288639
20130524,39.849170355525715
20130527,33.48311793031954
20130528,41.84701354255068
20130529,42.985992296860445
20130530,41.208073094112414
20130531,37.09722240712892
20130603,32.72899681731466
20130604,42.017719142156956
20130605,35.00991487408886
20130606,38.05217073758502
20130607,37.16635822922919
20130610,41.080899778343635
20130611,39.034403612743
20130612,33.490098538163075
20130613,35.366555791070546
20130614,41.996490615627636
20130617,36.29386746398357
20130618,30.77494776609074
20130619,38.434764746005136
20130620,37.5506568792941
20130621,43.95193502644855
20130624,34.95505488646183
20130625,36.930287933030236
20130626,39.92243346829522
20130627,39.970502200877846
20130628,44.78449390845878
20130701,30.97405623987257
20130702,40.50232887085435
20130703,36.94501795865662
20130704,37.3481082958092
20130705,36.98166300772273
20130708,31.414279981790106
20130709,43.08756257024694
20130710,44.39498705717269
20130711,39.00623080196831
20130712,37.55510341011717
20130715,35.94925254553373
20130716,37.51694628034764
20130717,45.10544357749783
20130718,39.096666156486556
20130719,43.09793312817078
20130722,42.35964510217389
20130723,39.12040924383193
20130724,35.86603748247977
20130725,37.409582969084916
20130726,36.192888728121304
20130729,42.70988560793704
20130730,38.863187850201584
20130731,5.761684675599767
20130801,50.88888120049402
20130802,42.88862041379292
20130805,44.575503651148686
20130806,30.4897655083895
20130807,33.631857058605256
20130808,41.7438341192492
20130812,43.85986414179663
20130813,41.2436761856846
20130814,35.47873379615336
20130816,43.19513893725383
20130819,26.723204594829674
20130820,36.97996394042819
20130821,40.34870564581782
20130822,32.5752309540311
20130823,44.916861807858304
20130826,38.573953419394144
20130827,35.28694992440771
20130828,34.35037201584869
20130829,33.45170545883885
20130830,38.09268183447624
20130902,34.02987847033309
20130903,42.16421410235174
20130904,38.9187325247766
20130905,37.38429770058694
20130906,39.61692744803976
20130910,41.79571924772124
20130911,39.23490052573951
20130912,41.58956272027548
20130913,39.06313565100194
20130916,42.17982230600724
20130917,40.23764991145619
20130918,38.17899162988029
20130919,31.287869212921805
20130920,38.22751003695091
20130923,38.39886394957167
20130924,39.30246707535226
20130925,37.39336136866032
20130926,44.78408866392415
20130927,43.016660138215556
20130930,41.24630552594588
20131001,39.614426172782906
20131003,38.97380407242027
20131004,39.22093154694447
20131007,38.01998744082173
20131008,44.144740641645896
20131009,41.57800519165603
20131010,39.021376146323824
20131011,43.45341040816868
20131014,43.617765607045676
20131015,34.03232572671375
20131017,26.178422635337842
20131018,42.23258623315892
20131021,38.76718880081875
20131022,48.42998159478748
20131023,40.580833972423136
20131024,38.97099010852149
20131025,38.703360798698284
20131028,40.16924951698739
20131029,37.72793780695839
20131030,41.18054145293906
20131031,31.171488346756124
20131101,35.99950795915436
20131103,44.79800801777668
20131105,42.132141075310585
