Date,GOLDTECH
20130102,0.45918464659056657
20130103,0.33335541712555394
20130104,-2.7076312268297835
20130107,1.8590302839461104
20130108,1.0607695728071715
20130109,3.6100924236723455
20130110,-1.170138757865065
20130111,-0.4547303408256076
20130114,2.900327739213722
20130115,0.5124029432332623
20130116,-0.9768006815204336
20130117,0.6082394849077233
20130118,1.2031843907819906
20130121,-5.162617588672775
20130122,0.6879708498279377
20130123,2.6045263304122614
20130124,-3.934559389749776
20130125,2.9201011201460583
20130128,-0.3056256688887566
20130129,-0.7591384149495657
20130130,0.6699638478220276
20130131,2.4785790876398965
20130201,-0.2657174215968464
20130204,0.22181231306555815
20130205,-2.4909730648454116
20130206,3.333612662558497
20130207,-1.6549660002386932
20130208,1.2321838204438273
20130211,2.7460397991271974
20130212,-0.14187637889858862
20130213,3.9628514897613765
20130214,-0.1245575283240018
20130215,1.8326152115124408
20130218,4.993296676894166
20130219,-0.13628138967990722
20130220,-7.524886792619382
20130221,-2.2365054581705732
20130222,1.9664612706659663
20130225,1.8791988784016675
20130226,9.089279970970573
20130227,-3.5381583503497382
20130228,-4.257866611104291
20130301,-0.11972437174351783
20130304,-0.05881859173732473
20130305,4.381181151884939
20130306,0.46181698473407784
20130307,2.108174004089355
20130308,-2.2526558700385406
20130311,0.5053470610848053
20130312,3.1333840399945814
20130313,0.08282049081685347
20130314,5.176254221202776
20130315,-0.5259603118798907
20130318,-1.2645332783719616
20130319,0.9990842930696746
20130320,1.8236300765405722
20130321,6.244669566371104
20130322,8.026766043474506
20130325,-8.854153709892996
20130326,-9.812794085840368
20130328,2.6937898551550647
20130401,-3.7854481808267244
20130402,7.814126748736206
20130403,-3.6421291079001037
20130404,-0.9560534152635413
20130405,0.30036165211459326
20130408,-4.4076066300714745
20130411,3.2489357106515975
20130412,6.074485376549347
20130418,0.7183024486002162
20130423,7.988234695613592
20130425,-3.25435459633834
20130426,-2.745865842925783
20130429,3.1276583411266827
20130430,8.010976339070282
20130502,-14.080471375321842
20130503,13.491654460114935
20130506,-13.102288552965106
20130507,3.220757531293884
20130508,0.29902217050030516
20130514,13.15504533141525
20130516,1.2415478925738612
20130517,2.4755730046446787
20130520,11.190664905675803
20130521,-14.38837678869433
20130524,0.5538121734051047
