Date,JKCEMENT
20130102,0.6656623044047908
20130103,2.0856128028866108
20130104,3.2174934641376467
20130107,1.4416594429621759
20130108,1.6900283294848533
20130109,2.0604644596076014
20130110,1.5292688700026382
20130111,1.5328011677354252
20130114,-3.6732687821538925
20130115,-2.3315941906727065
20130116,-0.5479254380004293
20130117,-0.849223266408311
20130118,0.19869086239063283
20130121,-1.3330481991395688
20130122,0.2692456488517515
20130123,0.7067630552138945
20130124,1.1031527704158346
20130125,-0.34084852317392333
20130128,2.189355272290421
20130129,0.5927457425919174
20130130,-0.38310324713186394
20130131,1.120824482992684
20130201,-1.1453924421086923
20130204,-0.633772746022612
20130205,1.0785283466288007
20130206,0.518192819162818
20130207,2.208387383554701
20130208,-4.181062447969955
20130211,0.5882897113363864
20130212,1.5701079168887386
20130213,-1.598014592718902
20130214,-0.19330754717850374
20130215,-0.12833174259508245
20130218,1.5882713480868238
20130219,-0.468811986724718
20130220,-1.2886552856722966
20130221,-0.23786818506420815
20130222,0.02273904718836016
20130225,-0.5732891783866698
20130226,0.018805335875194285
20130227,-3.1168427583259506
20130228,-2.2235645771802752
20130301,2.755692801451744
20130304,2.3176075494084905
20130305,-0.03702874394667677
20130306,2.113231682555133
20130307,1.4279987105017884
20130308,-1.4644080825430996
20130311,-0.35499766078329675
20130312,2.38342604798758
20130313,2.4604564267947415
20130314,-0.5471997549392804
20130315,1.822076480318858
20130318,-0.1914575521935905
20130319,-1.1655342768856336
20130320,1.818535331802631
20130321,-4.167894731861341
20130322,4.099664996131886
20130325,-3.9336612283950685
20130326,3.9855011584963504
20130328,-0.4475275091933879
20130401,-2.7591254433366577
20130402,4.999500406022331
20130403,-1.1755399175045074
20130404,0.3327465970188259
20130405,3.338431454183792
20130408,-1.6901407425542059
20130409,2.1006851790830066
20130410,0.5930501039686757
20130411,-1.1300517101864584
20130412,0.2586482551861552
20130415,0.8832444707640285
20130416,-0.04992313576889518
20130417,-0.6978599113437818
20130418,0.7558122346958649
20130422,1.8592182521829175
20130423,-2.4561676195400484
20130425,-0.6553856672002694
20130426,-1.7454857260094871
20130429,2.744801443419287
20130430,-1.179576603837242
20130502,2.1638295653439332
20130503,0.41905509278268815
20130506,1.3003829286487136
20130507,-6.096973080790092
20130508,-4.025624301190017
