Date,ANSALHSG
20130102,0.7562353142205664
20130103,-2.15715869115388
20130104,1.6674945207683958
20130107,-0.4461061931460266
20130108,-0.02633372193201927
20130109,1.3125353045308525
20130110,-0.9650138691642454
20130111,-12.55722594906009
20130114,-0.5014236804553001
20130115,3.980334109054713
20130116,0.9396641701877291
20130117,-2.5175874627129415
20130118,0.889820573453413
20130121,-5.414963719221425
20130122,2.477077324363608
20130123,2.3690247957754167
20130124,1.2225293873485237
20130125,-1.7262852830702498
20130128,1.7745038428335214
20130129,-4.065663038670975
20130130,1.0309859598560778
20130131,1.473137085245026
20130201,-0.16177090454773277
20130204,3.2368930567663705
20130205,-10.71853875199352
20130206,-0.8023481904348813
20130207,1.9161455906276017
20130208,1.2006800747629955
20130211,2.4462073690549255
20130212,-4.058491732318551
20130213,-1.2997130225424094
20130214,-9.547888402570512
20130215,-3.734776265292644
20130218,-1.5615315051852416
20130219,3.5809000303481855
20130220,-0.33702097620072186
20130221,1.7474979653611924
20130222,-0.12592039649015718
20130225,0.021288558733963736
20130226,-1.8543389784060171
20130227,0.07550603901665742
20130228,0.7724332588508491
20130301,-3.987658704779398
20130304,-7.174686930817751
20130305,0.5877563864652462
20130306,0.6138350091383689
20130307,2.897724504248008
20130308,4.913243805825168
20130311,-1.793463927777609
20130312,0.01809068769883615
20130313,1.7218565733741986
20130314,-4.47359228772303
20130315,-0.7509138909228309
20130318,-4.249607339951737
20130319,2.0424406887066047
20130320,-0.6645495294739554
20130321,-3.0407740285832263
20130322,1.1051011178640457
20130325,3.4441765720009743
20130326,1.7344216409761093
20130328,-1.6440918853989381
20130401,0.2322992627183864
20130402,0.9713533274348987
20130403,-3.66077165383029
20130404,-6.738154189571382
20130405,2.045020365549482
20130408,0.5931074800434379
20130409,-1.790674912937726
20130410,61.020750488752
20130411,0.121068879770285
20130412,1.6614394953420781
20130415,3.3874546822875495
20130416,2.6810817400878886
20130417,3.3380971828782395
20130418,-3.247663598489262
20130422,3.034195000873397
20130423,0.7495704491264565
20130425,1.7200605633824115
20130426,-0.48440706153468316
20130429,2.9011880478801397
20130430,3.092950027828536
20130502,-0.3361729349362955
20130503,-1.802766745350191
20130506,1.9308088129677086
20130507,1.5465835433835657
20130508,1.4779798684300012
20130509,0.4807653695040147
20130510,-1.590229216983568
20130511,1.1980818182924458
20130513,-1.9039225449369552
20130514,-0.49802717779415434
20130515,0.4059723359586478
20130516,-1.027518951626264
20130517,0.0798076634281254
20130520,0.2000026174897624
20130521,-1.43496345206991
20130522,-5.081573535591067
