Date,M&M
20130102,0.6659504437404895
20130103,0.4101004440034317
20130104,-0.3791266528263674
20130107,-1.9057249809879289
20130108,-0.35251233859834774
20130109,-1.1227277533674453
20130110,0.4064099317735934
20130111,1.2910434642959074
20130114,1.3997438529086232
20130115,1.02916635974254
20130116,2.322568393894053
20130117,1.0687056015555632
20130118,2.3784504162000415
20130121,0.6513590498659063
20130122,-0.7078665127016336
20130123,0.1836313172611886
20130124,0.015185905237371289
20130125,-1.7804376109285869
20130128,-0.6084526578072984
20130129,0.2745518231147936
20130130,0.7700322897913718
20130131,0.856681808463575
20130201,-0.18280040756506755
20130204,-0.16069215343265353
20130205,-0.6364522646130757
20130206,-0.021454968282740267
20130207,-1.5759460160285381
20130208,0.7852042884856817
20130211,-0.05836906334460479
20130212,0.6346603325666531
20130213,-1.2912610723389712
20130214,-0.8496593424343656
20130215,0.5289617146939554
20130218,0.3056266368873537
20130219,0.05445782491446971
20130220,0.1154236535828829
20130221,-0.06611778222862075
20130222,-1.0449745685637926
20130225,0.03917663137982691
20130226,1.9140202234641996
20130227,-2.0896000566811193
20130228,0.7910159242088228
20130301,-1.0297602647478776
20130304,-0.11111086700167694
20130305,0.2356166922884384
20130306,2.3490070358320576
20130307,-0.47497773402949367
20130308,-1.001163806213712
20130311,-1.3021839241363178
20130312,-0.8439415424869876
20130313,-0.3879078835385088
20130314,0.4944580478872726
20130315,-1.809094383989363
20130318,0.9345276403224504
20130319,2.51710451835418
20130320,0.13511847739347982
20130321,-1.3188148101041557
20130322,0.810429988946588
20130325,1.1737292760828126
20130326,0.1856886359206673
20130328,0.9133607135408066
20130401,-0.20171271316369555
20130402,-0.17125362527807864
20130403,0.7255313540190464
20130404,-1.8548964031954298
20130405,1.0406366268666114
20130408,-0.3527169649387814
20130409,-1.0280356569518398
20130410,1.0622321689185166
20130411,0.8259811142029695
20130412,0.5335113555029452
20130415,1.5045517724778543
20130416,-2.216015378836567
20130417,-4.274468759945592
20130418,-1.5185557275403272
20130422,1.7144083684817557
20130423,0.7250378098617274
20130425,-1.4057159800008885
20130426,1.6969049242491776
20130429,-0.8546176325205563
20130430,-1.6239811001418638
20130502,-2.072246118092064
20130503,-1.4627557279167063
20130506,-0.2355416530819578
20130507,1.5349603408814438
20130508,1.4271096215137624
20130509,-0.39423362004165424
20130510,-1.6286327211739706
20130511,0.48219277793412324
20130513,-0.7590853015872312
20130514,0.9758715578979628
20130515,-1.379813482370559
20130516,0.2880106331013684
20130517,-0.0012081875134435094
20130520,-2.0902190635633557
20130521,0.9087786861045943
20130522,-0.27447953319786966
20130523,1.362069549303801
20130524,-0.8388234225229553
20130527,3.1875050382380365
20130528,-1.3755898118111933
20130529,1.1964952640714492
20130530,-4.084456535255418
20130531,2.24613960031495
20130603,-1.3365650198084922
20130604,-1.6046978549158464
20130605,0.023538964342748575
20130606,-0.6605682944425164
20130607,1.8180520350279357
20130610,-0.9146907237837272
20130611,1.8996021581995972
20130612,-0.8364326709143853
20130613,1.3741859041748796
20130614,-0.9284238300150145
20130617,-3.4612506607116424
20130618,-0.17746267651525494
20130619,0.25613395502812114
20130620,1.2241096569953207
20130621,0.4911296338551954
20130624,-0.40428159143734455
20130625,-2.9151111874799582
20130626,4.734095774136667
20130627,-0.3933307667219581
20130628,-1.2407782801801814
20130701,-0.9454765699964022
20130702,0.25397563376024346
20130703,-1.9137033722354202
20130704,0.9062191573257709
20130705,1.3905236426043093
20130708,1.341076591378806
20130709,1.6847560260323182
20130710,1.7730749783701911
20130711,1.166671435941066
20130712,2.176260489478366
20130715,-1.6910987430859512
20130716,0.7815290681192061
20130717,2.587029719496885
20130718,3.067709148975649
20130719,-0.47539908379381174
20130722,-2.864130273935851
20130723,-1.4281721256149131
20130724,1.9516000827109647
20130725,0.2841706002848732
20130726,-2.2740843900269567
20130729,-1.3208339616795135
20130730,-1.5178651794265037
20130731,-1.180609771473349
20130801,3.5881097801645216
20130802,1.3007253190115615
20130805,-0.8621261664243655
20130806,-1.0816323733607216
20130807,1.0594730069706366
20130808,-2.2420111266279275
20130812,0.6906254113484017
20130813,-0.41188618147686995
20130814,0.860859849303884
20130816,0.1664893412629609
20130819,1.5517392935594108
20130820,1.4471740542227731
20130821,-0.9348497934845392
20130822,1.0309220869302227
20130823,-1.471661170572286
20130826,0.8241955434318716
20130827,-0.9620196586347705
20130828,1.273963650236562
20130829,-0.14341609690890955
20130830,2.6338790099437186
20130902,3.3573808451004927
20130903,-3.5630794919769135
20130904,0.2641535797447885
20130905,2.58066609855502
20130906,2.216603828979214
20130910,-2.3767911035778675
20130911,-1.4116515907225062
20130912,0.30886892544944544
20130913,-2.352791264852188
20130916,-0.954409857899684
20130917,-0.7114408785077619
20130918,1.1365670401618018
20130919,0.044402197636838725
20130920,-1.7589589775722136
20130923,-0.2912756790492219
20130924,-1.3962977161627759
20130925,2.3092474458292434
20130926,-0.38851353598829097
20130927,0.5436271887883162
20130930,0.4968868911608215
20131001,-0.36392759084020476
20131003,-0.2479873066700966
20131004,-0.5041136828605777
20131007,-0.7804762067504469
20131008,-0.03800416904268453
20131009,2.2766684504801944
20131010,-2.009510915748291
20131011,-0.3240314839112891
20131014,1.1067321053458838
20131015,-0.300390824883811
20131017,-0.6741350435274238
