Date,ELECTHERM
20130301,-0.21411757620718783
20130304,3.067277379801961
20130305,-0.7312328729846097
20130306,-0.28521794232360076
20130307,0.15195021885987348
20130308,-4.132599417063611
20130311,3.544848569147452
20130312,-4.895913050232969
20130313,2.291343838667211
20130314,3.862889796194591
20130315,4.564895618059232
20130318,0.848395512392746
20130319,-5.363056833667278
20130320,3.815952078330798
20130321,0.8399684517325676
20130322,4.0516527403076195
20130325,0.944191493996481
20130326,4.7487953002613
20130328,-3.0302587543137967
20130401,-2.3610142079448213
20130402,-3.715438540058345
20130403,-5.14874067557548
20130404,-3.8649099805331684
20130405,3.2331929470658283
20130408,4.527676635273341
20130409,-5.145074425661039
20130410,-4.351639387818829
20130411,2.2446661407369826
20130412,2.384763499752352
20130416,1.744724391069867
20130417,0.5951476574072934
20130418,5.045251316423781
20130426,-4.274728061307283
20130430,5.64902843596152
20130502,3.9228674265631747
20130503,3.837304943002154
20130506,4.863346530112857
20130507,5.79133376516051
20130508,0.770758218082275
20130509,1.7965580592820602
20130510,1.552102307782793
20130513,-0.47268679097575816
20130514,2.772214829894006
20130515,0.23306196307131305
20130516,-4.35089289022808
20130517,3.54604230415173
20130520,-3.969323621159509
20130521,-0.22771397579285788
20130522,3.253269287125223
20130523,-1.6962131937395488
20130527,-4.1691608236791
20130603,-0.34401525117404413
20130604,-2.5390611247656114
20130606,-3.1658176898372363
20130607,-3.099068510398843
20130610,4.66932445758755
20130611,-0.37879463807780644
20130612,4.4740873168753925
20130617,4.336122192267645
20130618,-5.837257309170201
20130620,4.491815491903826
20130621,-4.447937037074052
20130624,-5.675135976401599
20130626,4.590119381552941
20130703,4.624059861860931
20130704,-2.439521731204877
20130705,4.880333899823656
20130708,-0.5903074305509858
20130711,4.333894132939095
20130716,-0.33962308711013567
20130719,-4.790459884866373
20130722,2.378961314516781
20130724,-3.408302345951298
20130729,-4.543801542124202
20130802,3.479920930491282
20130805,1.4723712368393123
20130806,0.6642712426987689
20130807,0.2626033728485615
20130808,6.621469599398704
20130812,5.730940411905419
20130813,-3.9768276118391004
