Date,PEARLPOLY
20130102,0.7623947183336004
20130103,1.0904357911574787
20130104,-2.9504838646946454
20130107,2.1121700537811967
20130108,0.5700117907854252
20130109,-2.109333717175643
20130110,3.1559005432294374
20130111,-4.677199534744652
20130114,3.8083904704312985
20130115,0.1966178151721001
20130116,3.865790648789798
20130117,-4.67242440618713
20130118,-0.8851450714799934
20130121,4.69922518567346
20130122,1.731126361658229
20130123,-4.420518067933928
20130124,4.664526620209617
20130125,2.716799460268594
20130128,0.24104991348571947
20130129,3.365680690649189
20130130,-4.60688145108859
20130201,4.193397167405245
20130204,2.2323449741534573
20130205,-0.7139680892369487
20130206,-4.583437445337891
20130207,-3.960236626207715
20130211,4.246383235592156
20130212,1.459446730786497
20130214,0.4514340101866978
20130215,3.6325598230856815
20130218,-4.679408870990343
20130219,5.390106787261626
20130220,-4.315671565696412
20130221,-0.7853446712348645
20130222,2.718143874633427
20130225,2.9420921070018027
20130226,-5.94685657999189
20130227,-2.1499727219066873
20130228,4.839601940801079
20130301,5.097571534265364
20130304,3.638994724758119
20130306,-3.769451814592557
20130307,-3.61928321697726
20130308,4.064867394170486
20130311,-2.4815689017248848
20130312,1.630412696983473
20130314,-3.7305718771340377
20130319,4.361694735865294
20130326,-4.335390849996152
20130405,1.1571237098868905
20130509,0.81735727053474
20130517,5.025548430893582
20130607,0.12294241715005375
20130610,0.47861215368625387
20130905,5.838148720508258
20130910,6.4313525402737755
20130911,4.919294955281874
20130912,4.651130974089496
20130913,4.762732047901306
20130916,5.577717672168636
20130918,5.084008103193006
20130920,4.626541918983658
20130923,4.546582476121484
20131023,-3.549096180235278
20131025,5.1513583867861845
20131028,0.1469525484786668
20131029,4.885393685432692
20131030,5.347710087968971
20131031,-4.724716328571988
20131103,4.562146185898914
20131107,-4.8178909319379315
20131108,4.393226080264146
20131114,0.4178294381642699
20131125,-3.797339500747113
20131205,2.0287942963682153
20131217,-4.504539264031803
20131230,-3.997659767527039
20131231,4.599612109956431
20140107,0.4524524941048592
20140109,3.6250989747316265
20140110,1.206406846923386
20140113,-4.02563777101503
20140115,-4.380351410498139
20140116,-4.571111931853933
20140120,-3.404981645961865
20140121,-4.84252310457631
20140122,-4.242038089786743
20140123,3.8925974044251226
20140124,3.274296149633847
20140130,1.3188972402673573
20140131,-0.08478265561214238
20140203,-4.831027698582155
20140204,-4.290252435195539
20140206,-4.162773419592782
20140207,-4.810134177633094
20140210,-1.7878464832325924
20140211,3.424316005432535
20140212,-4.297592391278373
20140214,-4.180568283819167
20140218,3.6591992724362488
20140219,4.764508649260801
20140220,-0.13805825491701698
20140221,0.7225152429494207
20140224,4.4580400315733435
20140225,5.426486946685039
20140226,4.964385693175687
20140228,-4.169166955309886
20140613,-86.70304840653957
20140616,5.0795844152710545
20140617,5.559631818011226
20140618,3.4674903192902162
20140620,4.7517102594205305
20140623,4.039702474071923
20140625,0.44610950672679744
20140626,1.6591540676893413
20140627,-0.6029067511812052
20140630,-3.6562639377781156
20140701,-3.675790235850968
20140702,-3.8391395499962675
20140703,-4.561540820492977
20140707,-4.110561628196063
20140708,-7.347360020107499
20140709,-6.082312081325638
20140710,0.26385325672537924
20140711,3.155468214396459
20140714,-0.2800608651578602
20140715,6.107758611908334
20140716,0.5273829447764598
20140717,1.0570796830838436
20140718,-0.7005912614588616
20140721,4.696765329786777
20140722,3.940875483531803
20140724,3.1594801028593698
20140728,-5.051913014480263
20140730,4.611745596348351
20140804,5.704933923685788
20140806,3.742327129397373
20140807,0.7706448414542776
20140808,-1.673431737648846
