Date,ARCOTECH
20140416,-0.34989964531516315
20140417,-0.23984382301888185
20140421,-1.96111569898724
20140422,-4.164981759802687
20140423,-1.0647939269303626
20140425,-1.2286799162944413
20140428,-9.827933699301946
20140429,-19.95784332909099
20140430,-0.245111212535006
20140502,-2.8536317319111166
20140505,5.64576947247577
20140506,-1.8360895961388664
20140507,-1.3930398207328718
20140508,0.8268410546275131
20140509,0.02364466503410373
20140512,1.86850708223288
20140513,-5.022359993213558
20140514,3.130043833822844
20140515,-1.2481915739004728
20140516,-0.940469479044902
20140519,-0.7494990116998396
20140520,0.30210244329819796
20140521,-0.13097622145611296
20140522,-1.6354129427730495
20140523,-0.2914032206014008
20140526,-1.690487272232523
20140527,2.048132396138948
20140528,1.049212674285649
20140529,0.6213589369667591
20140530,0.5340334821912088
20140602,0.33159794573488194
20140603,0.04137466127388098
20140604,0.7065388506167722
20140605,-0.5246915535208361
20140606,-0.437245917134166
20140609,-0.13203070114704907
20140610,1.155279282114162
20140611,0.1696952908396492
20140612,0.6434169456510215
20140613,-0.7243931889667998
20140616,-2.4999623619609124
20140617,-1.1381196896345935
20140618,-1.5585061422371016
20140619,-0.7028550504040302
20140620,-2.645957754536016
20140623,-2.169300333068175
20140624,-3.9041946311412707
20140625,0.18859430608594827
20140626,-0.2808349606521567
20140627,-1.1056200572020716
20140630,0.5065711537116092
20140701,0.9752818517131712
20140702,0.0954214474516561
20140703,-0.39647287754578586
20140704,-0.3861444329239398
20140707,-1.938554742212042
20140708,-1.780606360560665
20140709,-1.1441925077520483
20140710,-1.4335347198090886
20140711,-1.263224574438817
20140714,0.0817104991935373
20140715,-0.11734848615639182
20140716,0.9968082992323996
20140717,0.4957968722829422
20140718,-0.28946276230909385
20140721,-0.5273707537162939
20140722,-1.5130279772769883
20140723,-1.2139223894643705
20140724,0.2961736482625762
20140725,-0.9197345632137982
20140728,-0.24227706600740428
20140730,-0.36178513345795327
20140731,-0.07545236559722324
20140801,-1.9669100032690439
20140804,-0.5973194448168966
20140805,-2.008926222051908
20140806,0.28053967102515487
20140807,-0.5557629808888204
20140808,-0.8977221654835791
20140811,-0.5819770591376726
20140812,-5.4058986184005215
20140813,0.08436040860493788
20140814,0.6908091901443
20140818,0.8297696098561621
20140819,0.21606305600167386
20140820,0.3344569331663176
20140821,-0.08562725708669648
20140822,-0.2998888433729409
20140825,-0.5397053907959747
20140826,0.0803337189666331
20140827,-0.2090113792377562
20140828,0.31531637949924585
20140901,0.5895470141260137
20140902,-0.15082890840972057
20140903,1.168687049509285
20140904,1.2868929096771773
20140905,0.27481901513152546
20140908,0.32271996844671613
20140909,0.9238200444174899
20140910,0.4651403146767129
20140911,-1.124553310982256
20140912,0.9914346544105939
20140915,0.6683011096371033
20140916,-2.1929094256543036
20140917,-0.1959196867989339
20140918,1.2022022694188956
20140919,-0.28214043584431864
20140922,0.26119832168597057
20140923,-0.5942665195510236
20140924,-4.006351773762344
20140925,-1.0753126445574315
20140926,-1.47401762503731
20140929,3.4668228653753745
20140930,-2.709469467059075
20141001,0.9291902400355564
20141007,0.7217037488502033
20141008,-0.6434406850310509
20141009,-2.277623497225612
20141010,-3.075098974897548
20141013,-1.0944102647156249
20141014,0.5186965282328115
20141016,0.5816522084109552
20141017,-1.4070438930414155
20141020,0.7090207246535599
20141021,1.4672824068328523
20141022,6.930697378560269
20141023,-3.761096633497344
20141027,0.5378568810364811
20141028,-0.49052981309513277
20141029,0.21048364229382976
20141030,-1.1547429799673241
20141031,0.6041197984394775
20141103,1.764458719885496
20141105,0.11855732634876534
20141107,0.2371998985536493
20141110,0.08254965518950877
20141111,0.37677679022465144
20141112,-0.09554823712355726
20141113,-0.201920357458566
20141114,-0.5123953145193406
20141117,1.9649855265946574
20141118,2.6314893550342906
20141119,-0.9713417084138786
20141120,0.19405558578495335
20141121,-0.43070405484145613
20141124,-0.34629135008308465
20141125,0.32833901005781363
20141126,0.15254568408991737
20141127,-0.12498279326594469
20141128,0.24428516117620983
20141201,1.0121922695712002
20141202,0.5372844983389917
20141203,-0.7834134481989884
20141204,-0.1438911079004967
20141205,1.3153554720797496
20141208,0.08045673297105671
20141209,-0.4789028030871435
20141210,-0.5580838639157528
20141211,-0.16968204032484988
20141212,0.014638345497940242
