Date,SUNDRMBRAK
20130102,0.8414131939279138
20130103,0.8755644143635453
20130104,-0.9080681533698618
20130107,-0.33787610179596683
20130108,-0.11929851519877635
20130109,-0.1356627790663435
20130110,-1.5700628587047525
20130111,-0.9372343872689629
20130114,2.390938448803639
20130115,-1.7718872898819866
20130116,1.9537651668915088
20130117,-19.80917123715529
20130118,7.992794198093971
20130121,0.4715260621156257
20130122,0.8357845047308294
20130123,-0.2018529201751147
20130124,1.921490483246374
20130125,-0.8654550144612998
20130128,1.1871687953483194
20130129,0.5678083787374328
20130130,-1.891403278159545
20130131,2.4652790035979133
20130201,0.6214871792269908
20130204,-1.13594678766653
20130205,1.2824374613760605
20130206,-1.3215104605433048
20130207,1.320430141898823
20130208,0.803787997325236
20130211,-1.0367487083346112
20130212,0.4035454701550325
20130213,0.8633501425806005
20130214,7.470524766474231
20130215,2.4174013064507376
20130218,1.1057286517810545
20130219,0.980055471363412
20130220,-3.1903834291155633
20130221,-0.008591621830315033
20130222,-1.4807693859371798
20130225,1.7309068075403373
20130226,0.1705226146681984
20130227,-4.2764501282335345
20130228,1.5688588401772492
20130301,-3.518655521026082
20130304,4.54499917780355
20130305,-0.23013674465458633
20130306,1.2999831679731968
20130307,0.7942186551627088
20130308,1.2585377527802624
20130311,0.9268372699900113
20130312,-3.7205802411897833
20130313,-0.539851524703067
20130314,2.672766789111469
20130315,0.011783613200755716
20130318,-2.878776086065535
20130319,-1.9505405661066373
20130320,-0.31170767678149947
20130321,-4.234730763387654
20130322,-1.691470718483453
20130325,-0.1821842954154691
20130326,1.1546547388743982
20130328,0.12910962965862782
20130401,-0.49526968434780727
20130402,1.010706048440111
20130403,-4.998657570395432
20130404,5.521858542747788
20130405,-4.422473646135535
20130408,-1.3623367072034072
20130409,2.49245844887062
20130410,-5.030894567841118
20130411,-2.4387796335770218
20130412,-0.8375278960379677
20130415,2.9972202137647517
20130416,0.816241918920825
20130417,1.4991732016279011
20130418,-0.9056545817351396
20130422,-3.4801293433140295
20130423,-2.6697065017426036
20130425,-3.8101837872881683
20130426,4.765585503192074
20130429,-5.780156803627232
20130430,2.0266102981622094
20130502,2.9062127316754385
20130503,-1.2828017571006183
20130506,-3.0003987244914176
20130507,1.2618522024372456
20130508,2.096856975156259
20130509,2.4266288552314523
20130510,-4.973312378087022
20130511,-0.5380931530107165
20130513,-2.9316993084776914
20130514,2.3699303825212574
20130515,1.9571274319524308
20130516,0.41332620141798654
20130517,-1.379910619606238
20130520,1.735690370379384
20130521,0.19092591579139595
20130522,-2.2894838654632244
20130523,-1.3255118702430322
20130524,3.6314471245251436
20130527,2.5314401194441407
20130528,-0.4765278403176681
20130529,0.2222433597662057
20130530,-5.329291136925519
20130531,4.322577183155695
20130603,2.5563554105280577
20130604,-5.567108313298659
20130605,-1.2401421153334602
20130606,3.0408652800996094
20130607,-0.24084973415112057
20130610,-1.6345077501099758
20130611,4.340981798273752
20130612,1.8997833710069574
20130613,0.5773175487753541
20130614,-1.7195082103528874
20130617,-9.459032166249095
20130618,1.6707193568088277
20130619,-0.7617879398443375
20130620,0.00804192257374825
20130621,2.4506757629149023
20130624,1.7473323377368453
20130625,2.005757897956613
20130626,-8.26916873721058
20130627,1.969219865427003
20130628,-2.136940569727691
20130701,0.1296193179000733
20130702,4.127063582847607
20130703,-1.6736669881330948
20130704,-2.8836093391099347
20130705,1.9573133680632728
20130708,-1.881615169028405
20130709,3.4780791293814097
20130710,-2.319317484837798
20130711,-0.30601644746007817
20130712,0.8489441542247715
20130715,0.9002259841754178
20130716,0.9318851728796146
20130717,-0.391917462507544
20130718,-0.06112362700208218
20130719,1.1470774907443655
