Date,GILLANDERS
20130301,-0.4550404834318287
20130304,-0.13620415595413204
20130305,-1.882229868115636
20130306,2.307866129671737
20130307,-1.9348356345049365
20130308,1.1576122366566142
20130311,1.7457376050859947
20130312,-2.3757182550586475
20130313,2.4768566973154704
20130314,-0.16256102212959084
20130315,-0.4298319927840652
20130318,-0.3790239288797092
20130319,0.31164583638048327
20130320,0.0978681623024178
20130321,-1.1553150173555933
20130322,0.08523001349971993
20130325,-0.9817877748270758
20130326,0.7639597677631819
20130328,0.06432398935952399
20130401,-0.1684669442701252
20130402,-3.248208199414918
20130403,0.7296172224113289
20130404,0.9096390267246437
20130405,0.7403271860772891
20130408,2.062888546364482
20130411,0.1341634027954053
20130412,-1.0838051428289261
20130415,2.5060068653283256
20130417,0.08501468196224082
20130422,-4.462918224598288
20130423,2.6525274764219593
20130425,-2.5242189027978963
20130426,-1.4556364545531322
20130429,0.3424966141878278
20130430,-1.2041392597249125
20130502,-2.507151537950297
20130503,-0.7747239246159863
20130506,4.3304055654304525
20130507,1.599717788782566
20130508,0.8400184392196479
20130509,-1.5810840378169937
20130511,3.0764683777607096
20130515,0.931491897847655
20130517,-7.231571737945545
20130520,3.8494350317881105
20130521,0.014173328244068584
20130522,-1.25336893786058
20130523,-0.25091401088368737
20130527,0.9810221346448774
20130528,-0.039728797031423915
20130530,-0.4721231398965644
20130531,1.4759170776869999
20130603,-14.512892467660196
20130604,13.741797853713827
20130605,-0.08865818794814266
20130606,0.3484054132591451
20130607,-2.013039598613243
20130610,0.28178090611409345
20130611,-1.8536260388219659
20130612,2.606222252254403
20130617,2.8368616124125063
20130618,-1.4983105833466355
20130619,3.10128556803671
20130620,-0.9030699992398545
20130621,1.0617973814648438
20130625,-2.3344292216689775
20130626,-6.211870329163618
20130628,6.571932982517618
20130702,0.16672089379274158
20130703,-3.75750336811254
20130705,-0.06875789663355335
20130708,2.6343613018443994
20130709,-1.9964673662398356
20130710,-0.3917980344729204
20130711,5.359536463372878
20130712,-6.720841744076267
20130716,3.658917539035132
20130717,1.853973238426959
20130718,-1.2390927288915154
20130722,2.5579095038880437
20130723,0.24765401770593845
20130724,-1.5200967586549161
20130725,1.2025111831339363
20130726,-0.21103421958388868
20130729,0.39227936123942675
20130730,5.306174323114478
20130801,-2.0074185657875456
20130802,0.41355666910353284
20130807,-3.888844067087233
20130812,1.8021425625321328
20130813,1.6784846388172117
20130814,-0.416715607775807
20130816,2.042700144220664
20130819,-0.9969268085767183
20130820,-3.405625269098107
20130821,1.7528397346364992
20130822,1.7959624817597928
20130823,-0.6528010195752615
20130826,-2.9729795790174522
20130827,0.5754376455935979
20130828,-3.542315131733684
20130829,-2.725882558252711
20130830,2.5157816001051896
20130902,0.39809507245304415
20130904,1.2448893686874978
20130905,-0.7256790674922089
20130906,1.5440072227607733
20130910,1.4804794210421943
20130911,-3.092370554165872
20130912,0.2009407964493536
20130917,3.5889746617880154
20130918,-1.0423971800011926
20130919,0.2749036856788704
20130920,-1.7899671290201222
20130924,-0.1181664392836087
20130925,1.6654292225866452
20130927,-3.7039135095016533
20130930,1.5158964981212557
20131001,0.9162731060703152
20131003,1.7292585546617116
20131004,-0.2842221297592915
20131007,-2.229820209829488
20131010,-0.01804590600843825
20131011,1.6049955138518692
20131014,0.7294083319129977
20131017,-0.4140296090764686
20131018,-1.5331103705004703
20131021,0.5586044836918909
20131022,2.0328142393075304
20131023,-1.8855045008286662
20131024,-0.2838684084414296
20131025,-4.1409670602132405
20131028,1.8490353386022442
20131029,-1.3037303914893295
20131031,1.4210939352958252
20131101,1.2248328504193722
20131103,-3.0820960309885868
20131105,1.6396295989436809
20131106,0.8461585989071103
20131107,0.6240430711866305
20131108,-0.04557020897116337
20131114,5.6077532963092604
20131118,1.9779481495678697
20131119,0.6317153104580661
20131120,-0.7885838390498808
