Date,BHEL
20130102,0.7787174572574457
20130103,0.7232261336904902
20130104,-1.0963800672878699
20130107,1.3106634839055111
20130108,-1.6873399240613782
20130109,2.2484116116927355
20130110,1.430291876580869
20130111,1.4360485122926292
20130114,1.0859491115591466
20130115,0.5247711276826938
20130116,-0.3106225991098355
20130117,1.0879202749122503
20130118,-0.3400094972058015
20130121,-1.8666944078639882
20130122,-0.7660590300750226
20130123,-1.3379142647950464
20130124,-1.9073171369372328
20130125,1.5546769246224483
20130128,0.25421274172632646
20130129,0.5692566816027693
20130130,0.6241260363184306
20130131,-2.469053178074237
20130201,0.917299668061617
20130204,1.1143522548853735
20130205,2.4929786037880057
20130206,1.5441963186799788
20130207,-0.49477722364941323
20130208,-2.7849347085454648
20130211,1.2128774396815798
20130212,-0.9632788011739541
20130213,0.2804978706113519
20130214,-1.3168686361634048
20130215,-0.4655071229324481
20130218,-0.32277486667468946
20130219,-0.9585782826042288
20130220,0.5612266309720133
20130221,-0.9403508340811075
20130222,1.293531765149385
20130225,-2.9151224619565816
20130226,0.12840103318630414
20130227,-1.585408525835112
20130228,-1.615149732581386
20130301,-0.06633026850907059
20130304,-1.476755482174942
20130305,2.7169451818915427
20130306,-0.7733645265966818
20130307,-0.900994867396948
20130308,0.597822007869692
20130311,0.9265087654160187
20130312,1.4076935260244263
20130313,0.3916369339254582
20130314,0.25643579541083517
20130315,-0.8435194409178091
20130318,-0.23625586346083782
20130319,1.9665127323168932
20130320,-1.4790896063351178
20130321,-0.6129922931032419
20130322,-1.094853544506143
20130325,-0.6795121629526367
20130326,1.1149458033477484
20130328,1.7178766547327942
20130401,-1.2101138523188109
20130402,1.5002222936144722
20130403,0.08510684000399338
20130404,-0.14982321558221567
20130405,0.10212934461351224
20130408,-2.6320784249833933
20130409,0.23676719965815374
20130410,2.413161791899498
20130411,0.09070336119250813
20130412,-1.0630061041947418
20130415,1.204457706238907
20130416,0.303724716062324
20130417,-0.8759536203225298
20130418,0.37209251065370164
20130422,-0.024424130531050192
20130423,0.9532755330444593
20130425,-1.1572707410053777
20130426,0.11544337804521554
20130429,0.05383486733414444
20130430,-0.6804713282314909
20130502,2.526531593813907
20130503,-0.6254952819593664
20130506,0.07698175245508443
20130507,-0.619785396496022
20130508,0.6111049682318489
20130509,-0.9420606083130088
20130510,-0.10703025463546967
20130511,1.018925281281623
20130513,-0.11131360121484768
20130514,1.4413790119330416
20130515,1.262747644592196
20130516,-0.8286553718112746
20130517,-3.7311780943315584
20130520,-0.8000009068903607
20130521,-3.2147683227423043
20130522,-0.317631403616786
20130523,0.22227098117733934
20130524,2.2073988134447244
20130527,-0.20698433242709147
20130528,-3.019160342700728
20130529,-1.1916818782154646
20130530,-1.1484521092721294
20130531,-0.6731244486741481
20130603,1.3425127844046085
20130604,0.6025855006765741
20130605,1.1929257184737918
20130606,0.9320834870044185
20130607,0.27334324524933806
20130610,0.9914122609843083
20130611,-1.8758250939876695
20130612,0.5517114860448344
20130613,0.16661291710083947
20130614,0.9854064297161617
20130617,-2.9095120564514607
20130618,1.7033258918765801
20130619,0.8489438080623376
20130620,1.155485158708479
20130621,-0.6389117224538745
20130624,-0.3357054243868234
20130625,0.8885563629071337
20130626,-1.0601830994497319
20130627,1.2352343985068146
20130628,-3.7119695622480946
20130701,0.9160691184752223
20130702,-3.4300804599145316
20130703,-0.1849074168006477
20130704,3.272227300178235
20130705,-1.776469886560821
20130708,-2.378998190392468
20130709,-1.6278729634225848
20130710,0.5815237800642923
20130711,0.6855487132144273
20130712,-0.2876469768571758
20130715,2.3304074511276514
20130716,0.14433576097520717
20130717,-0.6478164554480509
20130718,-2.2466455968569425
20130719,7.951342522861832
20130722,6.442289096815386
20130723,-1.938745906094817
