Date,FCL
20150115,1.834794905992529
20150116,4.075536094980003
20150119,-4.167125953970027
20150120,3.0109424977342414
20150121,-1.1774154614432182
20150122,9.912237113436678
20150123,-10.220155861731222
20150127,-0.9545758706353191
20150128,0.8709861044732934
20150129,-7.266008756387903
20150130,0.040798812331857115
20150202,1.3398399449932743
20150203,-0.3833168604609354
20150204,-0.6460474813077757
20150205,0.4987065173800904
20150206,-2.374310324917783
20150209,-0.6680040973834862
20150210,1.6094847346162497
20150211,-7.17141603196255
20150212,55.65911735413158
20150213,-0.1136840628254348
20150216,2.142593231825849
20150218,-2.7176370453365912
20150219,1.1117055725315017
20150220,-5.194486020160413
20150223,1.4023830077448953
20150224,2.304694256659911
20150225,-5.833686432794252
20150226,0.9357629103067413
20150227,5.997105416269617
20150228,-3.622639092546936
20150302,1.1566357069239162
20150303,2.891468437707368
20150304,-3.432712305076482
20150305,-0.2397346430408538
20150309,1.1925620856741623
20150310,2.7016987249249613
20150311,-2.0296435983429975
20150312,2.7041452329189095
20150313,-1.4407958345896887
20150316,-2.5768335738409975
20150317,1.9723720260717357
20150318,4.419263317300494
20150319,0.503611071553296
20150320,-2.276581090278943
20150323,-3.43327497758634
20150324,5.80873141570824
20150325,2.310499935492217
20150326,1.7792771682540067
20150327,-5.036676163378534
20150330,-5.576104208217872
20150331,1.2932204969153505
20150401,-2.6550234579138676
20150406,4.300486984624172
20150407,3.067406588381692
20150408,-1.2703384411792422
20150409,-3.9665955775213506
20150410,-1.0334395469516668
20150413,0.07664250783328463
20150415,1.9367413662622646
20150416,0.1575617521338748
20150417,-9.972198311058621
20150420,1.3937790415349864
20150421,1.5944759957367725
20150422,-10.57535816381042
20150423,-0.9869184062585282
20150424,2.130174888314373
20150427,-1.3607027613512002
20150428,2.973041993100935
20150429,1.0639844062402501
20150430,2.834629196588247
20150504,1.8997524681923115
20150505,-1.5590028932282871
20150506,-1.4508318787713814
20150507,1.4470593833338574
20150508,0.053378292850583264
20150511,2.175210976156175
20150512,-1.4241030862154918
20150513,-8.394439151564574
20150514,-3.692037790520561
20150515,1.306686071858267
20150518,-2.4311430173295943
20150519,-2.327845220782492
20150520,-6.116902870649057
20150521,5.150655729882922
20150522,-6.354894629594169
20150525,-2.582568535465324
20150526,-6.123881539954997
20150527,-5.914169050384836
20150528,0.15985467393513653
20150529,1.9440927570028887
20150601,-3.30924879567919
20150602,-2.2650498941078743
20150603,1.85623083053928
20150604,-2.051639922854917
20150605,-15.45345002904317
20150608,3.43700978403285
20150609,5.967305492075481
20150610,-5.474079042331711
20150611,78.23829570648937
20150612,1.1582124872763613
20150615,-6.1592774265941905
20150616,3.175922681202946
20150617,3.1629829356390813
20150618,3.594649361775763
20150619,1.100288621754761
20150622,1.5203196716583267
20150623,1.0316097874631238
20150624,0.6139447852335917
20150625,-8.533039982087441
20150626,0.588339107143153
20150629,-0.6358154468144313
20150630,-9.50254929905311
20150701,6.154687383734496
20150702,2.187717236226168
20150703,-6.753434514233857
20150706,-2.8824373802122247
20150707,6.672930424970492
20150708,-0.19181745517411186
20150709,0.6647985206931745
20150710,1.0767412179720064
20150713,-0.07322072858226747
20150714,4.990080057927044
20150715,2.484523275909387
20150716,2.0686456648642233
20150717,-0.15276090564543038
20150720,-1.051168171053761
20150721,0.34415418616126825
20150722,1.7513689460359563
20150723,1.9876629667578412
20150724,-0.5930945936654415
20150727,-0.430978949410709
20150728,1.0893727538157696
20150729,3.9075924816080936
20150730,-7.932565038279541
20150731,-1.5699732611512336
20150803,3.327791708581039
20150804,3.71658833650255
20150805,1.0123418156093058
20150806,2.2230316727861004
20150807,5.536760841958626
20150810,-2.0261440795976773
