Date,KAVVERITEL
20130102,0.3635384144849741
20130103,-2.469336031932563
20130104,0.8974018499562461
20130107,-2.90915408066739
20130108,-3.252029522198449
20130109,-4.256445171185928
20130110,-0.2525640697431554
20130111,2.406895793359741
20130114,-1.1380191119161653
20130115,-5.671815296362324
20130116,2.93813147686998
20130117,-1.4918993903377642
20130118,2.629301149238584
20130121,0.8273076963218677
20130122,-3.049121030977805
20130123,2.5658388902475022
20130124,0.06102024967370889
20130125,-3.578318058075715
20130128,4.2392758294420245
20130129,0.8539279245066344
20130130,0.26453996516930844
20130131,-0.3472377414004617
20130201,0.8445903798672568
20130204,3.669940802173792
20130205,-5.1504828845910575
20130206,1.3709051297803787
20130207,0.5375813224837438
20130208,-2.502451797226976
20130211,1.0029644600539425
20130212,3.9677432709702227
20130213,8.069965464427522
20130214,-2.9178911282917235
20130215,-0.7577838398263405
20130218,-4.011121789245572
20130219,-5.801526317489827
20130220,-3.4181411267805637
20130221,2.351955061732567
20130222,-0.487086271356682
20130225,2.1469681045286393
20130226,-2.3600228686950016
20130227,4.938015517005185
20130228,2.1987079331864647
20130301,-1.20403383983464
20130304,0.7801097299333875
20130305,-0.3592463375888655
20130306,-2.3523098405648404
20130307,2.646849851315302
20130308,-1.7593220848607718
20130311,-12.033636579671741
20130312,-0.22567501958002928
20130313,-2.347773690226206
20130314,2.6676665535642305
20130315,2.7045067137231182
20130318,1.5904231346791602
20130319,2.4827091469008633
20130320,7.194544312866748
20130321,6.388809364041514
20130322,2.8502328273027504
20130325,-2.5663386900103182
20130326,-10.645297947923174
20130328,-18.82989977257732
20130401,6.301290064335633
20130402,6.27214537458333
20130403,-5.225981308967732
20130404,6.638006734288446
20130405,-0.574226275978517
20130408,3.1387272835993203
20130409,7.501582162997049
20130410,4.5176983181487955
20130411,-1.5882746886777321
20130412,4.418937700818966
20130415,12.114569324428532
20130416,4.23980740074998
20130417,11.763368698663422
20130418,9.188397747477882
20130422,5.999907961483747
20130423,1.7089840973077584
20130425,1.9639215575023918
20130426,-2.201159021147904
20130429,2.2354937006110305
20130430,8.267399822965201
20130502,-10.698173590957568
20130503,-10.996948468509883
20130506,-9.611617070064888
20130507,8.705699361908291
20130508,4.082553724717098
20130509,5.228037892669696
20130510,3.1224989980589974
20130511,-3.3253649980347393
20130513,4.101209715394414
20130514,2.034317934139891
20130515,-0.018082289882361935
20130516,2.3026498419950414
20130517,2.2695703297046768
20130520,3.438059223027656
20130521,0.8519490082312927
20130522,-20.783128807838608
20130523,-12.487302104966282
20130524,-20.019803154037785
20130527,-10.158693203474385
20130528,-10.02467639115188
20130529,-10.125387272910723
20130530,4.6678235463764794
20130531,3.775924851760075
20130603,4.414962520128304
20130604,5.2805505362912335
20130605,4.473762337159503
20130606,4.901438565900134
20130830,46.36104949723652
20130902,-2.9800816337570613
20130903,1.0944570033004124
20130904,1.6564225190863338
20130905,-4.992167004461086
20130906,-9.701900501104413
20130910,-9.45362702820688
20130911,-9.634223640306354
20130912,3.2329422634091154
20130913,0.29883164247100225
20130916,2.9923982689278255
20130917,3.2802947798083046
20130918,2.419354762634883
20130919,-3.2187958027662984
20130920,2.119774158628323
20130923,3.4403756153066958
20130924,-1.188999133630055
20130925,-1.7986197196445817
20130926,-0.05433135124684341
20130927,-0.29579140626913597
20130930,4.863984693256721
20131001,0.7326760635647404
20131003,-0.3606375927707407
20131004,-0.3317989909522771
20131007,-0.09425483263223366
20131008,0.4476294964036824
20131009,0.4349138334901734
20131010,-1.50538667047193
20131011,-4.398870350172732
20131014,5.32473315716791
20131015,0.69539414381083
20131017,-2.8870276333758387
20131018,0.9340057635635994
20131021,3.0070504658974553
20131022,3.3360544680604747
20131023,2.6729555825246734
20131024,-2.2687410216581823
20131025,2.093799737181418
20131028,0.6010349979938847
20131029,-0.2527186446352659
20131030,-4.171365026297874
20131031,0.4501906310895264
20131101,0.8873158120500595
20131103,0.28367810077731037
20131105,-0.4040185599284909
20131106,0.6279301008242684
20131107,-2.2293281553352706
20131108,-1.376506078253932
20131111,0.7340498220018415
20131112,2.838938042684984
20131113,1.73317128544247
20131114,-8.396507627851983
20131118,2.6561422247857753
20131119,3.544333182769668
20131120,4.081640823833449
20131121,2.0426422727893514
20131122,0.18384467869297788
20131125,2.847313247082954
20131126,0.3466401545538613
20131127,3.0800680668018674
20131128,-0.4810131299436081
20131129,0.030744118178861246
20131202,1.8265604099960764
20131203,2.154210707133955
20131204,-2.748143510644617
20131205,-2.295374308532112
20131206,2.9391678525782643
20131209,2.5806556690954463
20131210,-4.1452949669012735
20131211,2.7675065801390035
20131212,-2.2834457405547623
20131213,-0.24749806263025054
20131216,0.2045888397810689
20131217,-2.358611414710275
20131218,2.3760293641574983
20131219,-0.3900079467780967
20131220,3.7737303646220806
20131223,0.6831404938289132
20131224,1.9734110316266573
20131226,0.4695449380364063
20131227,-10.02235524410121
20131230,-9.118070057960713
20131231,-9.454423771412193
20140102,1.731139962026595
20140103,-0.3328754911349154
20140106,5.754541834235127
20140107,5.4427600682275425
20140108,3.5620660475478396
20140109,-0.7872782188313374
20140110,0.0712664072424588
20140113,1.0849669005471074
20140114,-1.1901132480426952
20140115,-1.3219747451661492
20140116,2.5521227209906616
20140117,0.5656463187165701
20140120,-4.982970256936637
20140121,-4.305862766630631
20140122,-4.510440203199448
20140123,-4.9480645022808725
20140124,2.335146963887122
20140127,2.3038586498976894
20140128,4.379217061106527
20140129,2.854153685321303
20140130,3.1328660046747365
20140131,0.1832534128733517
20140203,-3.5331541113546905
20140204,0.680464824757389
20140205,-2.95646450446547
20140206,-5.4482234905057245
20140207,-3.9478351894501316
20140210,4.654999379802658
20140211,0.5485908072199649
20140212,1.6576162271144497
20140213,-0.21928489182754474
20140214,0.4300904249137468
20140217,3.5818981804433037
20140218,-0.7328362907373257
20140219,0.5363521730746643
20140220,-0.14188407482510887
20140221,-1.5115152079724672
20140224,3.637688105857555
20140225,-2.0456535814660963
20140226,4.989575326815095
20140228,4.239614358012716
20140303,4.954058924212895
20140304,4.878576566402593
20140305,5.123314262035049
20140306,6.105647149066483
20140307,4.583070716559964
20140310,5.72930513934265
20140311,5.4320188755045145
20140312,4.873884770611453
20140313,4.38166284587621
20140314,4.122771683278078
20140318,-4.009537078016451
20140319,-1.9992196005560559
20140320,4.708194321324111
20140321,4.836542525623209
20140322,1.551840125483885
20140324,-1.8898047832731286
20140325,-2.9572710638975233
20140326,3.3108245825706226
20140327,6.024471841021437
20140328,-2.6851717012306535
20140331,-1.4495624108071898
20140401,-2.409792060982567
20140402,1.3834979900260165
20140403,0.06785104502555112
20140404,6.582316955288695
20140407,1.9065976819201134
20140409,1.527437428601994
20140410,-3.5309811759308327
20140411,-0.027644688516433424
20140415,4.473460537792272
20140416,1.4827707639068048
20140417,0.5163484098080173
20140421,-2.6885090859244922
20140422,1.185348522940929
20140423,-0.7870344169220499
20140425,3.643842925877356
20140428,-1.3965499538489143
20140429,2.868196777068043
20140430,-5.622764416846943
20140502,3.308829111253426
20140505,2.7822025826719425
20140506,1.5414923421891211
20140507,4.252105093445267
20140508,-5.368587189425159
20140509,-8.548203594525395
20140512,-0.9601465518629975
20140513,1.8235824109282714
20140514,5.348171730711415
20140515,0.07753345530636202
20140516,8.229477288723139
20140519,-3.479649943800176
20140520,-4.934195267305858
20140521,-6.031209364337318
20140522,-6.588108240127017
20140523,-3.3696567405411084
20140526,-1.1160093549870607
20140527,2.2919016948064987
20140528,-2.10468503665453
20140529,1.6500967140337073
20140530,2.920824904677409
20140602,-0.9693440080718903
20140603,-0.11991099530536031
20140604,-2.2917636221807873
20140605,-2.078744393084871
20140630,7.633739298031883
20140701,-3.849443264571697
20140702,-4.369211826570159
20140703,-5.15795009343572
20140704,1.702340775930631
20140707,4.273554991083209
20140708,1.7636882302215433
20140709,2.2640448318025697
20140710,3.054534381033255
20140711,2.079244511098797
20140714,0.2794102234201483
20140715,-3.8919294450436404
20140716,-2.8577678535379603
20140717,-2.0468038546956153
20140718,1.1220055035115002
20140721,5.844896372643968
20140722,-1.7955442662284158
20140723,0.30722452411825096
20140724,-0.709939674000028
20140725,-0.9003863643845056
20140728,2.262830268807479
20140730,4.281885237444251
20140731,4.113490188769388
20140801,-3.382454949865393
20140804,-8.34689912741784
20140805,-5.267790247926063
20140806,4.892180656711104
20140807,0.8961671792720631
20140808,6.323321626541192
20140811,1.105476200618555
20140812,-6.893036823104008
20140813,3.5721465826309773
20140814,1.3118570940625442
