Date,VISASTEEL
20130102,0.5727395411736615
20130103,-0.012729515056697394
20130104,0.6504771350434384
20130107,-1.771756689784093
20130108,1.3649220849404649
20130109,-0.403859100653125
20130110,0.43385592638485626
20130111,-0.22346467017687865
20130114,0.9133182553184389
20130115,-0.39784792693382537
20130116,-0.8047161749864616
20130117,-0.4090265597845882
20130118,-0.48931202175731847
20130121,-0.3040147077233242
20130122,-0.8513047463608079
20130123,-1.278140253836908
20130124,-1.8318344816266037
20130125,0.6155968169061596
20130128,0.1781072715007705
20130129,-0.3654442008203752
20130130,-1.0066472144609215
20130131,0.0820825558299118
20130201,-0.2910171416513113
20130204,-2.262280597664518
20130205,0.11982188225117585
20130206,-0.010387321183393028
20130207,-1.4223058050228787
20130208,-0.692140685083092
20130211,-1.4903265249478044
20130212,-0.2189266858874841
20130213,-0.027276443093703806
20130214,-2.306090505950056
20130215,-0.9997921190271254
20130218,1.8232540900841925
20130219,0.7086443636752122
20130220,0.10384031026493071
20130221,-1.9175278489392427
20130222,-0.0029091828036507013
20130225,-1.5710577586665302
20130226,-2.277387301864127
20130227,0.3774377764066048
20130228,-2.384317905105543
20130301,-1.263772111752209
20130304,-2.277860369223821
20130305,1.5427923360569196
20130306,1.5688263630041026
20130307,0.852520129349573
20130308,-0.11976026237667159
20130311,5.5048388364225875
20130312,-0.7101100953977341
20130313,-0.7927002600663997
20130314,1.7558788583869847
20130315,-0.7041009015369059
20130318,-0.03902895708549248
20130319,11.120891340571333
20130320,1.7397189253135523
20130321,-12.941978201221508
20130322,-6.763814730791787
20130325,-4.474311247154761
20130326,4.07282113968659
20130328,-2.20915884639223
20130401,8.390124537608118
20130402,4.644792383771723
20130403,-0.6700807755940313
20130404,2.4083109177855264
20130405,1.4319579969937855
20130408,1.5175905938671348
20130409,0.8759015460287338
20130410,1.46981978034778
20130411,0.31351708190162897
20130412,0.8304484658126003
20130415,1.7030450634781311
20130416,0.6131845000071688
20130417,-4.975625117614356
20130418,2.817670929633139
20130422,1.31883767525912
20130423,1.101698623344496
20130425,-0.5935575266089288
20130426,0.8878135493131181
20130429,4.30893466489106
20130430,-1.7215473408441189
20130502,3.0489775587540437
20130503,1.8147503353921546
20130506,-2.40423676002022
20130507,-1.1366580441807312
20130508,1.2116683600662967
20130509,0.18089429579729008
20130510,2.285568557891249
20130511,1.0607429635940158
20130513,-2.098357911718871
20130514,0.8499038655561807
20130515,-2.4964651933472113
20130516,2.6368615400272915
20130517,-2.812724311637467
20130520,0.4464810467588867
20130521,2.453636892483475
20130522,-4.864083564741911
20130523,0.4563731433893725
