Date,GEECEE
20130102,0.800943590601843
20130103,-2.6146355010896705
20130104,0.8194109285620725
20130107,1.8216210272440647
20130108,1.9181819454835325
20130109,-0.8296023268889134
20130110,0.028437026351861516
20130111,-1.879250977492202
20130114,1.0183091153245365
20130115,-7.136006296087528
20130116,7.971607249582764
20130117,2.4096182559550665
20130118,-0.7507570239486212
20130122,-0.27746032968375145
20130123,-4.149239657223105
20130124,-0.4744742724820856
20130125,4.44563892012067
20130128,-0.9567123514114869
20130129,2.185861322198272
20130130,2.7330277660229654
20130131,5.988065737442834
20130201,-1.5526811340495548
20130204,3.211031537873048
20130205,2.5717336167292673
20130206,-2.25980721489695
20130207,4.818463939414831
20130208,-2.409370175193486
20130211,-3.8240458333016707
20130212,-7.836973002482989
20130213,5.143969548458762
20130214,3.227880136115278
20130215,-7.966256442989666
20130218,7.049681029516137
20130219,3.231552470855183
20130220,-3.6286628543913535
20130221,2.3849471010029264
20130222,-1.174781835088865
20130225,1.3599855245722243
20130226,0.23926504835659945
20130227,0.05899370603402673
20130228,3.2563002441187034
20130301,0.0057774823259771554
20130304,0.06595029046085021
20130305,-4.444057881337711
20130306,4.775591528452555
20130307,3.1921278743391164
20130308,-1.335189979906847
20130311,-0.7705114553616672
20130312,-1.7142175449978998
20130313,-0.916007736481163
20130314,3.311270550666235
20130315,-2.3088570505688955
20130318,1.1829687578964125
20130319,-2.4915149041575377
20130320,1.2279445931999675
20130321,1.7088376951603939
20130322,-1.8393996228536134
20130325,-0.5351377090398285
20130326,-7.858657077460071
20130328,-3.2230343895878706
20130401,4.32403641585325
20130402,2.1629543242348626
20130404,5.43559662404389
20130405,-1.8844404297464583
20130411,1.3900546561073486
20130415,3.6272120127363974
20130417,0.44353807436415765
20130418,-6.009346060644921
20130422,0.11591910488169402
20130423,-4.560667765182855
20130426,7.226974042397584
20130429,-3.0920160413496953
20130503,5.457334124176105
20130506,-2.213223866683178
20130507,-2.740273864517145
20130508,4.052382638190272
20130509,-3.342933776514683
20130516,8.881959625959588
20130517,4.922381937406478
20130520,1.653925181624549
20130521,-1.4006714420543633
20130522,-1.0331259761596137
20130524,-1.6753517815857675
20130603,-0.29021361025076853
20130604,0.5525836715012307
20130605,3.598284884045177
20130606,0.39866226871333843
20130607,-0.0656715423501488
20130610,-4.183425129314451
20130611,0.5010783991994301
20130612,2.6471401750869195
20130613,-2.3365176709508146
20130614,1.1954423164534398
20130617,0.8951213387351191
20130618,-11.863626350233297
20130619,1.9522010632311058
20130621,7.26135047582766
20130624,3.7175026988321496
20130625,-15.297709696611891
20130628,13.118361542295473
20130701,1.9639528461729299
20130703,-1.8080323466527135
20130704,-4.844021017822128
20130705,2.0409657959266383
20130709,5.474386862191543
20130711,-2.468729572362905
20130712,1.5667285296546067
20130715,-0.8797640387751111
20130716,0.005262080338523156
20130717,1.0180925077038374
20130724,-0.9534767045127046
20130725,-0.04074718798153565
20130726,4.001547086787279
20130729,-1.1560120767788542
20130730,-3.16025825072795
20130801,-3.989795884329566
20130807,-0.6095121325669426
20130812,-2.436344637847048
20130814,5.400526616365841
20130816,-3.2693142713624495
20130830,-2.2161163132456996
20130904,-3.834472563724015
20130916,5.222494953797674
20130917,2.303869935314453
20130918,1.804670818982502
20130919,-0.4651944324083048
20130920,2.752149551206423
20130923,-2.2088472925339766
20130924,1.6922451450593654
20130925,-1.756331482538083
20130927,0.17791181864529093
20130930,0.29497973805080324
20131003,-2.78323883280191
20131004,-0.4641071095416315
20131007,3.656612100248791
20131008,-2.760775905684228
20131009,0.017656737715859627
20131010,1.672560647628921
20131011,1.2216606180521328
20131014,-1.731347772281673
20131015,-1.8943193508340104
20131017,0.32611565355034894
20131021,0.7511012191970101
20131023,-0.019539338853805828
20131029,-1.7895801385127172
20131030,2.2740649864228146
20131101,0.77541785034879
20131103,1.8141579616831078
20131107,-0.5398377423713108
20131114,5.0823496876492325
20131118,5.332577276585328
20131119,-0.44078180824710933
20131120,-2.550018978884051
20131122,2.6314971061957824
20131125,0.1700317718413873
20131126,-1.104613040419079
20131127,3.335938899906727
20131128,-0.26997309968446537
20131129,-3.213694066327771
20131202,5.599666983146821
20131203,2.620127643091224
20131204,-0.04383364878088189
20131206,-2.1963355792170534
20131209,2.869836463078477
20131210,-1.4164328304738862
20131211,3.982273806831063
20131212,-3.9119356809958266
20131219,5.256595858376243
20131223,-0.9441599724417533
20131224,2.7327351006642084
20131226,0.42398883137813737
20131227,-4.371922984591535
20131230,-0.5781885358530787
20131231,1.818537500758005
20140102,2.8930414495228334
20140106,-1.4428696111430686
20140107,-3.7373832940467713
20140108,2.502235258949032
20140109,-4.6006380176376505
20140110,4.5810325883557175
20140113,-0.6288271188107177
20140114,-3.96885020766028
20140115,-0.3650425480718368
20140116,3.9349366547647833
20140117,-1.0590773474814965
