Date,ACCELYA
20130301,-0.0411445010887434
20130304,-1.393843673615125
20130305,-0.8823897382549541
20130306,-0.6768031961159486
20130307,-3.6358238296125123
20130308,-2.4091209475439133
20130311,-4.490970248296267
20130312,-1.92143007169059
20130313,-0.300103694225959
20130314,-4.21478711662639
20130315,0.15568554678647242
20130318,1.377034810758398
20130319,0.7203929545016117
20130320,4.3265681150439805
20130321,5.805349539105154
20130322,-1.3891613045222586
20130325,-1.5696962643067853
20130326,-0.10227832401541753
20130328,-0.2849329694479671
20130401,-6.636944229651896
20130402,-2.272344788139012
20130403,1.6709686644848827
20130404,2.4347926526388397
20130405,2.595334765856055
20130408,-4.255303187227738
20130409,2.5408695110505812
20130410,-0.5795245954779066
20130411,-0.9150273787150476
20130412,1.5900115887158937
20130415,-1.8082097798550898
20130416,-0.7205713770871035
20130417,-0.18391085646496125
20130418,0.20604897457792148
20130422,-0.3231744656110357
20130423,1.0097438117104296
20130425,-4.699628941539913
20130426,1.6782342178417826
20130429,-6.0422887810995185
20130430,-0.2460872867593209
20130502,2.4513026145709103
20130503,-10.80330853016283
20130506,-9.565995567918547
20130507,-4.247921497906869
20130508,1.0482738615137106
20130509,-2.266352032656343
20130510,-4.5418370748467
20130511,-1.3123652806170283
20130513,2.570369642078501
20130514,7.594019491713644
20130515,2.65556670405059
20130516,1.8752022954920156
20130517,1.132594032891368
20130520,-4.938492510929171
20130521,0.14577470946290566
20130522,-0.5115401031883187
20130523,1.4860853562850367
20130524,1.47938563944644
20130527,-2.282225911211695
20130528,1.6637491806509028
20130529,1.1128258847168992
20130530,0.7698731820456833
20130531,0.3202788021595172
20130603,0.49823410746202496
20130604,-1.2459219610801997
20130605,-0.8199191772594638
20130606,-4.167257532598989
20130607,2.091706582546784
20130610,-1.6522415194580924
20130611,0.7626041511909463
20130612,0.23864226791452414
20130613,-0.3855022891274949
20130614,1.7746453259552677
20130617,-0.08981764886079609
20130618,-2.5041738976460524
20130619,-1.667551926731347
20130620,-1.1975714573177276
20130621,-0.41953533938397447
20130624,2.0782324565306065
20130625,-0.6730160420292111
20130626,0.47108693741148605
20130627,-0.21932182511548526
20130628,-1.364640147753872
20130701,0.1139351033723404
20130702,0.8836346250463736
20130703,-0.8645483371249921
20130704,-0.7182977947341259
20130705,-7.688051330510688
