Date,SUDARSCHEM
20130102,0.9626932374402368
20130103,2.3307604061896385
20130104,0.8659494549228388
20130107,2.1046462907483163
20130108,0.5977561785208
20130109,-0.48631999798542014
20130110,-0.480902930978897
20130111,-3.036954625213613
20130114,0.6908109117864337
20130115,0.6930684496944812
20130116,-1.1850046446856033
20130117,-0.0338036274695294
20130118,2.0254253720524846
20130121,2.0373692715159653
20130122,-1.735002087268462
20130123,-2.3433248430720086
20130124,-2.181711553647722
20130125,0.1328179115486524
20130128,0.38419919602823593
20130129,-0.6442613747416328
20130130,-0.22792623993563224
20130131,0.186728300561989
20130201,1.9806163295686394
20130204,1.9704888323366225
20130205,-0.7491062881371102
20130206,2.1166956433889426
20130207,0.6594720954108038
20130208,0.9527038193469729
20130211,-0.012373350037118813
20130212,4.223045209278868
20130213,2.487771326579757
20130214,1.0242344922428783
20130215,-5.046747729292609
20130218,4.960840883372116
20130219,2.011389543750563
20130220,1.6863845236774828
20130221,-3.4157808367583034
20130222,1.7488756488251302
20130225,0.9173159125807977
20130226,2.2607448626918503
20130227,0.010323634074294541
20130228,-4.301378534206453
20130301,3.023281180055852
20130304,-1.7164049832723518
20130305,1.884524956796016
20130306,-2.859904889236757
20130307,2.4180589657847955
20130308,3.2718790888474247
20130311,2.2657964876424708
20130312,0.9431365378487373
20130313,2.909032424683225
20130314,-0.3656670612002404
20130315,1.5917743998847613
20130318,0.44869459634462827
20130319,-1.095895776741874
20130320,2.6544913815086497
20130321,-0.950018834692302
20130322,3.5738639627259623
20130325,-0.42604647799404755
20130326,-6.810559871155995
20130328,-1.9011511040706401
20130401,-0.9349645405120577
20130402,3.600807819116239
20130403,-3.854146170752819
20130404,-0.762132771294764
20130405,5.6761768830932064
20130408,-0.10153156528204682
20130412,3.946619563971158
20130417,7.182143423786515
20130418,-0.29320707552806957
20130423,-0.3422328436182255
20130430,-7.400814895058042
20130502,6.547055286469941
20130503,2.3680353922771333
20130506,-0.1948766984342426
20130507,0.9170060952713976
20130508,-6.162452983411608
20130509,-0.48850075177244623
20130510,0.3553775674729011
20130511,-3.0573430340912617
20130513,-4.320361418781449
20130514,-3.769262116729661
20130515,1.9191199176350093
20130516,0.1450336749587046
20130517,1.3571311909126709
20130520,-1.3527158173723262
20130521,5.4883348286238425
20130522,2.360697515583927
20130523,-5.678512670632595
20130524,-0.18627844649946393
20130527,0.4006489827104699
20130528,-3.9474720944930546
20130529,0.6008777887592182
20130530,0.3263122949951419
20130531,-1.0112150973871668
20130603,-2.171175747537129
20130604,5.150135550809812
20130605,-0.69553534601077
20130607,0.2950118052112641
20130610,-5.102218969731844
20130612,6.46326405127623
20130613,-2.3739057651394084
20130614,2.720076043975411
20130617,-0.5812713986172837
20130618,0.0031556058565183065
20130619,-4.277250212078926
20130620,-7.758966697053259
20130621,-1.2317286592756955
20130624,7.106600568726854
20130625,-0.027618807904965677
20130626,0.03576962287678835
20130627,1.2877081615043993
20130628,-13.774600386934226
20130701,16.588062449016917
20130705,-1.960562816978292
20130708,0.7529463484062475
20130710,-3.087029715136154
20130711,1.153054417022131
20130712,0.8797074173236418
20130715,1.9210510762915671
20130716,0.5686864747963013
20130718,1.0837576737313102
20130722,-1.0043880282056339
20130723,0.6087971981659784
