Date,SETFGOLD
20130102,-0.06859773208876913
20130103,-0.8136766508326415
20130104,1.4850354268861976
20130107,-0.7338155670201193
20130108,0.7720052145330595
20130109,-0.19747485867418935
20130110,0.32386743663441997
20130111,-0.021607568507111687
20130114,-0.16155544341253766
20130115,-0.138330067541492
20130116,-0.3696532059059565
20130117,0.23627250464698826
20130118,0.18696268135280125
20130121,0.3166651435306371
20130122,-0.7499712072792741
20130123,-0.2022681014310717
20130124,0.3628232038229939
20130125,0.22454172496166752
20130128,0.4453840518780785
20130129,0.18536408544211747
20130130,0.28274206287284664
20130131,-0.04930337245096152
20130201,0.3345551482642954
20130204,0.19456271379568457
20130205,-0.8133975483817026
20130206,0.7241031326341987
20130207,0.008433810647330897
20130208,-0.25073078094598433
20130211,0.27808820624171016
20130212,0.28965614645629056
20130213,0.19860636097154763
20130214,0.12072368874494696
20130215,0.47884848224052445
20130218,0.3476294710272961
20130219,0.09744140450373372
20130220,0.630160201793458
20130221,1.6665233397001293
20130222,-0.4489138502815056
20130225,0.20152686243752413
20130226,0.051432428297664645
20130227,-0.34824849510823125
20130228,0.6168289598677871
20130301,0.4058274655255936
20130304,-0.49700539762158724
20130305,-0.13060215508578982
20130306,0.14919499286543775
20130307,-0.38499399822777985
20130308,0.1968602391338451
20130311,0.25936413111953555
20130312,0.024105198828247555
20130313,-0.09133435862455674
20130314,0.44363347110528095
20130315,-0.1562511729884168
20130318,-0.3430284716590627
20130319,0.053759033533978484
20130320,0.07286766405570871
20130321,0.5092274347909318
20130322,-0.04560523944803052
20130325,0.4244227586745577
20130326,0.49037288474624796
20130328,-1.7492676263846
20130401,0.3153202098150864
20130402,-0.12378651644467668
20130403,1.7813516890110235
20130404,0.8678035953086519
20130405,-0.6000477007278201
20130408,-1.0327605258316577
20130409,0.6339209758529136
20130410,-0.1752944026798911
20130411,1.3118420138683013
20130412,0.3284240181865342
20130415,5.824327552140087
20130416,4.273732209699125
20130417,-0.6861106812536151
20130418,0.6792289937470629
20130422,-3.2439327439874823
20130423,0.771570514194241
20130425,-1.4301883971833447
20130426,-0.8683253239879396
20130429,0.08483921786258336
20130430,0.12046522220916919
20130502,0.8825234009046908
20130503,-1.0809871308970185
20130506,-0.81636356746767
20130507,0.6795224760883243
20130508,0.650133018054539
20130509,-1.2508967953553851
20130510,0.08855846807429847
20130511,-0.6972835185503272
20130513,1.6053374946857333
20130514,-0.06544385222111362
20130515,1.0262421722201152
20130516,0.5391025828351141
20130517,1.2572549842958192
20130520,1.4382443434904852
20130521,-1.3930482461619504
20130522,-0.33012661058409976
20130523,0.7326849350134916
20130524,-0.016924626736985804
20130527,-0.3546506588271074
20130528,0.1700026659728079
20130529,-0.18992565329207176
20130530,-0.8651653663479836
20130531,-1.5298089004273407
20130603,1.0580140863288605
20130604,0.07991013652148196
20130605,0.22022562345817148
20130606,-1.030107310815341
20130607,-0.6893777706664279
20130610,-0.5482269702333437
20130611,1.3995912832611266
20130612,0.6833734512691471
20130613,-0.7401742334224646
20130614,0.43654637593919365
20130617,-2.1729122269393826
20130618,0.7411831613586716
20130619,0.5751077753558633
20130620,1.7569989886671342
20130621,0.8046334304030948
20130624,1.029013631909149
20130625,-0.26831695124400334
20130626,2.9627656798251274
20130627,-0.9515690341219996
20130628,2.641258117621749
20130701,-3.9552425273279233
20130702,0.2883016472613612
20130703,0.44295528813722396
20130704,-0.19959386255394346
20130705,0.3369516802099356
20130708,0.2998697271811979
20130709,-0.8173919101821773
20130710,0.2619013585550118
20130711,-1.6818689973067311
20130712,0.025266906946712547
20130715,-0.5901647188672562
20130716,1.1041979099618113
20130717,0.20447320833204716
20130718,-0.062286596479036505
20130719,-0.3280092162919624
20130722,-1.088173336069845
20130723,-1.817196888302125
20130724,0.5654402921720496
20130725,1.311826095963237
20130726,-0.9827897742145083
20130729,-1.6440390202115585
20130730,0.18584147447464688
20130731,-1.7307794005800645
20130801,1.5850446036231611
20130802,1.4908778086032246
20130805,-2.232371620497383
20130806,0.8063053754469406
20130807,0.9346185180313771
20130808,-1.0927682191381973
20130812,-2.730630972448961
20130813,-2.042395832213987
20130814,0.14701021798066494
20130816,-3.871713063920098
20130819,-0.9680247768639199
20130820,0.4079919918339462
20130821,-0.6896712326375771
20130822,-0.5724280469084664
20130823,0.12042341983691332
20130826,-1.087017149043693
20130827,-1.0466880278743176
20130828,-1.2688255138171254
20130829,1.0030315140830888
20130830,2.226942193528739
20130902,-0.32717078066809235
20130903,-1.7341627197404734
20130904,0.334604885927191
20130905,1.0451504487657859
20130906,1.4270355428239394
20130910,1.257132099663548
20130911,0.5146130118159107
20130912,-0.043490776793531555
20130913,1.059174343538261
20130916,0.26848702389676893
20130917,-0.1562877177023843
20130918,0.5612051626010153
20130919,-2.155579880772274
20130920,0.7594236907857583
20130923,1.2169200401824785
20130924,-0.49294566298602366
20130925,-0.7236639480387113
20130926,0.36496881952665355
20130927,0.16174009070154294
20130930,-0.7118955004680936
20131001,0.5078077830906493
20131003,-0.01670068886651835
20131004,0.9619298200613657
20131007,-1.272539027339667
20131008,-1.0245367666886596
20131009,-0.15716985859790022
20131010,-0.1710658897389264
20131011,0.7439673371901697
20131014,-0.9593522478428274
20131015,0.3404621459474225
