Date,SURANAT&P
20130102,0.32618593527036355
20130103,0.2070340626855709
20130104,0.49870840222834595
20130107,-1.114699735028915
20130108,-8.68719772805328
20130109,2.275789712194518
20130110,-0.19540116920066963
20130111,-1.533476501571887
20130114,6.582247183375325
20130115,-0.5326983247676162
20130116,-1.2611027335644134
20130117,0.34690218193681077
20130118,-2.439861200445027
20130121,-2.01715319669921
20130122,3.3009279479016933
20130123,-7.565455373584163
20130124,7.750024707444679
20130125,0.26513687055924906
20130128,1.9414180436464812
20130129,-4.271509184357112
20130130,-4.084266630754628
20130131,-0.034000224343531504
20130201,0.4891822705620197
20130204,2.6947504085361524
20130205,-10.26926859389478
20130206,4.320087533441512
20130207,0.3845260760060798
20130208,-3.3539773300582283
20130211,4.140767754588755
20130212,-1.249180628528037
20130213,-3.5928162286529477
20130214,4.197011101873011
20130215,-0.7741221095082824
20130218,-4.945427160561114
20130219,0.5881544026559395
20130220,2.433843283405509
20130221,2.158744923771132
20130222,-6.036094180101656
20130225,3.733216341234808
20130226,0.32402039762195023
20130227,-10.055535892912381
20130228,3.0185240790681975
20130301,0.5441034697579683
20130304,6.0191816074345015
20130305,-3.616647233006743
20130306,0.21489112318246306
20130307,3.3564043557428
20130308,-2.8113948399764017
20130311,2.6207817882444293
20130312,1.2661088181574167
20130313,3.9590529618107237
20130314,0.731204009329314
20130315,-3.982496986319588
20130318,-3.6487171229024766
20130319,-2.5061922390647964
20130320,1.6723731224878922
20130321,-0.833493883005425
20130325,-0.47000687001370955
20130326,1.5442641807897157
20130328,1.6073629570650976
20130401,-0.09568313419908803
20130402,-3.153998434455937
20130403,7.563616286903536
20130404,-3.4758089563236005
20130405,0.7546866659417738
20130408,-11.35757031095764
20130412,2.824692327061421
20130417,-8.80415086946439
20130418,8.375110618659289
20130422,2.3733943791895515
20130423,0.03514892879768336
20130426,-3.617084558981899
20130429,0.20692786751771633
20130502,2.649073732847545
20130503,-0.7769524730610214
20130506,2.5663680539625093
20130508,0.3788102378886706
20130509,-7.433842722486273
20130510,9.277818031960406
20130513,0.11909368320400832
20130517,-0.45543043216908075
20130521,-0.4327971847386746
20130523,-1.0616357977573183
20130528,-0.053633967939510585
20130529,0.041314771770691094
20130530,-0.6188502506581971
20130531,-0.46449763454908644
20130605,-5.865831407043905
20130607,0.1578409910592363
20130610,-1.2961345477742123
20130612,0.0037099864704226125
20130613,-0.4564152831080712
20130614,-0.013112287497199011
20130619,3.9968180666930713
20130620,-3.4009736884868067
20130621,1.6497317243756882
20130624,-1.2292794920774823
20130625,-2.2837627593621463
20130701,1.7682731012730182
20130702,6.279400337750327
20130704,-6.606067744837758
20130711,1.3966212118143093
20130712,0.3270353642274082
20130715,-4.464112697859182
20130718,2.013939863338617
20130719,-0.39249197921520185
20130723,-0.37643386928523404
20130724,2.2187046636018577
20130806,-3.4609179595361277
20130808,0.616399482037212
20130813,0.8185755731392214
20130814,-0.10678345549339352
20130821,2.7894702508628737
20130823,-0.5926447691789493
20130826,-4.600869452207931
20130827,4.737522884497962
20130828,-1.0925485429988144
20130829,4.290504867529666
20130902,4.9280744314519165
20130903,-3.754472585712387
20130904,0.6492184655316429
20130910,-0.09417503063827637
20130911,2.9016110576638376
20130912,-3.901180276630114
20130913,-3.782425882252469
20130917,4.872735301841502
20130919,2.8811791646371723
20130923,1.1831724707238833
20130926,5.166770055109578
20130927,1.8893245432267498
20131004,-5.190700699440617
20131007,1.7414330362541142
20131008,1.0552375459170598
20131010,0.8882361394547615
20131011,0.6629887095016921
20131014,-2.656255737304814
20131018,2.110376708155586
20131022,1.8620725951882908
