Date,DBCORP
20130102,0.3591405375026409
20130103,-1.436299017026894
20130104,0.07054035674382761
20130107,-0.35743166967896167
20130108,-1.0456893752669694
20130109,1.939891399337602
20130110,-2.074054095920398
20130111,1.6056775678677995
20130114,-0.9090909631633772
20130115,2.848164981503001
20130116,-1.855903810896589
20130117,-0.2773216455695371
20130118,-0.31044434951175637
20130121,1.474157258998285
20130122,-1.9018499277017948
20130123,-1.7960544208687765
20130124,-0.04808811703394278
20130125,-0.1639790863229439
20130128,-0.6520230118808426
20130129,-1.3622303162455145
20130130,-0.9824363578120171
20130131,0.9324321928603613
20130201,-0.0924427393689356
20130204,1.5541675223886005
20130205,-0.15643193387557647
20130206,0.6873332050962412
20130207,0.7781599820836983
20130208,-1.4921209973758858
20130211,1.6991721542732725
20130212,-0.9843002459623218
20130213,-0.3296554561746925
20130214,-1.1043654673326315
20130215,0.027141345419692653
20130218,1.1901980254766
20130219,-0.3464629040559926
20130220,1.2312205433674113
20130221,-1.4335690720992997
20130222,0.5254742308612436
20130225,-0.13732339815955005
20130226,-1.058812778805802
20130227,-0.13794037228788444
20130228,2.3190936996530995
20130301,-1.9193674748349943
20130304,-0.975957876020566
20130305,0.31395163889806826
20130306,-0.9025118737154147
20130307,-0.1677524505338509
20130308,-2.0017653697840343
20130311,0.38156448350899064
20130312,0.7136457266641303
20130313,-1.3731341525420304
20130314,-0.6924977994302831
20130315,-0.25739610803077817
20130318,-1.9150128072079298
20130319,1.6924326854608263
20130320,1.102015403278656
20130321,-0.38526473647886783
20130322,-1.7241448134423982
20130325,-1.8703895721796275
20130326,4.960037007185716
20130328,5.119551302817084
20130401,-5.414402795882024
20130402,0.9986418781177888
20130403,-1.1598808345756342
20130404,0.5743786518278178
20130405,1.2494490269296115
20130408,-0.8608967401744203
20130409,1.8154490312584113
20130410,1.967885337716227
20130411,-1.4073765075068916
20130412,1.2363576556819122
20130415,-0.43573213395991706
20130416,-0.5762780384035555
20130417,4.596872243341409
20130418,-1.921486879786655
20130422,-2.0879987284940404
20130423,-0.008073511220374766
20130425,0.2909165100449362
20130426,-1.9176231815935356
20130429,-1.7589384806974742
20130430,-2.099482877872103
20130502,-0.9919684475806219
20130503,-0.5694891300988317
20130506,-0.3144476197054391
20130507,0.0692540049056074
20130508,1.5571943894656144
20130509,0.3125697217596212
20130510,1.4708711277077393
20130511,-0.08183658389278481
20130513,1.1583849458243691
20130514,0.7327545155427528
20130515,0.5589061169237085
20130516,-2.624925433340077
20130517,-2.134031635405828
20130520,0.008878707905704969
20130521,-1.0969186615357263
20130522,-0.39235910166347265
20130523,-0.9395240338053891
20130524,-1.4204812561467248
20130527,-0.8372604257252606
20130528,-1.5027816882799738
20130529,-0.507258019256114
20130530,-0.6252369881141044
20130531,3.645260639809941
20130603,2.0690925321069806
20130604,-2.6222628139491277
20130605,-1.3132996025422392
20130606,2.0147767903514797
20130607,1.3370777588106455
20130610,-0.7889621250809596
20130611,2.652353836948836
20130612,1.8701179284169724
20130613,1.4637368962188502
20130614,0.77644860398314
20130617,1.5004086265948025
20130618,-0.7696522373681703
20130619,-4.781731736617011
20130620,2.2609070568223326
20130621,-0.03123358791343931
20130624,-1.0290190277468463
20130625,-0.38697921590930984
20130626,-1.3080105181133657
20130627,-0.5531207230684105
20130628,-0.23264203750728063
20130701,0.06583503917895811
20130702,0.6006117811335598
20130703,-0.514649512621174
20130704,0.08389256347644941
20130705,-0.7009560480187744
20130708,-0.12718602522800448
20130709,2.00572446797458
20130710,1.2580140636793526
20130711,-1.6763256493515188
20130712,-0.7204667269360624
20130715,0.013686114685580508
20130716,-0.7666813274396144
20130717,0.24630654657818396
20130718,-3.199267613555498
20130719,-7.489933856901726
20130722,-3.8546721525403638
20130723,0.4932042547297253
20130724,1.6524613261296897
20130725,-0.47486042413366336
20130726,2.5122469181876577
20130729,-1.3087892011051097
20130730,1.2877050197937931
20130731,3.191748578324926
20130801,0.9066731031676785
20130802,0.3677416841784485
20130805,-1.1403204720189777
20130806,1.8143240181945939
20130807,-2.7830340849415736
20130808,-0.4960760437293984
20130812,-0.1384099259254129
20130813,-0.16721878718326133
20130814,3.2151324192346213
20130816,1.013103048781566
20130819,-1.0888761286833848
20130820,1.2848184593049048
20130821,0.9733961405490688
20130822,0.9706083477296329
20130823,-0.7598290576409799
20130826,-1.695864449274127
20130827,1.6114129339188081
20130828,2.1568837307651423
20130829,-1.762868461797859
20130830,-1.4129268425806774
20130902,0.05067552832672262
20130903,0.22624082110232124
20130904,-0.12017399498301973
20130905,-0.22836380309685256
20130906,0.30747909617809377
20130910,2.0023188424751224
20130911,-2.0399297333178614
20130912,-2.607840055173107
20130913,-0.991411158178981
20130916,-1.7158802758670384
20130917,2.9817641166729034
20130918,0.15929440859700247
20130919,0.17314936942037684
20130920,3.850876551213378
20130923,-1.1161577892174488
20130924,1.2046818717497771
20130925,-5.53441636573562
20130926,-2.164451644696356
20130927,1.943083707418202
20130930,3.762304181981108
20131001,0.41662041547769374
20131003,-3.673554255403474
20131004,2.7171232220345876
20131007,-0.6636101476690185
20131008,-0.30245983554255873
20131009,-2.1345295466154623
20131010,-0.3706234851930961
20131011,1.888451131784536
20131014,0.9014679113085986
20131015,0.17068441363970355
20131017,1.4679918615352452
20131018,-1.2955883527517744
20131021,-3.003444116756311
20131022,0.6155377132144647
20131023,1.2917764574292037
20131024,0.3524403656682534
20131025,-1.0541194895429684
20131028,-0.7113749593333253
20131029,-0.877023892326194
20131030,-0.03725737862442485
20131031,-2.1219545128634327
20131101,2.807410854825134
20131103,-1.8790184219016421
20131105,0.9800995813196988
20131106,0.8284543862979968
20131107,-2.6736518256380832
20131108,0.8224671307461124
20131111,1.2398033831959947
20131112,-1.7623970152062034
20131113,0.08007727847178947
20131114,-0.023440108901683465
20131118,1.2743659964800336
20131119,-1.6761729429593935
20131120,-0.8207772453875782
20131121,-0.4231660558042257
20131122,1.2500323960954616
