Date,PATINTLOG
20130102,0.9672924081741142
20130103,-1.8492192916294528
20130104,0.18392810325485082
20130107,3.385297315410281
20130108,-1.5837555904681
20130109,1.4869235600083464
20130110,-0.2982049765067656
20130111,-3.4055106492588427
20130114,-1.1804984588413028
20130115,-1.2660448793431804
20130116,-1.9617801221196403
20130117,-1.5600476685977915
20130118,0.28807428206862684
20130121,-2.2002471110900945
20130122,0.209910171924093
20130123,2.381168636656407
20130124,-0.21197869816216697
20130125,-0.8665689469631817
20130128,0.7794210535479772
20130129,-0.4124176742980817
20130130,1.5039104255847533
20130131,3.190565645871929
20130201,-0.4719697525309725
20130204,-1.8396283268293505
20130205,3.4254285553035997
20130206,-0.7807512190205822
20130207,2.6661372147438502
20130208,-2.734122103043527
20130211,0.8693077328236836
20130212,-3.3626944459459387
20130213,-1.6383018088332473
20130214,-0.2902257559223733
20130215,0.254832625241862
20130218,1.404382546805642
20130219,1.791738079949567
20130220,-1.436360929887682
20130221,-1.1209137712577166
20130222,0.8452640510045997
20130225,-1.6519598208893451
20130226,-1.7791169559917108
20130227,0.2887504089147413
20130228,0.28152310149021575
20130301,0.9114963493462529
20130304,-2.3908347195415907
20130305,2.0157425796599067
20130306,1.8029370987327047
20130307,0.8810364985629311
20130308,0.6526803819341537
20130311,2.9103166668897105
20130312,-1.5796094975013735
20130313,-0.047317970730590186
20130314,0.5341659172631371
20130315,1.0427720526809996
20130318,1.3155892969229106
20130319,0.750027554169455
20130320,-2.6674320853820546
20130321,-0.37924641164117445
20130322,-0.03053999419716691
20130325,0.4359841506754394
20130326,0.9391825402275944
20130328,-3.5838643568443915
20130401,6.586727825934339
20130402,-1.6494992895330354
20130403,-4.065569679702908
20130404,6.743678633450212
20130405,-3.109886882139108
20130408,-1.907785119937528
20130409,5.602456635789717
20130410,-0.6421479877308922
20130412,-0.8629696109245379
20130415,-4.070117345775581
20130416,-2.8725229259743275
20130417,4.607173994088784
20130418,-0.8567900059472003
20130422,2.9650785080766946
20130425,-6.619480419464286
